step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106
23500	-869.948211700645629	-876.803699651605029	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.572462110811760	-2	11	15	20	19	21	25	35	31	36	35	33	36	38	35	41	43	37	38	40	42	40	44	43	41	43	45	40	47	47	47	48	48	50	52	50	43	41	46	59	50	50	62	46	52	57	55	56	61	52	57	48	52	61	67	59	60	64	60	55	59	62	66	56	61	60	64	66	60	63	68	69	75	68	78	72	68	62	80	69	73	70	75	72	77	80	84	73	85	77	81	87	78	83	84	87	83	87	87	92	97	101	105	88	101	96	0	1	2	3	3	5	6	2	6	4	9	7	9	4	12	14	10	12	12	13	8	8	38	18	18	14	21	18	24	15	37	23	8	21	13	8	22	18	26	23	23	9	64	15	44	17	32	22	18	33	36	0	18	30	65	14	60	41	51	8	25	52	51	52	61	51	45	50	36	64	60	50	80	0	67	67	59	60	68	61	70	59	69	49	76	90	0	56	94	72	64	59	84	75	93	86	81	93	93	95	96	98	101	97	75	95	1	1	1	1	1	1	1	4	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	2	3	1	1	1	2	1	2	2	2	1	3	2	4	3	1	2	1	4	1	1	3	2	4	1	4	3	3	2	2	1	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	1	2	2	1	1	1	2	1	1	4	3	1	1	1	1	1	1	2	2	2	2	2	1	4	3
24000	-878.552685820033844	-885.408173770993244	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.628263376829216	-1	13	15	19	23	23	25	31	31	33	31	36	37	37	38	41	40	34	41	45	42	39	37	42	47	44	44	48	46	47	47	43	44	49	48	51	50	47	49	57	59	51	59	49	58	54	52	59	56	56	59	53	56	60	60	54	58	66	60	61	58	63	56	59	61	65	70	70	63	62	65	74	69	72	78	64	66	66	71	73	74	74	78	76	79	83	83	78	81	78	83	86	81	83	87	89	87	83	91	88	97	97	105	98	97	97	0	1	1	2	3	3	5	4	7	8	6	9	11	4	12	14	14	7	12	13	14	5	12	18	24	21	21	23	24	15	22	23	17	27	13	16	22	23	26	28	28	6	52	15	18	33	24	31	37	33	57	0	30	44	40	36	63	30	57	57	30	43	36	52	61	56	30	46	36	64	56	50	61	0	76	49	59	36	33	42	70	59	82	76	84	90	0	82	76	72	64	59	75	75	93	86	81	76	93	93	96	98	101	97	67	93	1	2	2	1	1	1	1	2	1	1	1	1	1	3	1	1	1	2	1	3	1	2	1	1	1	1	1	2	1	2	2	2	1	1	3	2	2	2	1	2	2	5	2	2	4	2	2	2	1	3	1	1	2	1	1	1	1	2	1	1	2	1	2	1	1	2	3	2	2	1	3	2	2	1	2	2	2	1	5	3	2	2	1	2	1	1	1	1	1	1	4	4	1	1	2	2	2	3	2	1	2	2	1	2	3	2
24500	-850.643893769226906	-857.499381720186307	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.657406051807254	-2	10	14	20	23	24	28	28	28	31	35	34	33	31	32	38	39	35	40	41	40	41	39	41	42	44	46	47	41	48	49	45	44	46	44	50	50	46	53	57	56	48	58	47	60	55	48	60	56	57	60	48	59	65	62	64	60	55	61	57	61	64	62	62	65	65	61	66	65	66	67	74	75	66	79	69	70	71	68	66	75	72	79	75	75	77	86	72	80	81	85	86	85	83	82	84	90	88	91	93	94	101	92	97	101	97	0	1	2	3	3	5	6	3	6	4	2	15	9	4	7	8	4	15	12	13	14	12	18	18	18	21	21	25	18	12	22	23	17	10	13	14	22	23	34	28	28	35	52	29	44	33	32	31	44	33	36	0	58	29	49	57	36	24	60	36	25	52	36	43	44	51	58	33	36	64	56	46	80	0	84	61	59	56	50	61	70	59	66	76	76	72	0	51	84	86	70	77	75	89	76	86	81	76	93	93	96	98	96	97	98	100	1	2	1	2	1	1	1	2	1	1	4	1	1	2	1	1	3	1	1	2	2	1	1	1	1	1	1	1	1	3	2	1	1	2	2	3	1	1	2	2	2	1	2	1	2	2	1	2	1	1	2	1	1	3	1	1	2	3	1	2	2	3	2	1	3	1	1	4	2	1	1	2	2	1	1	2	2	1	2	1	2	2	3	1	1	2	1	2	1	1	5	2	1	1	2	1	2	2	2	2	2	2	1	1	2	1
25000	-854.882042869031352	-861.737530819990752	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.626122984640134	-2	14	15	19	22	20	22	35	31	32	35	30	35	36	34	44	45	34	39	41	43	43	41	37	45	44	48	47	50	45	46	45	45	46	49	51	52	48	54	61	57	49	62	50	56	55	52	57	58	59	60	56	53	62	66	59	49	60	56	59	65	65	63	59	60	63	68	67	63	67	63	73	70	71	79	73	65	66	73	75	76	76	71	73	78	77	81	78	79	82	86	88	86	86	77	84	90	90	84	90	95	98	106	96	99	101	0	1	2	2	4	3	6	6	6	4	6	7	7	4	12	14	14	12	12	13	8	19	19	18	24	8	34	23	25	15	22	19	14	21	9	57	31	23	21	28	28	13	52	12	53	33	15	31	35	46	57	0	24	45	65	57	17	41	57	57	54	52	57	52	19	59	65	46	57	64	36	33	65	0	84	67	59	60	68	73	70	36	66	67	84	72	0	77	67	86	70	51	95	89	76	86	81	93	95	89	96	98	101	97	98	93	1	1	1	1	1	2	1	3	2	2	1	1	2	3	1	1	3	1	2	1	2	1	1	1	1	2	1	1	1	2	1	1	2	1	3	1	1	2	2	2	1	2	1	3	1	2	2	1	1	1	2	1	3	1	2	2	1	1	2	2	1	2	3	1	4	2	2	2	3	1	3	4	3	1	2	2	2	1	1	2	2	3	1	1	1	2	1	2	1	1	2	5	2	1	1	1	2	1	1	2	2	2	1	2	1	4
25500	-828.643407483080978	-835.498895434040378	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.673296239498202	-2	11	16	20	24	21	26	36	29	33	36	32	32	36	36	42	36	40	39	40	39	38	42	43	47	42	44	47	47	48	47	48	45	47	51	51	49	46	50	59	50	46	55	48	53	53	56	56	61	59	59	51	60	60	55	64	56	55	61	56	65	60	62	62	63	62	66	64	62	65	69	76	75	69	80	72	65	69	69	72	77	73	77	74	76	78	83	80	84	82	85	83	88	85	83	84	90	90	94	92	96	100	100	97	100	101	0	1	2	3	6	3	6	4	6	3	9	7	9	4	12	8	3	15	15	13	14	12	18	18	18	21	21	23	24	15	22	25	8	27	42	8	22	23	26	28	28	20	52	15	28	17	32	37	45	33	57	0	44	45	30	60	36	41	57	36	54	52	36	52	55	60	49	50	57	64	66	68	44	0	84	67	60	56	68	53	70	59	78	76	67	50	0	69	75	86	70	82	84	76	75	86	70	93	95	95	90	98	101	91	98	94	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	2	1	1	2	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	2	2	1	1	2	2	1	2	2	1	1	3	1	1	2	1	1	2	1	1	1	1	2	2	2	2	2	1	1	1	2	1	2	2	3	1	1	1	2	1	1	3	2	2	2	1	2	3	1	3	1	1	2	2	2	2	1	2	2	1	2	2	3	1	1	2	2	2
26000	-861.063086288570616	-867.918574239530017	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.662219074453054	0	10	12	21	22	20	28	34	27	32	37	30	32	35	38	41	43	38	34	40	39	42	41	42	47	43	46	47	47	46	49	46	50	44	51	52	52	49	49	58	54	47	60	46	55	56	57	64	52	56	55	47	60	64	66	64	63	58	59	59	69	64	62	55	57	60	68	61	62	64	68	73	76	70	81	74	66	66	76	78	73	77	78	77	74	77	89	73	79	79	81	86	87	79	81	87	77	89	89	88	93	95	98	91	98	98	0	1	2	3	6	3	6	3	6	4	10	6	9	10	12	14	14	13	12	9	10	7	7	18	24	21	34	23	18	15	22	23	17	14	42	21	22	25	16	28	28	20	52	15	15	17	32	37	18	33	36	0	28	45	44	66	51	28	36	51	54	64	51	52	30	51	49	17	60	64	66	68	61	0	84	67	60	66	68	73	70	77	78	76	67	72	0	59	85	86	70	82	95	76	84	86	81	89	67	95	86	98	101	91	98	99	1	2	1	2	1	2	2	4	1	1	1	2	2	1	1	2	3	1	1	2	3	3	2	1	1	1	1	1	2	2	1	2	1	1	1	2	2	1	2	2	2	1	2	2	2	2	2	2	2	1	1	1	2	2	4	1	2	2	1	1	1	2	2	2	2	1	3	3	1	2	2	2	1	1	2	1	2	1	3	1	2	2	2	1	1	1	1	3	1	1	2	2	1	1	1	2	1	1	3	1	2	2	1	2	2	1
26500	-832.141506727233946	-838.996994678193346	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.723571019307222	-2	12	12	20	15	19	25	31	24	36	33	31	35	36	36	42	43	29	40	40	44	44	41	41	45	45	42	46	43	47	47	49	48	37	40	45	53	50	51	57	53	48	58	52	57	51	58	60	56	57	57	52	55	64	64	66	58	55	50	58	68	56	65	62	60	65	67	68	67	65	63	71	76	62	78	70	70	71	75	75	75	73	75	76	80	79	83	79	86	83	82	79	87	79	83	84	91	87	86	89	97	98	109	94	96	102	0	1	1	2	2	5	4	2	6	8	7	7	9	8	12	8	10	7	13	9	34	12	7	18	24	34	8	29	24	15	22	30	17	4	13	16	31	19	26	41	28	35	52	15	30	33	32	22	30	33	36	0	29	45	65	71	36	28	36	36	54	52	59	52	45	71	49	33	60	64	51	50	30	0	76	67	63	63	68	54	70	66	78	67	76	72	0	82	94	86	81	77	75	76	75	86	91	84	95	95	96	98	101	97	98	100	1	3	2	3	1	1	1	2	1	2	1	1	2	1	1	3	2	1	1	2	2	1	2	2	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	2	2	2	2	1	2	3	1	2	3	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	2	2	2	1	1	2	5	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	2	1	1	2	2	2	2	1	2	2
27000	-850.081103951553700	-856.936591902513101	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.593323905707688	-3	10	16	21	17	20	27	30	31	29	33	34	37	36	39	41	42	37	40	36	36	44	43	42	39	39	45	45	47	46	49	48	49	47	51	49	53	49	51	60	53	49	59	51	48	59	53	57	55	59	62	50	58	61	64	60	60	60	59	54	63	64	64	60	61	58	68	64	66	62	67	69	77	70	77	62	65	67	78	72	72	74	78	80	76	78	86	79	82	82	84	86	89	75	81	84	90	88	90	92	95	95	100	95	99	99	0	1	2	3	2	5	6	4	6	2	9	7	9	10	7	8	8	12	12	9	8	15	18	25	18	8	21	13	25	12	22	23	17	21	9	8	31	28	27	41	15	13	52	30	24	33	32	31	44	33	60	0	24	15	53	66	60	23	60	36	15	52	60	52	29	60	76	50	60	52	66	50	80	0	76	58	59	51	68	61	70	59	51	76	67	72	0	82	94	86	70	59	75	67	85	86	81	85	95	95	86	98	101	91	102	93	1	2	1	1	1	1	2	2	1	4	1	1	1	1	2	2	2	1	2	1	1	2	1	1	1	3	2	2	1	2	1	1	1	2	3	4	2	1	1	1	1	3	3	1	1	3	1	1	1	2	2	1	1	4	1	1	2	3	1	1	3	2	2	2	2	1	2	1	2	1	2	2	1	1	3	1	2	1	2	1	2	2	4	3	2	1	1	1	1	1	4	3	2	1	1	2	2	2	2	2	2	2	1	2	1	1
27500	-855.807897826643512	-862.663385777602912	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.642219106591072	-11	13	16	21	19	24	27	32	29	36	31	36	36	35	36	41	44	38	40	41	44	43	43	43	47	41	45	47	49	49	48	44	49	47	45	48	52	52	53	50	54	44	58	47	56	53	55	61	59	59	58	49	53	64	65	56	60	59	62	58	67	60	64	60	61	65	66	62	61	66	67	67	77	68	76	64	70	69	78	65	76	64	75	80	79	76	89	76	83	79	85	74	87	78	83	82	86	88	90	91	88	96	107	96	97	102	0	1	2	3	2	5	6	4	6	4	2	7	6	8	7	14	8	15	15	9	26	19	18	18	18	10	26	23	18	18	22	18	17	21	13	14	31	28	26	25	28	13	52	15	30	33	32	37	30	46	36	0	30	65	65	14	36	28	60	36	29	43	56	43	29	56	49	46	36	43	66	68	80	0	67	29	82	56	46	30	70	51	63	75	76	72	0	51	94	86	70	51	89	76	84	86	81	85	95	84	90	98	101	91	98	99	1	3	1	1	1	1	1	2	2	2	2	2	2	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	2	2	1	1	1	1	2	1	1	2	2	1	2	2	2	3	1	1	2	2	1	1	2	1	2	1	1	2	2	2	1	2	3	1	2	1	2	1	1	2	2	2	1	1	2	1	1	3	1	2	2	3	2	1	2	1	3	1	1	4	1	1	3	1	1	3	1	1	2	2	1	3	2	2	2	2	2	3
28000	-872.648075888123685	-879.503563839083085	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.518556080747185	-3	10	15	22	24	22	25	32	32	36	31	35	36	36	32	44	40	39	35	34	37	35	41	45	42	43	40	46	46	46	42	49	48	47	53	49	54	51	51	61	57	47	58	44	51	56	56	63	57	56	59	53	61	61	66	64	60	65	57	59	63	56	61	63	62	55	68	64	58	66	66	72	76	74	73	72	63	70	66	68	75	74	75	75	79	80	87	81	78	82	85	85	87	79	82	85	90	87	92	93	89	98	100	97	99	98	0	1	1	2	3	2	6	4	7	8	4	6	11	4	6	17	8	15	15	6	8	9	12	25	18	27	21	23	25	44	22	23	17	27	13	14	31	18	26	28	28	9	52	12	18	33	32	37	38	33	14	0	24	29	54	60	36	23	66	36	45	52	66	43	29	14	54	50	14	64	56	68	80	0	67	67	59	71	33	54	70	77	71	75	67	79	0	57	84	86	81	51	95	84	75	90	91	95	95	95	96	98	101	91	98	75	1	1	2	2	2	2	1	2	2	1	1	2	1	3	2	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	3	1	2	2	1	2	2	2	1	1	4	2	2	1	1	2	3	1	2	3	1	1	3	3	1	2	2	1	1	1	3	3	1	2	4	1	1	2	2	1	1	1	2	1	2	1	2	2	3	1	2	3	1	4	1	1	2	3	2	1	1	1	1	1	1	2	1	2	2	3	2	4
28500	-858.462929418106455	-865.318417369065855	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.560372927006002	-1	6	10	19	23	16	27	32	30	24	34	31	36	38	34	36	41	41	41	43	35	36	41	42	43	44	41	47	48	49	43	46	50	50	51	51	52	51	48	54	57	53	61	49	53	57	56	57	58	59	55	54	55	52	62	64	65	62	58	59	69	56	67	60	58	61	68	72	65	67	64	73	77	70	73	74	70	70	75	71	70	73	76	79	79	77	81	79	88	82	83	86	86	84	76	85	86	89	87	90	95	96	106	97	97	103	0	1	2	3	6	3	6	4	5	2	6	7	9	4	12	8	8	12	12	11	4	11	15	15	19	21	8	23	25	15	22	18	17	27	9	14	31	23	26	19	23	44	52	15	30	33	32	37	30	33	14	0	19	19	65	66	60	28	51	51	58	52	60	52	54	51	19	33	60	64	66	50	45	0	67	75	59	66	50	45	70	77	71	75	76	72	0	77	76	86	70	63	75	67	75	86	91	94	95	95	90	98	101	97	98	95	1	2	1	2	1	1	2	2	1	3	3	1	1	4	1	1	2	2	1	2	4	1	2	2	1	2	1	1	1	2	2	1	1	2	4	2	2	2	1	2	3	1	1	4	1	2	2	1	2	2	3	1	3	2	1	1	1	2	1	1	2	1	2	1	1	1	4	2	1	1	1	2	2	1	1	1	2	2	2	4	1	1	1	2	1	1	1	2	1	1	2	3	2	5	1	2	1	1	2	2	2	2	2	3	2	4
29000	-877.984080251474666	-884.839568202434066	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.571927608267041	0	6	11	19	25	16	24	33	28	36	35	32	32	39	35	43	42	39	37	41	35	40	43	45	43	45	42	48	50	43	45	46	48	49	49	45	52	50	51	59	54	47	60	52	52	57	53	60	59	55	60	56	55	62	65	62	63	57	57	58	69	64	62	63	61	65	69	69	56	67	67	73	74	69	74	71	67	70	75	77	77	76	67	79	78	79	82	75	88	82	82	86	88	75	85	86	92	91	91	90	85	101	99	94	102	97	0	1	1	3	6	3	6	5	7	5	7	7	6	10	9	10	14	15	12	5	8	19	18	25	18	27	21	23	25	15	30	15	17	27	20	8	31	28	26	41	28	9	52	19	30	33	23	22	45	33	59	0	42	29	65	51	36	47	69	3	54	52	69	52	44	56	53	33	10	64	56	68	61	0	67	54	59	56	46	54	52	63	56	75	75	72	0	59	85	86	70	51	76	76	84	86	81	100	95	95	86	106	90	81	98	84	1	1	2	2	2	1	1	1	2	2	2	2	3	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	3	1	4	1	1	2	4	1	2	1	1	1	1	1	1	3	1	1	7	2	1	1	1	2	1	2	3	2	1	1	1	1	1	1	2	2	3	2	3	3	2	1	2	1	1	1	2	2	1	2	4	2	1	1	1	2	1	1	2	2	1	3	3	2	2
29500	-840.224766805598279	-847.080254756557679	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.597112589159955	-4	14	9	21	21	24	27	24	29	33	33	29	36	37	35	42	43	39	32	41	42	44	43	45	42	43	38	47	48	46	47	46	46	47	53	50	51	48	56	62	55	44	62	52	54	54	51	58	58	59	58	56	51	62	66	62	65	60	57	59	63	64	51	63	63	62	67	68	61	67	68	72	77	72	79	70	70	70	71	71	75	74	70	77	80	81	85	79	87	82	77	87	82	84	86	85	93	91	89	90	92	97	106	92	96	100	0	3	1	3	3	5	6	4	6	8	7	7	9	4	12	4	10	19	12	13	27	18	18	15	18	27	10	23	25	15	30	18	16	21	42	16	31	23	26	28	28	13	52	12	24	33	32	37	41	33	36	0	23	29	45	63	60	23	63	36	58	52	14	52	45	51	44	50	36	64	66	68	54	0	76	40	51	66	17	61	70	83	56	67	76	72	0	77	94	86	70	77	75	75	93	86	91	93	93	93	96	98	101	81	67	105	1	1	2	1	1	1	1	1	1	2	1	1	2	3	1	3	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	2	2	2	1	1	3	1	2	2	2	1	2	2	1	2	2	2	2	1	3	1	1	1	3	2	1	2	1	3	1	3	1	1	1	2	1	2	1	3	2	2	2	2	1	1	1	1	2	1	2	1	1	2	2	1	1	1	1	2	1	1	2	2	1	2	3	3	1
30000	-828.823745070425048	-835.679233021384448	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.690609477689867	-5	1	12	15	20	22	26	31	29	32	34	28	35	38	36	45	40	36	37	43	38	43	44	39	33	42	44	47	51	47	48	46	45	52	45	44	52	50	48	60	44	52	60	54	60	56	53	60	59	59	56	54	59	64	64	62	63	62	60	57	61	58	61	61	58	62	66	55	66	65	67	74	74	71	81	72	63	69	74	69	74	73	75	76	73	76	87	78	85	81	84	84	89	78	88	83	89	85	90	81	92	97	107	97	101	101	0	1	2	3	3	5	6	4	6	4	8	7	9	8	25	14	8	25	12	13	10	12	24	18	7	21	21	23	24	15	22	25	17	21	9	14	31	25	26	29	15	13	52	29	18	33	38	31	30	68	36	0	29	61	65	60	60	24	51	36	15	52	51	52	29	51	49	33	36	64	56	46	80	0	76	67	51	56	68	54	70	63	78	76	67	72	0	82	94	86	70	69	100	85	75	86	91	75	100	84	96	98	101	97	98	99	1	1	2	1	1	1	1	3	2	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	2	2	1	2	1	3	2	1	1	3	1	2	1	2	1	1	2	2	1	3	2	1	2	1	1	1	1	1	2	5	1	2	3	2	1	1	1	2	1	2	2	1	1	2	2	1	2	1	1	1	2	2	2	3	2	1	2	1	1	2	2	1	2	3	1	1	1	2	1	1	2	1	2	1	4	1	2	2
30500	-853.165284040538268	-860.020771991497668	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.567519832431545	-3	11	14	21	24	21	25	32	30	33	35	32	36	38	38	44	44	28	38	44	37	40	45	41	40	45	42	47	46	44	47	47	45	45	47	49	45	51	49	57	53	51	58	49	52	57	52	58	60	55	60	50	52	57	64	53	63	61	61	56	64	61	64	61	59	63	66	67	65	63	63	73	74	71	79	68	68	69	78	67	76	74	75	74	74	81	87	76	84	84	85	89	88	83	86	89	89	90	81	93	88	100	104	93	103	100	0	1	2	3	3	2	6	4	6	4	9	7	6	4	12	14	14	5	7	13	4	19	19	18	18	21	21	25	18	15	37	24	17	27	12	27	22	25	26	28	28	35	52	15	19	33	32	31	15	33	36	0	25	25	24	36	36	24	36	56	44	52	60	52	44	56	53	50	60	43	56	68	80	0	76	29	63	57	46	40	70	60	78	67	67	72	0	59	75	86	70	77	84	75	99	90	91	95	84	84	86	98	96	91	98	95	1	2	1	1	1	2	1	2	2	2	1	2	3	2	1	1	1	1	2	2	3	1	1	2	2	2	1	1	3	2	1	1	1	1	2	2	1	1	1	2	2	1	2	2	3	2	2	2	3	2	2	1	3	3	2	1	2	3	3	1	2	2	1	2	2	2	2	2	2	1	2	1	1	1	3	4	1	1	4	2	2	3	2	1	1	2	1	2	1	1	3	4	3	1	1	1	1	1	1	2	2	2	2	1	2	2
31000	-832.880662879773467	-839.736150830732868	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.620925027233599	-1	10	11	16	20	22	26	33	30	34	35	26	31	40	31	37	38	34	38	42	44	42	43	43	48	45	39	46	49	39	47	48	48	41	48	48	53	48	52	59	53	51	61	51	58	54	57	63	53	58	54	56	58	61	67	60	61	63	60	59	67	62	65	58	62	66	67	66	64	65	65	73	75	73	77	73	69	70	77	74	75	72	73	75	73	76	85	75	84	84	84	82	87	75	82	83	90	87	86	90	95	94	109	96	101	98	0	1	1	2	3	5	6	4	6	4	9	5	6	4	12	10	10	15	12	9	34	19	30	12	18	27	8	24	15	15	22	23	8	10	13	8	31	23	21	41	28	19	52	18	18	17	32	37	30	33	36	0	25	25	54	36	51	38	36	51	54	52	51	52	30	57	65	46	51	64	56	68	61	0	84	67	71	66	68	61	70	77	71	85	24	72	0	77	76	86	81	77	95	76	75	86	81	95	84	95	96	98	96	91	98	99	1	1	2	1	2	1	1	3	2	2	1	1	2	2	1	1	1	1	2	2	1	1	1	4	2	1	1	1	3	2	1	1	1	1	3	2	2	1	1	2	1	2	1	2	4	1	2	1	1	1	1	1	2	2	1	1	2	2	2	1	2	1	2	1	4	1	1	2	2	1	1	1	2	1	1	1	1	1	2	1	2	1	3	1	5	1	1	2	3	1	2	1	1	1	1	1	2	1	2	2	3	2	3	2	2	1
31500	-857.120700344145234	-863.976188295104635	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.636966578553702	-3	7	13	17	21	24	28	28	32	34	33	31	29	25	32	30	43	36	36	43	39	40	46	44	42	43	43	42	46	46	42	49	46	44	40	48	47	51	50	59	57	52	60	50	56	57	56	59	58	58	60	52	58	64	65	63	62	62	58	55	68	64	63	59	63	66	68	67	58	67	63	69	77	71	77	74	68	69	73	74	74	74	75	80	79	75	87	77	86	79	85	81	87	81	82	86	85	92	91	94	93	99	105	92	101	101	0	1	2	3	3	5	6	4	13	3	5	7	6	2	12	14	8	15	12	11	10	12	25	18	18	5	14	18	18	15	22	23	17	21	9	8	31	23	26	24	28	35	52	30	44	33	32	31	29	17	60	0	24	53	45	60	51	41	36	36	45	52	51	52	45	59	49	50	60	64	60	68	80	0	76	54	60	60	50	61	70	57	78	75	76	72	0	63	94	86	70	51	95	76	75	86	81	75	93	95	96	98	101	97	102	75	1	3	1	1	2	1	1	1	1	2	2	1	2	2	1	1	2	1	1	1	1	2	1	2	1	2	2	1	2	2	1	1	1	2	2	2	1	1	1	3	2	2	1	1	1	2	2	4	2	2	1	1	1	2	2	3	1	2	2	2	2	2	1	1	1	2	1	3	1	1	2	1	1	1	1	2	1	2	2	1	2	2	1	1	1	2	1	2	1	1	3	2	1	1	1	2	2	2	1	2	1	1	2	2	1	4
