step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112
49000	-942.014505348127045	-940.587325366494042	-1.427179981633049	0.000090111378324	0.000032563874120	0.361373610369918	0.673865978011291	-6	3	6	8	10	11	11	12	14	22	15	16	16	22	23	14	26	18	26	20	30	28	28	27	20	37	31	35	32	33	26	36	33	33	42	37	37	38	39	47	35	44	40	44	48	50	55	58	53	53	50	51	52	57	57	61	66	60	63	58	67	64	66	63	66	71	56	62	65	66	70	69	68	67	72	72	66	72	75	68	77	72	73	74	76	76	66	78	74	72	79	81	79	75	85	81	89	83	85	77	81	85	83	80	83	82	79	85	86	86	88	96	0	1	2	2	3	0	3	5	5	5	8	8	11	11	11	0	12	12	25	13	11	16	18	13	13	14	22	23	19	0	13	24	21	25	34	24	29	30	24	30	34	21	38	19	43	44	51	51	52	51	38	45	45	52	30	54	59	51	54	51	57	58	53	48	48	63	52	48	60	60	62	57	77	49	72	64	58	54	65	54	72	57	59	62	48	87	51	75	77	62	58	85	80	71	94	80	100	83	58	82	100	81	87	58	83	64	81	92	57	100	101	99	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	2	2	1	3	1	2	2	1	2	1	1	2	3	1	1	1	3	1	1	1	1	4	2	1	1	2	1	1	2	1	1	2	3	1	2	1	1	2	1	1	2	1	2	1	1	1	1	2	2	1	1	2	1	2	1	1	2	2	2	1	2	2	2	1	4	2	1	1	3	1	1	1	2	1	2	2	4	1	1	1	3	4	2	3	1	1	3	2	2	1
49500	-903.277957725442320	-901.666412497197257	-1.611545228245093	0.000118357707086	0.000027828709519	0.235123763416477	0.687477181529239	-8	-1	3	7	11	13	11	12	18	24	14	16	19	22	20	20	26	21	23	23	28	25	26	24	30	34	31	32	35	34	29	34	33	30	41	35	34	36	34	47	37	43	38	48	43	46	55	50	53	56	51	49	54	53	56	63	64	58	61	62	71	67	62	62	64	65	67	61	70	70	69	66	68	75	76	75	69	66	74	73	69	74	71	75	73	77	73	83	70	77	80	82	81	77	80	80	72	75	86	79	83	92	83	84	82	84	79	87	85	80	90	92	0	1	2	2	3	0	3	5	5	15	8	8	11	5	9	0	12	12	13	13	15	16	18	13	19	17	22	23	34	0	24	24	21	19	25	25	34	30	31	30	25	29	38	36	43	42	48	38	52	38	43	45	52	52	48	59	49	50	49	48	72	58	53	51	58	57	57	48	60	64	58	57	64	59	63	64	58	63	65	83	57	59	72	89	65	70	71	107	68	85	94	79	75	79	94	80	59	83	76	97	100	75	85	85	100	76	81	95	96	83	101	76	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	1	2	2	1	2	1	1	2	2	2	1	2	2	1	2	2	1	3	3	1	1	1	2	1	2	1	2	2	1	2	2	2	1	1	1	2	1	1	2	1	1	3	1	2	2	1	2	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	2	2	1	1	3	3	1	1	1	2	2
50000	-913.635866802297414	-911.765794352091348	-1.870072450206011	0.000132504907558	0.000021383553607	0.161379333047770	0.700755287324062	-5	1	7	6	9	14	9	11	13	22	16	17	19	22	23	20	27	24	25	22	26	22	29	22	24	34	31	35	34	35	31	34	35	28	42	34	38	37	40	43	33	40	40	49	43	50	49	57	54	51	47	51	54	54	60	61	64	66	62	64	69	59	71	52	64	70	67	71	67	70	66	65	70	76	69	72	68	71	74	67	75	75	70	71	76	77	75	73	76	75	76	78	78	71	80	77	90	73	81	79	83	90	81	80	80	81	79	89	85	83	89	92	0	1	2	2	3	0	3	5	5	12	8	8	9	9	11	0	15	5	25	13	5	16	24	8	24	17	22	18	25	0	15	19	15	25	31	19	34	30	32	30	19	41	38	36	43	37	40	64	52	51	38	45	52	52	40	52	49	62	54	48	53	64	72	38	48	72	57	60	48	62	65	53	71	83	57	77	62	59	70	59	57	83	72	71	65	70	94	49	70	84	84	77	80	62	86	80	100	59	89	82	100	107	86	90	82	73	81	92	96	100	101	94	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	2	1	1	2	1	2	2	2	1	1	2	2	2	1	1	2	2	1	1	1	2	1	1	3	1	2	1	1	1	1	2	1	1	1	2	2	3	2	1	2	1	1	1	2	1	1	1	2	2	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	2	2	1	2	1	1	1	1	3	2	1	2	1	3	1	1	1	2	1	2	1	2	1	2	1	1	1	4
50500	-945.709431702523716	-944.145306326281002	-1.564125376242660	0.000144048677193	0.000036988220631	0.256775843774506	0.601776940460044	0	3	5	7	7	5	11	13	15	21	15	16	20	17	19	15	29	22	25	24	31	23	30	24	31	32	32	33	31	31	28	28	32	33	39	33	38	40	34	41	37	37	41	47	47	48	54	57	55	53	55	57	52	56	57	59	68	63	63	64	67	59	75	63	64	71	67	70	70	71	71	60	72	68	73	73	66	67	77	71	70	73	74	74	72	73	74	78	67	75	76	82	78	78	81	77	82	80	81	81	77	81	79	76	79	79	81	88	86	85	87	95	0	1	2	2	3	0	3	5	5	5	8	8	11	8	11	0	10	12	13	13	15	16	18	13	19	9	22	23	19	0	24	24	21	31	29	13	20	30	32	30	25	34	30	34	38	34	38	51	45	43	50	49	45	38	50	49	47	62	53	51	72	48	72	48	62	67	49	38	60	60	58	52	71	59	78	52	62	54	65	54	67	57	74	68	71	70	71	72	51	70	58	79	80	89	79	74	83	74	79	66	82	75	85	71	82	73	75	95	96	82	101	95	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	2	1	2	1	2	3	1	1	2	1	1	1	1	1	2	2	2	2	2	2	1	1	2	2	2	1	3	1	1	1	1	1	2	3	1	1	2	1	2	2	1	1	3	2	1	1	2	4	1	1	1	1	1	1	2	3	2	2	1	2	1	1	1	1	1	1	1	2	2	1	2	1	2	2	1	1	1	2	1	2	1	1	1	1	2	2	2	1	1	4	2	2
51000	-941.025163966178638	-939.407211772573987	-1.617952193604654	0.000163785855933	0.000038079573614	0.232496105342231	0.669552341566302	-1	2	6	8	10	14	10	15	15	21	18	18	19	17	23	21	26	23	21	25	26	28	27	26	29	34	32	33	31	33	33	29	36	34	35	34	36	36	40	43	32	40	41	45	45	39	51	55	53	55	50	55	50	56	59	61	63	65	59	62	70	63	73	61	64	67	68	66	68	72	72	65	67	73	76	75	70	74	72	74	75	68	70	68	74	75	70	82	78	76	74	82	79	78	81	76	88	82	81	77	80	90	83	83	80	84	81	82	87	84	89	86	0	1	2	2	3	0	3	5	5	14	8	8	11	5	11	0	12	13	14	19	11	16	18	15	21	14	22	23	19	0	24	21	11	25	24	19	29	30	32	30	25	35	38	46	43	24	45	51	45	38	40	45	43	53	51	48	56	53	45	48	57	51	77	48	50	54	57	51	65	69	62	56	64	57	74	64	38	83	50	67	61	59	59	65	65	79	58	75	64	85	64	89	83	84	73	63	101	54	79	59	74	63	91	85	82	76	63	94	80	74	101	76	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	3	1	1	2	1	1	2	2	1	1	1	1	1	3	1	2	2	2	1	2	2	1	2	1	1	2	1	2	1	1	1	1	2	2	1	3	1	1	2	1	1	2	1	1	5	1	2	1	1	2	2	1	2	1	1	1	3	1	2	1	2	2	1	1	1	3	2	4	1	3	2	2	2	2	1	1	3	3	2	2
51500	-931.469280885085141	-929.749530564665292	-1.719750320419857	0.000139978810498	0.000027658294745	0.197589154005133	0.673464049977385	0	2	8	7	11	8	10	13	16	20	19	17	20	18	24	22	22	18	22	25	30	28	26	28	30	35	33	33	28	32	30	32	37	33	41	37	38	35	36	43	40	40	41	44	48	51	50	54	55	52	56	51	53	54	59	59	63	65	65	65	63	60	73	61	65	73	66	70	68	69	66	59	66	71	74	70	70	70	76	71	75	73	59	76	71	78	75	81	76	76	74	82	78	74	78	78	79	78	81	81	75	90	77	84	82	80	87	88	84	83	86	92	0	1	2	2	3	0	3	5	5	5	8	8	11	5	11	0	12	8	13	13	15	16	18	19	19	17	22	18	19	0	24	24	21	25	37	26	29	30	32	30	34	24	38	34	43	44	38	47	52	38	38	45	45	52	51	54	54	62	54	48	54	51	72	51	48	57	83	57	71	60	62	53	50	83	49	71	71	61	69	57	57	61	49	58	65	70	77	96	60	73	64	79	63	73	85	63	74	67	91	81	82	88	62	94	74	86	49	95	80	97	101	64	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	3	1	2	1	1	1	1	2	1	1	1	2	1	1	2	2	2	1	2	1	2	3	1	1	4	2	1	1	1	1	1	2	1	3	2	2	1	4	1	2	2	1	1	1	1	1	1	2	2	3	1	1	1	1	2	2	2	1	2	2	2	1	1	3	2	3	1	2	2	1	2	2	2	1	1	1	2	3	1	2	1	3	1	1	1	1	6
52000	-956.202163376166368	-954.604264052658209	-1.597899323508206	0.000126536798071	0.000030487457367	0.240937480889383	0.560720350900360	-6	-2	2	6	10	5	8	15	17	18	15	15	19	22	20	21	26	25	22	21	25	25	31	28	28	34	33	32	29	31	31	31	33	31	39	35	38	37	36	48	34	39	39	45	49	48	53	59	55	52	54	51	52	56	60	58	72	59	66	61	60	63	74	62	62	69	62	60	63	73	69	66	71	75	67	74	70	71	74	71	77	70	74	72	68	76	66	76	75	75	78	80	74	77	84	79	89	83	86	84	84	92	76	73	75	78	80	82	85	81	92	92	0	1	2	2	3	0	3	5	8	8	5	5	8	8	11	0	12	14	13	11	15	16	18	13	19	12	22	23	19	0	13	24	21	19	19	25	29	30	32	30	31	31	38	35	43	36	43	51	52	43	40	45	52	43	51	53	49	40	52	48	52	51	72	54	58	53	49	51	68	58	62	49	64	59	53	64	62	75	65	67	75	67	66	77	65	71	62	80	77	71	71	79	80	62	106	66	100	80	70	82	82	63	85	71	66	73	72	79	96	105	98	89	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	2	1	1	2	1	3	1	1	2	1	2	1	1	1	2	2	2	1	2	2	1	1	1	1	1	2	2	1	1	4	1	1	1	2	1	1	3	2	2	1	2	1	3	1	1	4	2	1	1	3	2	1	1	1	3	3	2	1	2	2	2	3	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	2	3	1	4	2	2	1	1	2	2	2	1	1	1	2
52500	-904.001859108209487	-902.590848308531577	-1.411010799677866	0.000117333663853	0.000044994092023	0.383471294982095	0.757073551894897	-4	2	7	5	9	13	12	12	19	19	18	17	21	14	22	18	26	22	26	24	23	22	24	25	28	29	32	31	30	37	33	34	33	34	33	36	35	39	40	44	36	38	41	44	45	48	57	59	56	53	55	50	53	56	60	60	71	62	65	63	66	59	72	61	64	62	63	68	71	72	72	68	71	72	75	72	65	67	76	74	77	73	75	72	77	74	73	70	73	75	79	80	80	76	82	81	81	83	82	82	74	85	84	82	81	82	76	88	80	88	86	92	0	1	2	2	3	0	3	5	14	14	8	8	11	5	12	0	10	12	13	13	12	16	18	13	19	12	22	23	19	0	24	13	15	19	25	25	29	30	32	30	25	25	38	25	43	44	38	50	52	38	50	45	52	52	51	49	61	62	67	51	52	50	78	62	58	54	54	55	50	58	58	59	64	59	88	64	58	52	65	67	59	78	74	58	58	69	62	78	62	76	62	77	59	68	79	81	82	81	89	101	59	83	69	90	61	73	72	95	80	100	101	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	3	2	1	1	1	1	2	2	1	1	2	1	1	1	1	1	1	1	2	1	1	3	1	2	2	1	1	1	2	1	1	1	1	1	1	3	1	1	1	1	1	1	1	2	2	2	1	1	1	1	2	1	2	2	1	2	1	1	1	3	1	1	1	2	1	2	2	3	1	1	1	1	2	2	2	2	2	2	1	2	2	2	1	1	1	2	2
53000	-869.573478770563952	-868.080666363154251	-1.492812407409727	0.000096805348242	0.000029020094003	0.299777796679887	0.766061507099659	-1	5	7	12	10	12	11	13	16	23	15	17	20	18	21	14	27	21	23	22	25	25	25	28	28	33	32	32	32	33	33	34	34	35	40	31	36	36	36	39	35	42	41	44	44	48	53	48	55	57	53	49	52	57	61	61	67	63	60	63	64	61	70	63	63	71	70	71	66	71	67	69	70	70	74	74	64	71	76	73	77	75	74	69	74	74	75	82	79	70	74	76	81	75	77	78	87	80	79	80	81	86	80	81	84	78	83	87	85	84	87	92	0	1	2	2	3	0	3	5	5	5	8	8	11	5	11	0	12	12	13	13	15	16	18	13	19	17	22	17	19	0	24	24	21	19	41	19	19	30	32	30	25	37	38	36	43	44	43	38	52	51	48	45	52	52	50	49	52	62	52	51	49	48	57	50	62	53	61	62	60	58	62	49	64	59	66	70	58	57	65	67	72	66	74	62	65	62	71	75	94	62	58	65	67	68	91	74	100	83	86	82	100	81	85	91	100	73	81	95	96	82	74	106	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	2	1	1	2	2	1	1	2	1	1	1	2	2	1	1	2	1	1	1	2	1	1	2	1	1	2	2	2	1	1	1	1	2	1	1	2	1	2	1	2	1	1	1	1	4	1	2	1	2	2	2	1	2	1	1	1	1	2	1	2	1	1	1	1	2	2	2	1	2	1	2	1	1	1	1	2	1	2	1	1	1	2	1	1	2	2	2	2	1	2	3
53500	-860.514067592873062	-858.964869325071504	-1.549198267801571	0.000102034892306	0.000026993152957	0.264548257434212	0.801864342293089	-1	2	6	10	10	12	11	16	14	22	17	19	20	16	21	21	27	22	24	21	27	24	28	29	30	38	34	33	29	35	27	34	34	37	42	32	34	37	38	44	38	43	40	44	49	47	56	49	54	53	52	52	54	55	60	61	69	66	64	60	66	61	72	65	66	73	68	60	71	65	69	68	72	71	75	77	70	74	75	71	76	77	68	76	70	74	74	72	78	77	74	81	78	73	84	79	88	79	84	77	81	88	80	82	82	79	80	87	85	85	89	95	0	1	2	3	3	0	3	5	5	5	8	8	11	5	11	0	12	12	13	13	15	16	18	31	19	17	22	23	19	0	13	36	21	25	36	20	29	30	32	30	19	13	38	19	43	44	43	40	52	48	48	45	52	52	50	52	59	62	53	48	52	51	53	62	62	59	49	51	60	62	60	59	64	61	63	60	62	57	65	83	72	83	49	94	65	71	77	72	69	77	77	71	83	71	103	83	101	74	91	83	100	110	85	71	100	73	81	103	96	100	110	108	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	3	1	1	1	1	2	3	1	2	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	2	2	1	2	1	1	1	2	1	2	1	2	2	1	1	1	2	2	1	2	1	1	1	3	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	2	2	1	2	1	2	1	2	1	2
54000	-924.413791215965148	-922.732841786555241	-1.680949429409927	0.000133748740447	0.000028030119653	0.209572961656583	0.593493815266498	-4	5	3	8	10	10	12	7	12	24	15	16	24	22	19	14	27	24	23	20	31	26	30	29	27	34	30	28	29	36	32	35	34	34	36	37	37	37	40	41	36	44	40	37	45	48	52	50	55	55	55	50	55	57	58	62	65	60	63	59	66	64	75	64	67	71	67	70	70	66	71	68	73	76	73	74	69	67	74	72	75	75	68	76	74	76	69	80	77	75	80	81	78	77	83	73	84	80	82	78	80	79	80	78	85	85	80	90	80	85	91	84	0	3	1	2	3	0	3	3	5	5	3	2	20	5	8	0	10	12	20	11	15	16	12	13	13	12	22	18	19	0	13	24	15	31	25	34	29	30	32	30	25	44	38	25	43	36	43	38	52	48	40	45	52	45	48	51	53	54	54	47	49	58	78	58	51	54	49	60	60	58	62	57	64	96	66	64	70	54	71	67	61	49	54	77	65	77	70	75	68	62	62	65	59	48	76	59	101	66	89	54	74	63	69	90	100	71	61	95	96	98	74	90	1	1	2	1	1	1	1	1	1	2	3	1	1	2	2	1	1	2	1	1	2	1	3	1	1	2	1	1	1	1	2	1	2	1	1	1	2	1	1	1	2	1	1	1	1	2	2	2	1	1	2	1	1	3	1	1	2	1	2	1	2	1	1	1	1	2	1	2	2	2	2	1	2	1	1	2	1	2	1	1	1	3	2	1	1	1	1	1	1	2	2	2	1	4	2	2	1	2	1	4	1	1	1	1	2	2	2	2	2	1	3	2
54500	-952.100675691305582	-950.537826133986869	-1.562849557318682	0.000104433732113	0.000026883317775	0.257419870294222	0.609320866023521	-2	6	2	9	12	11	10	9	14	24	16	16	20	20	23	18	23	22	22	24	27	25	27	30	27	34	33	32	27	33	27	26	35	34	35	36	36	35	38	45	37	41	41	48	49	46	57	54	54	56	50	51	55	59	59	61	71	64	65	52	67	65	68	64	67	70	61	65	70	71	70	63	72	75	75	75	68	76	71	72	76	75	73	75	76	73	64	73	76	77	77	79	76	79	80	78	86	68	79	78	83	93	81	82	84	84	81	79	84	81	91	96	0	3	1	2	8	0	3	3	5	14	8	8	11	5	11	0	5	5	13	13	14	16	18	31	19	17	22	23	19	0	20	13	21	19	19	25	19	30	32	30	25	41	38	42	40	36	60	38	52	60	38	45	52	52	50	48	54	51	49	38	53	55	49	38	62	61	52	51	51	48	62	53	48	83	88	48	62	52	65	54	72	63	98	51	65	62	48	61	73	62	71	65	80	84	108	67	100	61	76	54	78	57	85	71	100	73	72	76	96	82	101	73	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	2	1	1	2	2	1	1	2	2	3	1	1	1	1	1	2	3	2	2	2	1	3	2	1	1	1	1	1	1	1	3	1	1	2	1	1	2	2	1	2	2	1	3	2	1	3	4	1	1	3	3	2	2	1	2	2	1	1	2	1	3	1	3	1	1	1	2	2	1	2	1	1	3	1	2	1	1	1	5	1	1	1	2	1	3	2	2	2	2	3	1	2	1	2	4
55000	-937.392922849194065	-935.709294208258711	-1.683628640935322	0.000147660656039	0.000030816697275	0.208699447111814	0.591772907910038	0	7	4	11	10	12	10	12	9	22	15	17	18	20	23	19	28	24	24	21	30	24	29	25	30	36	30	29	33	33	31	34	35	35	39	37	38	36	37	46	37	43	40	48	46	47	53	54	54	54	52	43	56	59	57	57	70	64	62	63	66	64	76	64	66	67	67	65	61	69	67	63	72	72	71	78	65	72	75	72	72	69	74	76	74	75	74	80	77	75	80	80	80	74	81	81	88	81	84	82	74	90	83	84	78	78	85	79	83	85	91	92	0	3	1	2	3	0	3	5	3	5	8	8	11	5	12	0	5	8	13	13	15	16	18	10	19	10	22	18	19	0	24	24	21	31	25	31	34	30	32	30	31	37	38	36	43	41	51	38	52	40	38	43	52	45	51	45	56	69	56	48	53	50	61	51	54	72	53	51	51	77	58	52	62	59	53	58	58	57	65	61	53	72	74	58	64	70	58	75	58	71	58	71	67	77	106	53	100	72	89	101	82	98	91	79	72	64	57	58	80	98	57	73	1	1	1	1	1	1	2	1	1	2	1	2	1	2	1	1	2	3	1	1	2	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	3	2	1	1	1	1	2	1	1	2	1	2	1	2	3	2	2	2	1	1	2	2	2	2	2	1	1	2	2	2	1	1	3	2	2	2	1	1	1	2	1	1	1	1	2	2	2	1	2	3	1	2	3	1	1	1	4	2	2	1	1	1	2	1	2	2	2	3	2	2	1	3	4
55500	-942.630503562815761	-941.113775661345471	-1.516727901470281	0.000143783185481	0.000040765155811	0.283518240845290	0.680621860740934	-3	5	-1	8	8	11	12	15	18	23	11	19	17	16	19	23	21	24	19	26	29	29	29	25	28	33	33	33	29	34	26	34	34	30	41	32	37	38	36	44	36	35	40	44	46	50	52	52	50	56	57	55	54	57	54	55	63	56	67	66	68	67	72	64	66	70	69	69	72	70	66	70	72	70	72	74	63	71	75	73	75	75	68	78	72	76	73	80	77	72	75	75	79	70	79	80	84	79	81	81	81	90	86	80	79	83	84	89	82	86	83	89	0	3	1	2	3	0	5	5	5	9	5	8	8	5	8	0	5	8	13	13	15	16	7	13	19	31	22	18	24	0	13	31	21	19	42	25	42	30	24	30	25	31	38	36	43	44	43	38	45	55	47	49	49	52	48	49	54	38	52	51	53	77	54	51	51	61	52	60	65	77	58	53	64	83	59	71	58	74	71	78	63	74	52	94	58	65	62	83	71	65	77	85	80	71	79	80	82	74	91	98	105	88	76	90	83	68	81	95	63	59	67	77	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	3	1	2	1	1	2	1	1	2	2	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	3	2	1	2	1	3	2	2	1	3	1	1	2	2	2	2	1	1	2	2	1	1	1	1	1	2	2	2	1	2	2	1	1	2	1	1	1	1	2	2	2	1	1	1	1	2	1	1	3	1	2	1	4	3	4
56000	-918.545118572236447	-917.050970593687225	-1.494147978549266	0.000125926715615	0.000037627874036	0.298807714089850	0.687589902369265	1	5	3	8	9	12	6	12	14	17	17	15	20	20	23	14	27	23	24	23	32	26	26	26	28	31	30	36	29	34	23	34	28	33	38	34	39	36	38	44	38	42	38	45	46	50	54	55	56	55	52	51	55	57	59	54	63	62	54	64	70	64	74	65	67	71	67	68	67	71	66	69	69	73	73	77	66	66	77	74	75	71	74	79	73	79	73	79	69	76	78	81	77	74	81	75	86	78	82	76	83	86	80	85	80	81	84	88	80	82	88	90	0	3	1	2	3	0	3	5	5	5	8	8	11	10	14	0	14	14	13	13	15	16	8	31	19	17	22	18	19	0	13	24	9	19	19	19	36	30	31	30	25	34	38	35	43	44	38	51	45	51	38	43	52	59	51	52	54	55	52	48	53	58	78	58	60	53	57	48	55	71	58	53	51	52	54	64	58	49	65	61	66	78	78	77	65	70	68	66	60	63	70	65	66	73	76	63	100	83	86	74	83	72	65	90	100	73	88	76	96	83	97	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	1	1	1	1	1	1	1	3	2	2	2	2	1	3	1	1	1	1	1	1	1	3	1	2	1	2	2	1	1	2	1	1	1	1	1	2	1	3	1	1	3	1	2	1	1	1	1	2	2	3	2	1	2	2	2	1	1	2	1	1	2	1	1	1	1	3	1	1	1	1	1	2	1	1	1	2	2	2	2	1	2	1	2	1	3	1	2
56500	-934.150809680419229	-932.442264556599525	-1.708545123819673	0.000106152189600	0.000021326942576	0.200909116017502	0.671277803809718	-2	5	2	8	12	11	12	12	17	21	17	15	20	18	19	18	26	22	25	25	23	27	30	26	30	35	33	34	35	29	33	30	32	32	39	27	39	39	39	46	39	37	40	42	47	50	58	55	50	51	53	52	52	57	58	62	67	56	65	63	60	59	75	62	61	72	66	73	70	69	70	66	68	74	73	79	67	70	73	71	72	73	72	79	71	73	63	78	69	75	79	82	78	77	77	73	88	80	84	82	80	84	85	85	82	78	82	85	83	86	89	96	0	3	1	2	4	0	3	4	8	5	5	8	11	5	11	0	12	12	5	13	15	16	12	13	19	23	22	18	19	0	13	24	21	25	34	19	29	30	32	43	31	25	30	35	43	44	43	43	38	43	40	49	49	49	48	52	52	51	52	51	54	58	81	62	58	61	54	85	58	87	58	52	60	59	54	77	60	59	58	72	72	59	59	86	65	69	58	75	58	70	62	84	57	85	70	67	100	59	89	82	74	61	71	90	101	71	72	95	80	82	101	71	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	3	2	2	1	1	2	2	2	1	1	2	2	2	1	3	1	1	1	1	1	1	2	2	1	1	1	2	1	1	2	3	3	2	2	2	1	1	2	1	1	3	1	2	2	1	1	1	1	1	2	1	1	3	1	2	3	1	2	1	1	1	1	3	1	1	1	1	1	2	1	2	1	1	1	2	1	2	1	1	1	1	3	2	1	1	2	2	2	1	2	3	2	1	1	2	4
