step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107
24500	-640.024769164418899	-638.566462021022289	-1.458307143396564	0.000071182491871	0.000023355498507	0.328107346252794	0.570165092348116	-1	1	3	6	5	9	7	11	8	10	11	8	10	10	12	12	12	12	14	12	12	15	15	13	13	14	14	15	14	13	11	15	14	15	15	16	15	15	19	19	17	16	18	14	18	17	18	17	18	17	18	17	20	19	18	20	19	19	19	17	20	20	21	21	19	19	20	19	18	22	20	21	21	20	21	24	22	22	23	23	22	23	23	21	22	22	23	22	22	25	21	24	23	23	24	21	25	25	25	27	26	26	27	28	27	28	28	0	1	2	2	3	9	5	10	4	5	7	4	9	7	5	10	13	10	13	14	12	11	17	13	21	18	18	9	30	21	4	20	30	18	31	18	15	18	33	50	32	33	42	31	38	34	18	35	36	32	33	31	35	60	46	40	31	27	44	44	50	41	41	40	35	35	60	45	52	45	49	54	59	69	32	73	61	61	62	75	62	63	64	65	53	47	74	56	27	57	54	63	49	57	63	28	94	87	72	83	95	53	48	72	102	100	89	1	1	1	2	1	1	1	1	2	3	1	2	1	2	3	1	1	1	2	1	2	2	1	2	1	1	2	4	1	1	2	1	1	1	2	2	1	1	2	2	1	1	1	3	2	1	2	2	1	1	2	3	3	1	1	1	3	2	3	2	1	2	2	2	2	2	2	1	1	2	1	2	1	1	3	2	1	2	2	1	1	1	1	1	1	2	2	1	4	3	1	2	3	2	2	3	1	1	2	2	1	3	4	6	1	1	3
25000	-609.838418003577544	-608.477401754063180	-1.361016249514333	0.000082834571612	0.000048343675766	0.583617139865278	0.678340661213763	0	2	4	5	4	7	7	10	7	9	11	11	10	11	11	13	13	11	11	13	11	14	15	14	12	14	17	14	15	15	12	15	15	16	14	16	16	16	17	18	18	16	17	17	17	18	19	19	19	18	19	16	20	18	17	20	19	21	19	18	20	20	19	20	20	19	20	19	21	21	20	21	22	21	21	25	22	23	21	21	22	24	22	21	23	22	23	22	22	24	22	24	23	23	25	24	24	23	25	25	26	25	27	26	27	27	28	0	1	2	5	2	4	5	4	4	4	7	8	9	7	9	12	19	10	10	14	8	6	24	13	21	18	28	18	21	21	13	14	25	26	31	10	28	28	25	32	32	33	42	35	28	38	28	52	27	32	33	31	48	44	28	50	52	47	35	35	32	63	40	40	48	35	54	27	48	18	49	54	67	59	63	91	61	50	63	41	62	62	64	53	53	34	74	56	58	69	72	75	71	52	79	58	98	53	59	83	92	98	102	85	73	100	96	1	1	1	1	1	2	2	2	1	2	3	1	2	2	2	1	1	1	1	1	1	3	1	2	1	1	2	2	2	1	1	2	1	1	2	3	1	1	3	1	2	1	1	2	1	1	3	1	1	2	2	3	1	1	2	1	2	1	3	1	2	1	1	1	1	2	1	1	1	5	1	2	2	1	1	2	1	3	1	1	1	2	1	1	2	3	1	1	1	1	1	2	2	2	2	2	1	1	3	1	1	1	1	2	2	1	2
25500	-642.893190727472870	-641.452759852567510	-1.440430874905406	0.000085085197896	0.000029441594066	0.346024864413616	0.587584328252251	-1	1	3	6	5	8	7	10	8	9	11	10	11	10	11	13	12	13	14	13	12	14	15	14	12	14	17	15	15	14	14	15	13	16	15	17	17	15	18	19	17	16	17	18	18	17	19	18	17	17	19	18	20	18	18	20	20	19	20	17	19	19	19	20	20	17	20	20	20	21	19	22	21	21	20	25	21	20	21	23	22	23	22	22	23	22	22	23	23	24	23	24	24	24	25	24	22	23	25	25	26	24	28	28	28	27	30	0	1	2	3	1	2	5	4	4	4	7	6	6	7	8	12	13	12	13	14	12	11	31	17	8	9	28	18	8	16	6	14	25	28	31	18	26	26	33	50	32	33	21	35	38	34	27	60	18	32	30	35	35	66	46	40	35	36	54	31	50	32	32	50	35	35	48	58	48	34	27	67	60	60	63	67	78	61	62	62	62	62	64	66	60	55	74	56	58	97	52	41	71	84	79	68	44	65	65	64	79	44	99	74	65	100	96	1	1	1	1	3	3	1	2	2	2	1	2	1	1	1	1	1	2	2	1	1	2	1	1	1	2	2	1	2	1	3	2	1	1	1	2	2	1	2	2	1	2	2	2	2	1	1	1	2	1	2	2	2	1	1	1	2	2	2	2	1	3	3	2	2	2	1	1	1	2	1	2	3	2	1	2	1	1	1	1	2	1	1	3	2	2	1	2	2	1	3	3	2	1	2	2	1	2	2	2	2	2	1	3	4	1	2
26000	-613.106386195493087	-611.683801100719165	-1.422585094773875	0.000079819494337	0.000029311354678	0.367220500723974	0.663777363897413	1	2	3	6	5	8	7	10	8	9	11	9	11	12	12	13	11	10	14	12	10	13	16	13	11	14	16	12	14	14	14	15	13	14	14	18	16	14	17	18	15	16	17	16	17	17	19	19	19	17	17	17	19	19	15	19	19	18	20	19	20	18	21	20	21	20	18	20	20	22	20	21	21	22	20	24	22	23	23	23	22	23	23	21	22	23	23	22	21	22	22	23	24	23	25	23	23	24	24	26	25	27	27	27	27	27	29	0	1	2	3	1	4	5	6	4	6	7	4	10	7	9	9	4	4	13	11	12	11	35	13	21	4	28	18	21	21	17	14	25	18	13	34	26	28	33	50	20	33	42	31	38	55	28	44	37	41	29	44	44	31	38	40	52	38	60	67	40	32	62	32	60	52	35	58	60	49	47	44	67	72	41	84	61	61	41	62	63	75	64	57	57	70	74	56	38	69	59	63	71	73	82	58	65	84	65	83	79	98	99	99	44	100	96	1	1	1	1	1	1	1	1	1	1	3	2	1	2	2	2	2	1	2	1	1	1	1	1	1	4	2	1	2	2	1	1	1	1	2	2	1	1	2	1	1	2	1	1	2	1	3	1	2	1	1	1	2	2	1	1	1	2	1	1	1	2	2	2	2	2	2	1	1	2	1	2	2	1	3	1	1	2	3	2	1	2	1	1	1	1	1	2	4	1	1	1	2	1	2	3	1	1	1	1	1	1	1	2	3	1	3
26500	-650.558427569063610	-649.169424262094481	-1.389003306969137	0.000087542476267	0.000037074042968	0.423497764161647	0.569199502549679	0	2	4	6	4	9	8	9	7	9	11	10	10	11	12	11	12	12	13	13	11	14	15	14	12	15	16	13	13	13	14	13	14	15	12	18	16	15	19	17	18	16	18	18	17	17	19	18	19	17	18	17	20	18	19	20	19	20	19	17	19	20	20	19	20	20	19	20	20	22	20	21	21	22	20	25	22	22	23	24	22	23	23	22	22	21	24	22	21	23	22	23	23	23	25	24	25	24	25	26	25	27	27	27	28	27	27	0	1	2	5	2	4	5	4	4	7	4	8	8	8	9	7	13	10	13	14	12	15	19	17	21	18	28	8	21	21	15	11	25	28	7	46	28	8	33	11	50	21	42	31	38	38	36	52	26	32	33	31	52	60	28	41	52	45	35	35	50	41	41	50	52	48	54	36	54	27	37	67	66	53	41	60	61	61	41	41	62	41	64	67	48	36	74	50	38	67	65	50	49	52	82	89	91	54	84	83	79	66	98	94	84	100	96	1	1	1	1	1	2	3	2	1	1	3	1	1	1	3	1	1	3	2	2	1	1	1	1	1	2	1	2	1	1	1	1	1	1	3	1	3	2	2	3	1	3	1	2	1	1	1	1	2	2	2	1	2	1	3	1	2	2	3	2	1	1	2	1	2	2	1	1	1	3	1	1	1	1	1	3	1	2	2	3	2	2	3	2	2	2	2	2	4	2	1	3	2	3	1	1	2	3	1	1	1	3	2	2	3	1	2
27000	-610.715954740162260	-609.222346065997726	-1.493608674164552	0.000084783469029	0.000025367084058	0.299198468150628	0.639171202177081	-1	1	3	6	6	9	8	11	8	10	11	9	10	10	12	14	13	12	12	13	10	14	14	12	11	15	15	14	15	13	15	15	14	15	14	18	17	15	18	16	17	15	17	17	17	18	18	18	19	18	18	18	20	17	18	21	19	20	19	18	21	20	20	20	20	18	20	20	20	22	21	22	21	21	21	24	23	21	21	22	22	24	22	22	23	22	23	22	22	24	21	24	24	22	24	23	23	23	24	24	25	26	27	27	28	28	28	0	1	2	2	2	9	5	12	4	6	13	4	5	7	12	21	13	9	13	14	12	11	17	13	12	18	18	18	30	21	23	14	25	18	13	28	27	28	25	32	32	33	33	31	38	28	28	44	47	40	42	44	31	31	45	63	48	38	54	54	50	50	32	50	48	44	54	36	54	45	49	54	69	67	41	23	61	41	62	62	62	75	64	54	59	46	74	40	68	84	52	80	71	69	79	58	52	84	84	83	79	53	76	84	104	100	96	1	1	1	3	2	1	1	1	1	1	1	1	2	1	2	2	2	1	1	1	1	2	1	1	1	2	2	1	1	2	1	2	1	2	2	2	1	1	4	1	2	1	2	1	2	2	2	1	1	1	2	1	3	1	1	1	1	2	2	1	2	1	3	1	1	1	2	1	3	1	1	2	1	1	2	6	1	1	1	1	1	2	1	2	1	2	1	4	1	1	2	1	2	1	2	1	3	1	1	1	1	2	2	3	1	2	2
27500	-626.569514536658289	-625.142787322162008	-1.426727214496245	0.000082006077433	0.000029680989492	0.361936461554751	0.622715134826886	0	2	4	5	6	8	7	9	7	9	12	11	10	10	11	13	12	12	13	12	11	14	16	13	13	14	16	14	15	15	14	14	14	16	15	16	17	14	17	16	16	16	16	17	17	15	19	18	20	18	16	17	20	19	18	22	20	20	20	18	20	19	20	20	20	18	19	20	20	22	20	22	21	21	19	24	23	21	23	24	23	23	22	22	22	22	24	21	22	24	22	25	24	24	24	23	24	24	25	24	26	25	27	28	27	28	29	0	1	2	2	4	4	4	9	4	9	15	6	9	7	6	4	13	6	13	14	10	11	19	17	21	6	28	18	21	21	24	14	25	28	31	28	28	18	33	32	32	33	33	35	38	38	45	35	37	40	33	35	52	60	46	40	35	38	60	52	40	41	50	50	52	35	60	36	60	71	37	54	48	52	41	44	61	61	56	56	62	62	64	52	57	18	74	50	58	57	60	63	71	54	75	68	23	85	65	83	79	53	97	98	76	100	96	1	1	1	2	1	1	2	2	1	1	1	2	2	2	1	4	1	2	2	1	1	1	2	1	1	2	1	1	2	2	1	2	1	1	1	2	1	1	2	1	1	1	1	2	2	1	1	2	2	2	2	1	2	1	2	3	3	2	1	1	1	2	1	1	2	2	1	3	1	1	2	2	1	2	2	4	1	1	1	1	2	3	2	2	2	5	2	2	1	2	2	3	2	2	3	2	4	1	2	1	1	2	2	2	2	2	2
28000	-586.167141544488459	-584.686422617551671	-1.480718926936772	0.000095599295288	0.000029535171529	0.308947586279337	0.673980646656025	-1	1	3	6	5	9	7	10	8	10	11	11	10	11	11	13	13	13	13	12	11	14	15	11	13	15	17	13	14	14	13	16	14	15	14	17	17	15	19	19	18	16	17	15	17	17	20	19	19	18	18	17	18	19	19	21	18	21	19	16	20	21	21	19	21	20	19	20	20	22	20	21	21	21	21	22	23	22	23	23	22	20	21	22	22	23	24	23	22	24	23	24	23	23	26	23	22	25	24	26	27	27	27	27	27	27	29	0	1	2	3	2	9	5	5	4	9	7	8	9	7	6	12	24	15	13	7	8	11	31	13	21	28	34	6	21	25	24	14	25	28	31	18	26	18	33	50	32	33	33	35	38	38	18	44	45	32	25	35	35	60	38	50	35	45	60	44	40	41	41	32	59	53	60	27	52	45	37	57	59	48	41	48	78	61	63	63	63	41	64	60	53	49	76	56	68	97	67	32	71	72	79	89	52	76	84	92	95	99	72	99	84	100	96	1	1	1	2	2	1	1	3	1	1	2	1	1	2	1	1	2	1	2	2	1	2	1	1	1	1	1	2	2	1	1	3	1	1	1	2	1	1	2	1	1	2	2	1	1	1	2	2	1	1	3	2	2	1	2	1	2	2	2	1	1	2	1	1	1	1	2	2	1	2	1	3	1	2	1	2	1	1	1	1	1	1	1	3	2	2	1	2	1	1	2	4	2	1	1	1	2	2	1	1	1	1	2	1	3	1	2
28500	-603.269050006740144	-601.766025952550763	-1.503024054189364	0.000062676420276	0.000018336425505	0.292557000299242	0.614374998055178	0	1	2	4	5	8	8	8	8	8	11	10	10	12	12	13	11	11	13	12	11	14	16	12	13	13	17	14	14	13	15	16	14	15	14	17	16	16	17	19	18	16	17	16	18	15	19	18	19	18	17	16	19	17	18	21	19	20	19	19	21	20	20	20	19	19	19	21	20	21	20	22	20	22	20	24	20	23	22	23	22	22	22	22	22	22	24	22	23	24	22	24	22	22	26	24	23	24	24	25	26	27	28	26	26	27	28	0	1	2	3	4	4	5	4	4	4	7	8	6	7	6	12	13	9	24	7	6	11	19	17	21	8	12	26	21	21	35	20	25	26	19	28	26	18	33	41	32	33	42	35	38	18	26	23	27	32	33	35	52	35	46	32	35	36	54	54	77	40	41	50	44	44	54	58	54	55	47	54	54	54	41	91	50	77	41	82	41	63	64	67	65	70	74	50	68	66	60	41	71	67	79	89	69	35	57	83	79	99	104	99	66	100	96	1	1	1	1	1	2	2	2	2	2	2	2	1	2	2	1	1	2	1	2	2	1	2	1	1	2	3	1	1	2	1	2	1	2	1	2	1	2	2	1	2	1	1	1	1	2	3	1	2	2	2	2	2	1	2	2	2	2	2	1	1	1	1	1	2	2	1	1	1	1	1	2	2	2	1	1	2	2	2	1	2	1	1	1	2	1	1	2	1	1	1	4	1	1	2	1	2	4	2	1	1	2	1	1	3	1	2
29000	-619.818698456593438	-618.447903279962475	-1.370795176630935	0.000072893998888	0.000034815272131	0.477615066555538	0.663386799430830	-3	1	3	6	5	8	8	9	7	8	10	10	10	9	11	13	12	13	14	12	11	14	16	14	12	14	17	13	15	14	12	14	13	15	14	16	16	15	17	17	17	15	16	17	18	16	20	18	19	15	19	17	20	17	18	20	19	21	16	18	19	20	20	21	20	20	19	20	19	22	20	22	21	21	20	25	23	23	22	24	21	23	23	22	23	23	24	22	22	23	22	25	23	23	26	24	24	24	26	27	27	27	27	25	26	28	30	0	1	2	5	2	4	5	5	4	9	7	6	10	7	8	12	13	6	13	14	12	11	19	17	21	28	34	4	21	21	13	14	25	18	31	34	26	28	33	50	50	25	33	31	38	34	26	54	37	32	33	35	52	59	46	32	35	47	35	59	40	41	41	61	60	48	54	45	60	38	49	60	24	44	41	74	61	61	63	62	41	62	64	52	66	47	48	56	58	57	57	75	71	60	79	68	69	53	104	83	95	104	66	84	48	100	96	1	2	1	1	2	1	1	2	1	1	2	1	2	1	1	2	1	3	2	2	1	2	2	2	1	1	1	3	2	1	1	3	1	1	1	1	1	1	2	2	1	1	1	2	1	1	3	1	2	1	3	2	1	1	1	2	2	1	1	1	2	2	2	1	1	2	1	1	1	3	1	2	2	2	1	2	2	2	1	2	1	1	2	2	1	2	3	2	1	2	1	2	2	2	2	2	3	2	1	2	1	1	3	1	4	1	3
29500	-575.907282400031932	-574.417208224213255	-1.490074175818709	0.000073618331747	0.000022217434549	0.301792149067087	0.665950809487539	0	1	3	5	6	6	8	9	8	9	11	10	10	11	10	14	11	12	13	12	11	14	16	13	12	14	16	14	15	14	13	15	14	16	15	18	15	15	19	19	18	15	17	18	17	16	19	17	19	17	19	17	19	17	18	22	19	20	19	19	21	21	20	20	20	20	18	19	20	21	20	21	20	21	19	24	22	23	23	23	21	23	22	23	22	23	23	20	19	23	23	23	24	22	25	23	24	22	24	25	27	26	27	27	26	27	29	0	1	2	3	4	4	5	6	4	4	7	8	10	7	9	21	13	10	10	14	12	11	35	17	21	18	18	6	16	21	10	14	25	28	31	27	26	18	42	50	32	33	42	35	38	28	27	35	26	32	33	35	54	35	46	88	35	55	54	67	50	63	41	41	52	35	54	45	54	34	49	66	44	66	41	72	88	61	41	63	75	63	64	53	48	70	74	40	38	69	69	75	71	60	79	58	53	57	57	83	79	99	76	66	99	100	96	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	2	1	1	3	1	1	2	1	1	1	1	2	3	1	2	2	2	1	1	1	1	1	1	2	2	2	1	1	2	1	1	2	1	2	1	2	2	1	1	1	1	2	1	1	1	2	1	2	1	2	2	1	1	2	3	1	1	1	1	1	2	1	1	2	1	1	2	1	2	1	1	2	1	2	2	1	2	2	1	2	1	3	2	2	2	2	1	2	3	1	1	4
30000	-597.124216942005773	-595.674038980929254	-1.450177961076506	0.000089206077096	0.000029965593031	0.335914256142631	0.656728540413114	-1	1	3	6	6	9	8	10	7	9	11	11	10	10	11	12	11	13	13	12	12	15	15	13	11	14	15	13	14	14	14	15	13	15	15	17	16	15	17	18	17	16	17	17	18	16	20	18	19	17	18	16	19	18	18	21	20	20	17	19	20	21	20	18	20	19	19	19	21	22	19	21	20	21	20	24	22	21	23	23	20	23	23	21	23	23	23	22	23	23	21	23	24	23	26	22	25	24	25	25	27	26	27	27	28	27	29	0	1	2	3	2	9	5	9	4	9	7	6	4	7	10	25	13	6	17	14	25	11	24	17	4	28	28	6	21	21	13	20	25	28	31	27	26	19	33	50	32	33	25	35	46	38	38	35	36	32	25	31	59	52	46	22	31	68	35	59	40	41	32	50	35	35	59	45	60	36	36	59	44	67	41	59	78	61	62	81	41	62	64	44	44	47	73	40	68	66	59	75	71	65	79	68	90	52	76	83	95	99	85	98	103	100	96	1	1	1	1	2	2	1	1	1	1	2	1	2	1	1	1	1	2	2	1	1	2	1	1	3	1	1	2	1	1	2	1	1	1	1	1	1	1	2	1	1	2	4	1	1	1	2	2	1	1	3	2	1	1	1	4	3	1	1	1	1	2	3	1	3	2	1	1	1	2	1	2	1	1	1	2	1	1	1	2	2	1	2	2	2	2	2	2	2	1	2	2	2	1	1	2	2	4	1	2	1	1	2	2	1	1	2
30500	-601.655780240989088	-600.293343847692768	-1.362436393296342	0.000076988042298	0.000040867874482	0.530834052437732	0.605780415045835	-1	2	2	4	5	7	7	8	9	10	11	8	10	11	11	13	12	12	13	13	11	14	16	14	12	14	16	13	14	14	13	15	14	15	15	17	16	16	18	18	17	17	16	17	17	17	19	18	18	18	18	16	20	19	18	21	20	21	19	17	20	20	20	20	18	20	18	19	21	21	19	21	21	19	19	25	22	23	22	24	22	24	23	22	22	23	22	22	22	22	23	22	23	23	25	23	25	25	24	27	25	26	27	28	27	28	30	0	1	1	2	3	2	5	6	6	9	13	6	6	5	8	12	13	9	17	15	9	11	31	17	21	18	28	18	16	21	13	14	25	26	31	18	9	34	33	32	32	33	33	35	18	38	36	52	27	20	33	35	52	52	46	40	52	68	67	35	40	41	41	40	52	35	60	38	60	47	38	60	48	52	41	48	61	61	62	63	75	92	64	48	59	70	72	40	68	69	59	75	71	72	79	68	90	44	84	64	79	99	76	99	84	100	96	1	2	1	1	2	3	1	1	1	1	1	1	2	3	2	3	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	2	1	1	1	2	3	1	2	1	1	2	2	1	2	1	1	1	1	3	2	1	2	2	1	1	2	2	1	1	1	2	1	1	1	3	1	2	2	1	2	2	1	2	1	3	1	2	1	2	1	1	2	2	1	1	1	2	1	1	2	2	2	1	1	2	2	4	1	4	1	1	1	2	2	1	3
31000	-616.238592027314553	-614.873909862581741	-1.364682164732802	0.000087974494892	0.000044918904609	0.510590082551794	0.664959121030085	0	2	3	5	3	8	7	9	8	9	11	10	11	11	10	12	12	12	13	13	12	15	15	12	11	14	16	14	14	15	14	15	14	16	13	17	16	16	16	19	17	15	18	18	15	17	19	19	19	17	18	16	19	17	18	22	19	20	18	18	20	20	20	19	20	20	20	19	20	21	21	21	22	21	20	23	21	23	22	21	23	22	23	22	19	22	23	21	22	25	22	23	23	24	25	24	22	23	25	25	26	24	26	28	27	27	29	0	1	2	5	2	4	5	9	4	3	15	6	10	10	4	12	13	8	13	14	12	14	31	13	10	6	28	6	21	21	19	20	25	18	9	26	26	45	42	32	32	33	39	52	26	45	34	31	38	32	42	35	44	52	46	32	44	38	54	54	22	41	41	50	53	54	60	34	60	34	49	54	85	57	41	67	40	63	63	41	63	62	64	65	44	70	74	63	58	97	60	80	70	91	79	89	66	44	57	83	95	72	72	105	103	100	96	1	1	1	1	1	2	2	1	2	3	1	1	1	1	2	1	1	3	2	1	1	2	1	1	1	3	1	2	1	1	1	1	1	2	3	1	2	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	3	1	2	1	1	3	1	2	1	1	2	1	1	2	2	2	2	1	1	2	2	1	1	2	2	2	1	2	2	1	1	2	1	1	2	2	1	1	1	2	1	1	2	3	1	1	2	2	1	1	1	3
31500	-617.653603912688254	-616.140734602283601	-1.512869310404706	0.000077406712419	0.000022137802616	0.285993319239358	0.614809949199919	0	1	3	6	4	8	7	10	8	8	11	10	10	11	10	13	13	12	14	12	11	13	15	14	12	15	17	14	14	14	15	13	14	15	14	18	16	15	17	18	17	16	17	17	18	17	18	19	19	15	19	16	18	18	18	22	20	20	20	17	21	21	19	20	21	19	19	20	21	21	20	22	22	20	21	24	22	20	22	24	20	23	23	22	23	20	23	20	22	23	22	23	23	22	26	24	24	23	25	25	26	26	24	26	28	27	28	0	1	2	5	3	4	5	9	4	4	7	6	10	7	9	8	13	6	13	14	12	11	17	13	21	18	28	18	12	21	35	14	25	18	17	19	26	18	25	50	32	30	33	35	38	38	28	52	27	32	42	35	35	60	28	88	54	27	67	52	50	41	41	50	54	35	54	45	53	47	36	60	53	52	40	53	40	63	64	63	41	81	64	53	53	27	74	40	68	94	69	75	71	60	79	89	90	57	73	64	79	84	72	53	44	100	96	1	1	1	1	1	1	2	1	2	1	2	1	1	2	1	1	2	2	2	1	1	2	1	2	1	1	2	1	2	2	1	1	1	2	1	2	1	1	3	2	1	2	2	2	1	1	2	2	1	1	2	1	2	1	3	1	2	1	1	1	3	2	2	4	2	3	1	1	2	2	1	2	2	2	1	4	2	1	1	2	2	1	1	2	2	2	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	3	4	1	2
32000	-577.071430257824431	-575.646728081943138	-1.424702175881264	0.000060218029243	0.000021948796607	0.364488789863150	0.623090479310187	0	1	3	6	4	7	8	9	9	10	11	10	11	10	12	13	12	11	13	12	11	15	15	13	12	13	16	14	14	13	13	15	15	13	14	17	16	14	18	17	17	15	17	17	18	16	20	18	19	18	18	16	20	18	18	21	18	19	19	16	20	19	20	20	20	19	20	21	21	21	21	21	20	20	21	24	22	22	22	23	23	23	22	22	23	23	23	21	22	24	22	24	24	23	25	23	25	25	23	26	26	27	27	27	24	28	29	0	1	2	5	2	4	5	4	4	9	7	5	8	7	6	21	13	4	13	14	12	11	31	17	21	12	28	18	30	21	13	14	30	12	31	27	28	18	42	32	32	25	33	35	36	38	36	52	37	32	42	35	52	60	46	40	35	28	54	35	40	50	62	50	66	52	60	58	54	36	49	54	48	48	63	66	50	40	41	62	63	75	64	52	44	70	74	40	68	53	67	75	71	59	63	68	90	85	57	83	79	53	99	84	84	100	96	1	1	1	1	1	1	2	2	2	1	2	4	1	1	2	1	1	2	1	1	1	2	1	1	1	2	1	2	1	2	1	2	2	2	1	1	1	2	2	1	2	1	1	2	1	1	2	1	2	2	2	1	2	1	1	1	2	2	1	1	2	1	1	1	1	1	2	1	2	2	1	2	1	1	1	3	2	2	3	2	2	1	1	3	2	2	2	2	1	2	1	1	2	2	2	1	1	1	2	2	3	4	2	2	1	1	2
