step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	Tinf_113	Tinf_114	Tinf_115	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	alpha_113	alpha_114	alpha_115	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112	kappa_113	kappa_114	kappa_115
21500	-967.167792035443426	-965.495821962485820	-1.671970072957601	0.000108293769021	0.000023018350143	0.212554705138439	0.614834762436873	0	8	15	17	13	18	21	24	24	21	22	22	24	27	22	36	28	35	28	28	25	29	27	30	30	32	27	34	32	34	35	32	33	27	34	36	31	38	37	40	38	37	35	40	45	39	35	42	32	43	44	47	44	41	39	43	45	53	42	45	44	44	53	45	48	45	51	51	54	60	53	48	55	57	52	51	53	56	48	54	61	62	63	65	63	61	63	59	76	64	60	64	70	72	67	65	61	67	68	66	72	69	74	69	74	76	73	79	82	86	86	92	90	81	98	0	0	2	2	2	0	4	15	15	6	0	0	6	21	5	26	11	6	11	12	11	5	6	15	12	34	12	17	17	14	10	22	13	10	8	27	34	47	31	26	10	24	0	20	14	34	37	36	34	37	46	38	36	42	35	30	18	65	42	46	34	55	57	46	37	33	56	54	48	79	34	48	68	57	61	26	40	63	40	50	80	67	91	78	80	79	78	71	102	82	55	78	87	85	97	97	77	84	63	0	99	77	99	87	98	102	99	96	105	89	103	89	108	98	114	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	3	2	1	1	3	2	2	1	1	1	1	2	2	3	1	2	1	2	2	1	1	1	2	3	2	1	2	2	1	1	2	1	2	1	2	3	1	1	1	3	1	1	1	3	1	1	1	2	2	2	2	1	2	3	1	1	2	1	3	2	1	2	2	2	2	1	2	2	2	2	2	2	1	2	1	1	1	1	1	2	1	2	1	1	3	2	1	2	1	1	2	2	2	2	2	2	2	3
22000	-987.195919431074003	-985.685574355650033	-1.510345075423979	0.000116210427306	0.000033426925372	0.287641360132791	0.576361448992067	-1	9	13	19	15	15	25	24	23	20	20	19	28	29	27	34	28	32	30	30	23	30	23	29	28	31	27	34	31	29	34	31	38	34	33	34	34	40	37	37	37	36	29	38	34	41	38	41	43	43	40	45	43	40	46	40	42	46	44	43	41	49	50	40	47	48	47	50	52	59	51	48	53	58	56	55	56	57	47	55	58	62	66	61	57	61	59	45	71	66	63	55	70	71	62	68	63	67	71	76	75	70	74	67	75	76	64	78	78	85	89	92	88	82	100	0	0	2	2	2	0	3	5	5	6	0	0	6	21	9	26	11	23	11	25	11	8	6	8	12	6	12	29	17	21	10	15	13	6	24	27	10	18	31	16	34	35	0	12	14	31	16	44	10	47	31	37	36	32	42	14	37	47	24	46	34	15	57	31	23	26	56	35	72	49	50	48	68	57	71	34	58	63	34	88	88	67	91	78	26	65	78	57	95	82	68	63	104	58	77	97	77	84	78	0	93	77	107	87	98	89	92	102	98	106	84	106	102	98	114	1	1	1	2	1	1	2	2	2	2	1	1	3	2	2	1	1	1	2	1	1	1	1	1	2	3	2	1	1	2	1	1	1	3	1	2	2	1	1	1	1	1	1	3	1	2	1	1	5	2	1	1	1	2	2	2	1	2	4	1	1	3	1	1	3	2	2	1	1	3	1	2	1	3	1	3	1	1	1	2	2	3	1	1	4	1	1	1	2	1	2	1	1	2	1	1	2	1	2	1	1	4	2	2	1	1	1	2	2	2	5	2	2	2	2
22500	-1022.292859044637680	-1020.599352334863624	-1.693506709774075	0.000106324380640	0.000021853974956	0.205540580855424	0.567815364870902	0	9	14	21	12	11	26	17	19	21	14	16	21	29	32	33	27	35	28	23	23	28	31	35	27	33	27	35	30	28	35	31	30	29	26	36	35	34	33	41	35	35	33	34	40	40	38	41	41	43	43	43	43	41	43	42	40	45	45	41	46	53	51	48	51	47	45	52	55	59	51	53	54	53	56	48	50	56	54	55	58	65	63	64	59	65	61	46	70	67	60	59	68	70	68	67	63	66	71	69	75	73	76	73	72	76	62	70	82	86	86	89	82	83	95	0	0	5	2	2	0	3	2	8	6	0	0	6	21	35	6	21	34	11	12	11	2	34	35	20	10	12	29	17	11	39	22	34	6	4	27	34	34	23	38	34	9	0	20	21	31	37	36	18	16	31	37	36	35	42	45	26	37	15	31	49	55	10	51	37	37	56	59	72	74	58	48	59	57	47	18	26	63	57	61	88	67	68	78	88	79	63	57	97	82	42	80	84	81	97	97	77	84	107	0	84	63	107	93	98	89	92	97	92	106	98	95	77	98	114	1	1	1	2	1	1	2	2	1	2	1	1	2	1	2	3	1	1	3	1	2	4	1	3	1	3	1	2	1	4	1	1	1	2	1	2	1	2	1	2	1	3	1	2	1	2	1	2	1	2	1	2	2	2	1	1	2	2	2	1	1	2	5	1	3	1	1	1	1	1	1	2	1	3	3	2	3	1	2	2	2	3	2	2	2	1	2	1	2	1	4	1	1	3	1	1	2	1	2	1	2	3	2	2	2	1	1	1	4	1	4	3	4	2	1
23000	-992.831620754871551	-991.380214860788101	-1.451405894083507	0.000090271320727	0.000030213891669	0.334700893099209	0.552457766623956	-7	9	16	16	14	15	26	23	16	21	13	18	26	30	28	34	30	30	30	27	25	27	24	34	30	31	30	37	32	33	32	31	33	28	36	33	34	39	39	36	37	40	39	41	41	39	34	36	42	45	46	48	41	39	46	43	48	44	44	39	43	51	52	48	53	44	51	51	53	57	54	51	53	59	51	48	56	60	54	55	53	61	68	61	57	65	59	53	74	67	57	60	68	70	65	64	65	70	75	77	75	72	73	74	74	76	70	77	79	83	84	88	90	79	100	0	0	2	2	2	0	3	5	2	6	0	0	6	21	9	10	20	10	11	12	11	9	6	15	20	6	20	29	17	14	23	15	6	10	24	27	34	34	31	10	33	15	0	20	30	31	10	36	18	33	26	58	36	35	42	45	34	37	54	31	33	42	57	31	37	38	56	55	48	47	75	36	24	85	37	33	57	57	57	81	57	67	68	70	38	33	63	58	97	82	68	63	78	88	85	70	77	78	107	0	93	77	107	93	98	77	92	102	98	102	107	96	89	105	114	1	1	1	1	1	1	2	2	1	1	1	1	2	2	3	2	1	2	2	2	2	2	2	1	1	3	1	1	1	1	2	1	4	2	1	1	1	2	1	2	1	2	1	2	2	2	3	1	2	2	2	1	1	1	2	1	2	2	1	1	2	2	2	2	2	1	1	1	2	5	1	3	3	1	1	2	1	3	1	1	2	2	3	1	2	3	1	1	1	1	1	1	1	2	2	2	2	2	2	1	1	2	2	2	1	4	1	1	2	1	2	4	3	2	3
23500	-981.364477470132783	-979.745751667868376	-1.618725802264424	0.000100943782066	0.000023437433452	0.232183032693678	0.634409940966745	-1	4	13	17	9	17	22	23	20	20	22	20	23	33	26	29	29	32	31	29	28	30	30	35	26	36	30	34	32	35	34	25	34	36	35	33	35	34	37	36	33	39	39	40	46	37	33	41	38	44	45	44	43	40	44	43	40	49	43	39	40	49	51	48	52	48	51	46	44	48	54	51	45	54	56	56	46	56	54	57	62	62	66	64	64	63	61	55	73	67	59	60	66	71	66	67	64	68	76	78	71	72	73	74	70	77	72	79	76	85	85	92	88	87	95	0	0	2	5	2	0	3	4	5	6	0	0	6	21	9	13	11	10	11	25	11	9	10	9	12	47	12	29	17	21	18	9	18	6	15	27	10	13	31	10	16	22	0	12	56	31	23	36	18	26	31	57	27	35	42	30	23	13	54	31	34	35	57	39	26	47	56	42	48	57	13	44	35	57	74	77	57	74	70	88	80	67	55	78	88	79	63	77	97	82	55	78	87	81	97	77	74	92	103	0	87	97	107	93	92	89	84	96	105	106	99	106	108	109	114	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	2	3	2	1	1	2	2	2	2	1	3	1	1	2	1	1	1	3	2	1	3	2	1	2	1	2	1	3	1	1	1	2	1	1	2	1	2	2	1	2	2	2	1	1	1	2	1	1	2	3	1	2	1	1	4	2	1	3	1	3	2	1	2	1	2	1	3	2	2	3	2	1	3	1	2	1	1	2	1	4	1	2	1	1	1	2	1	2	2	1	2	2	2	2	2	2	2	2	2
24000	-1014.448884039496534	-1012.955263359690093	-1.493620679806473	0.000116714125725	0.000034919670710	0.299189755247780	0.649446182973147	-2	11	14	20	15	19	23	22	20	23	23	23	25	31	25	35	26	25	32	29	28	28	30	29	29	32	30	34	29	29	33	30	30	30	35	35	27	34	29	36	38	36	36	40	44	38	33	39	43	44	41	49	44	42	45	39	43	46	43	45	45	53	48	47	48	48	47	49	51	51	56	45	56	60	52	52	47	53	51	53	62	58	61	63	53	62	61	50	74	65	61	61	66	71	63	68	67	64	73	76	68	67	70	68	69	80	76	81	83	86	84	92	86	79	100	0	0	2	5	2	0	3	5	2	6	0	0	10	11	2	18	11	6	11	12	11	8	13	15	12	18	12	29	17	11	13	22	6	6	24	27	6	37	6	10	26	24	0	20	56	31	13	20	33	26	46	58	36	22	35	14	47	49	42	46	33	42	16	51	33	40	56	55	36	65	52	27	62	65	26	66	50	58	63	88	80	67	68	78	40	79	78	57	102	82	68	63	87	80	63	77	77	92	103	0	87	75	84	92	98	97	103	97	92	89	99	108	108	105	111	1	1	1	1	1	1	3	3	2	1	1	1	1	3	1	3	1	1	1	1	2	2	1	1	1	1	1	2	1	1	2	1	2	2	2	1	1	1	1	2	1	2	1	1	1	2	1	3	2	2	1	1	2	3	2	1	1	1	1	1	3	3	3	2	3	1	2	1	3	1	2	3	1	1	3	1	1	1	1	1	2	2	2	2	3	3	2	1	2	1	2	2	1	3	3	4	4	1	1	1	1	3	2	2	2	2	1	2	3	1	2	2	1	2	2
24500	-992.281625307857666	-990.791019194935984	-1.490606112921731	0.000125505500955	0.000037827121680	0.301398117154734	0.668273561919276	-2	9	12	22	14	17	25	25	21	21	22	18	24	27	32	24	27	35	27	29	24	27	31	27	29	36	29	36	31	33	33	26	37	33	31	31	30	32	40	41	37	35	39	38	44	39	40	38	44	47	44	47	39	41	46	40	45	46	38	40	44	45	50	46	47	50	49	49	52	62	57	45	54	55	53	51	56	61	54	56	60	55	64	61	53	61	61	50	72	63	58	58	70	74	64	67	67	66	71	76	68	76	74	64	70	78	79	72	77	83	86	93	79	81	92	0	0	2	9	2	0	3	2	2	6	0	0	10	21	22	6	8	10	11	12	11	9	6	9	12	13	12	29	17	21	6	5	38	10	24	12	13	16	26	16	38	35	0	20	30	13	34	20	34	40	39	18	36	35	22	30	34	37	42	16	47	24	57	33	34	52	45	62	72	63	33	53	54	88	38	26	34	63	57	65	88	67	68	92	88	75	63	57	97	82	68	63	84	81	77	95	70	87	77	0	78	89	99	78	98	102	103	97	63	106	99	89	108	105	84	1	1	1	1	1	1	3	3	3	1	1	1	1	1	1	1	1	2	1	2	1	1	3	1	2	1	2	1	1	2	2	1	1	2	1	2	1	2	1	2	1	1	1	2	3	2	1	2	2	1	1	1	1	2	3	2	2	2	1	3	1	2	1	1	3	1	1	1	1	1	3	1	1	1	3	2	5	2	2	1	2	1	2	1	1	1	1	1	1	2	2	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	3	2	2	3	1	2	4
25000	-984.170899760759312	-982.563387952648213	-1.607511808111050	0.000113320643488	0.000026835535767	0.236810654623270	0.636568884704033	2	10	14	19	14	17	18	25	25	21	23	19	26	31	26	31	28	32	29	27	28	24	31	33	24	35	29	34	32	33	38	31	38	31	34	34	35	29	39	30	39	38	39	40	44	33	40	43	37	47	41	47	42	43	42	43	47	51	41	45	46	49	50	48	52	42	47	49	50	56	39	49	52	59	53	52	57	55	40	51	62	63	63	64	58	62	59	48	74	68	55	57	69	74	67	69	65	62	72	76	76	71	65	63	73	75	73	79	82	81	88	92	88	81	99	0	0	2	5	2	0	3	2	2	6	0	0	6	21	2	6	4	6	11	12	11	4	13	22	12	34	12	29	17	14	46	22	26	6	22	27	38	6	46	6	26	35	0	20	30	23	33	36	13	33	16	37	27	35	42	30	79	52	15	31	38	24	33	31	58	71	56	42	48	52	16	48	42	75	58	66	63	63	18	88	80	67	68	78	57	79	63	79	77	82	24	63	104	81	77	97	77	92	103	0	92	97	92	87	98	97	63	96	92	106	84	106	108	107	98	1	1	1	1	1	1	1	2	3	1	1	1	2	1	3	3	2	4	1	1	1	1	2	2	1	1	2	1	1	1	1	1	1	1	2	1	1	2	2	2	1	1	1	2	1	1	1	2	1	1	2	1	2	2	1	2	1	1	3	1	3	3	2	2	1	1	1	1	2	1	1	1	2	1	1	2	1	1	2	1	1	2	2	3	2	3	2	1	3	1	3	2	2	2	1	1	2	1	2	1	2	1	2	1	2	1	4	2	3	2	3	2	2	2	6
25500	-948.074398837068429	-946.346716709505586	-1.727682127562799	0.000094254682063	0.000018408211009	0.195302881573788	0.623811091807473	3	7	11	16	16	15	24	26	24	19	25	13	28	32	32	35	27	32	29	24	29	26	29	31	27	30	27	31	29	31	33	33	35	29	34	33	34	36	37	37	38	35	40	41	45	39	36	43	41	44	47	47	43	40	37	42	48	51	47	40	45	41	52	46	43	46	48	48	54	58	55	50	50	59	55	54	56	56	51	51	61	61	66	65	53	61	61	62	72	65	60	60	69	76	63	59	64	67	75	73	73	75	67	72	72	74	77	75	80	83	86	88	86	83	98	0	0	2	3	2	0	3	7	4	6	0	0	6	21	22	10	20	6	11	12	11	9	10	22	12	6	12	29	17	21	34	24	10	6	24	27	34	10	13	23	26	24	0	25	56	31	13	20	10	33	31	34	27	35	42	30	34	33	54	13	10	42	18	46	37	49	56	24	72	75	49	48	35	63	65	66	57	63	37	57	80	67	42	78	80	79	78	85	77	82	68	78	87	85	96	57	96	84	103	0	93	97	92	93	98	97	103	96	105	89	103	89	108	105	109	1	1	1	1	2	1	2	1	2	1	1	1	3	1	1	2	1	3	1	3	1	1	2	1	2	3	2	1	1	1	1	1	1	2	1	1	1	2	2	2	1	1	1	2	1	2	2	2	3	1	2	2	3	2	1	2	3	1	1	1	3	1	2	2	2	1	1	3	1	1	2	2	2	1	2	1	1	1	1	1	2	2	6	2	1	2	2	2	2	1	2	1	1	5	1	2	1	1	2	1	1	2	1	1	1	2	2	2	1	1	2	2	2	2	5
26000	-1005.756458059192596	-1003.907138982434844	-1.849319076757777	0.000146868139433	0.000024325136616	0.165625687844134	0.533174662921865	-1	9	15	21	15	16	23	24	20	19	24	20	27	29	29	34	29	29	30	28	30	23	32	34	28	38	29	36	31	34	34	33	31	29	29	36	36	35	36	40	39	38	37	36	42	35	34	35	42	45	43	46	41	39	44	38	47	46	41	42	48	45	49	49	51	47	42	51	55	56	53	50	55	58	47	51	55	60	50	53	62	60	65	64	51	61	60	52	73	64	52	60	69	76	65	68	70	69	74	76	74	72	71	70	77	74	72	80	76	86	85	91	88	84	97	0	0	2	2	2	0	3	2	2	6	0	0	10	11	22	10	13	6	11	12	14	9	13	35	12	6	12	29	17	21	34	35	10	10	8	25	34	10	31	23	13	22	0	27	21	34	10	12	40	37	46	37	27	24	24	14	23	37	54	46	49	54	33	60	37	16	56	35	72	37	85	53	62	57	37	66	85	16	57	57	80	67	42	63	18	74	57	16	77	82	62	88	84	74	88	78	77	84	103	0	104	77	78	78	98	95	92	102	98	102	103	97	97	98	98	1	1	2	2	1	1	2	2	2	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1	4	2	2	1	1	2	1	2	2	1	2	1	2	1	1	2	4	1	2	3	1	2	2	1	2	2	2	2	1	1	2	2	2	1	1	2	1	3	1	2	3	1	4	2	3	1	2	1	2	2	1	1	3	1	1	2	2	3	3	4	1	2	3	2	1	2	2	1	2	3	2	2	1	2	1	1	3	1	2	2	2	2	2	2	1	2	2	4	2	5
26500	-1003.194277358837439	-1001.596604479269217	-1.597672879568260	0.000101773751294	0.000024531195729	0.241036568041325	0.628858974959913	2	10	14	21	18	15	20	23	20	20	22	17	26	32	29	35	27	37	26	23	30	24	24	31	27	35	24	33	31	34	34	26	29	33	34	36	33	37	40	39	41	39	35	41	41	38	31	34	42	48	36	47	45	43	42	43	46	44	45	42	43	49	50	47	47	45	49	52	45	58	53	51	57	54	56	54	58	58	52	52	61	57	62	56	61	59	60	50	74	62	61	60	62	74	62	66	68	67	72	77	75	73	69	70	76	76	77	79	77	84	87	88	84	85	97	0	0	2	5	2	0	3	2	2	6	0	0	6	21	22	13	8	6	11	12	11	9	10	15	20	33	12	17	17	21	13	22	13	10	24	27	33	16	46	16	18	24	0	20	30	26	33	27	40	18	23	47	36	22	22	45	34	10	55	46	18	55	6	31	37	18	56	54	48	65	65	48	54	40	65	66	50	84	57	88	80	67	42	50	88	63	84	57	97	82	42	84	70	85	70	77	77	63	63	0	78	96	63	87	98	95	103	102	87	89	107	89	89	109	114	1	1	1	2	1	1	2	3	2	2	1	1	1	1	1	1	1	3	1	2	1	1	1	1	2	1	1	1	2	1	2	1	1	2	1	2	1	1	1	1	1	2	1	2	1	1	1	2	1	3	2	1	2	3	3	1	3	3	1	1	1	2	5	4	2	1	1	2	1	2	2	3	3	2	1	2	1	1	1	1	2	2	4	1	2	1	1	1	1	1	4	1	1	3	1	2	2	3	4	1	2	2	2	2	2	3	2	1	3	3	2	2	2	2	1
27000	-1017.442148207916944	-1015.886027143474507	-1.556121064442472	0.000113249376527	0.000029544254762	0.260877857941416	0.544809818529379	0	7	16	16	13	16	23	23	21	21	19	18	26	21	32	32	30	32	30	25	29	28	29	35	29	33	29	32	34	32	36	34	36	35	32	28	34	38	37	39	38	40	38	39	38	35	37	44	40	41	42	41	42	38	33	40	48	40	45	43	38	49	51	49	51	46	52	52	53	62	52	53	51	56	51	46	52	54	43	55	57	58	60	62	59	56	53	53	72	65	55	61	64	67	67	70	61	69	67	75	75	74	71	69	70	72	77	78	81	85	87	92	82	83	97	0	0	5	2	2	0	2	4	4	6	0	0	6	11	22	6	5	6	11	12	14	8	6	55	20	23	12	17	17	14	13	4	6	6	9	12	23	6	16	46	18	35	0	25	30	23	23	44	47	38	34	33	27	24	22	30	34	18	35	33	16	54	46	60	40	47	56	42	48	86	57	48	15	18	37	47	38	38	38	88	58	67	54	81	80	79	63	57	97	82	35	63	92	74	97	97	77	92	92	0	93	77	81	87	92	95	99	95	92	106	107	89	89	105	114	1	1	1	1	2	1	3	2	1	2	1	1	2	1	1	3	3	2	2	1	2	2	2	1	1	1	2	1	2	2	2	3	3	2	3	1	1	3	1	1	1	1	1	2	1	2	1	1	1	1	2	1	3	1	1	2	2	2	1	1	1	3	2	2	3	2	1	2	1	1	1	2	3	2	2	2	2	2	1	1	4	1	4	1	2	2	1	1	2	1	3	2	1	1	2	2	2	2	1	1	1	3	2	3	1	1	2	2	4	2	3	3	2	2	2
27500	-1023.391844773670869	-1021.955823037710047	-1.436021735960841	0.000107375289149	0.000037678718686	0.350906796010036	0.635364601881096	-2	8	13	20	14	8	24	23	19	21	17	22	24	33	31	37	27	31	32	26	31	26	29	33	32	33	30	35	28	21	35	32	38	37	28	34	36	36	34	33	33	41	35	42	39	33	38	43	41	47	46	45	42	36	44	42	46	48	39	45	43	51	50	47	52	44	46	50	51	61	52	52	54	57	55	54	59	60	53	54	59	57	67	63	59	55	60	58	75	65	58	63	67	71	68	64	69	67	73	72	73	73	70	69	75	77	79	77	78	75	83	89	84	79	95	0	0	2	2	2	0	3	4	2	6	0	0	6	11	35	40	13	6	11	12	30	9	10	35	20	23	12	29	17	11	23	35	26	38	9	27	10	26	13	23	13	24	0	36	14	10	26	36	13	49	39	33	27	24	42	30	47	6	35	31	18	55	37	31	66	49	56	55	48	37	52	48	68	57	71	66	75	74	58	51	80	67	68	65	63	23	57	49	97	82	42	87	78	88	77	86	96	87	103	0	93	97	92	87	70	77	103	96	92	95	87	108	102	98	109	1	1	1	2	1	1	2	1	1	2	1	1	3	3	1	1	1	3	2	1	2	2	2	1	1	1	2	2	1	1	1	1	1	1	2	2	3	1	2	1	1	1	1	2	2	3	1	2	3	1	3	2	2	1	1	4	1	6	1	2	1	1	2	2	1	1	1	1	2	3	2	1	1	2	1	1	2	1	1	2	2	2	3	2	2	5	3	2	1	2	3	1	1	2	2	2	2	2	2	1	1	1	1	2	3	2	2	2	2	1	3	2	2	2	2
28000	-1018.127710723590894	-1016.579913239889152	-1.547797483701713	0.000151342148951	0.000040151895283	0.265305439109475	0.611768564293033	-1	8	15	21	15	17	26	23	24	19	18	19	20	29	28	32	30	30	31	23	31	31	30	34	27	34	29	36	33	26	32	31	33	31	23	35	33	34	40	41	35	39	38	41	44	35	40	42	44	47	47	47	45	42	46	37	40	53	45	44	36	46	50	46	50	45	46	50	50	63	52	52	54	58	46	51	54	55	53	52	61	59	62	63	58	63	56	59	73	67	60	60	69	75	68	66	69	70	69	75	70	65	72	71	65	78	78	75	83	84	85	90	86	81	92	0	0	2	5	2	0	3	5	4	6	0	0	6	11	9	13	30	13	11	12	11	15	13	15	20	23	12	29	17	11	13	15	6	10	5	12	18	10	38	46	33	9	0	20	56	33	31	44	13	40	46	37	36	15	42	14	34	16	54	46	18	24	49	16	38	33	56	24	48	57	33	48	62	79	37	47	65	63	34	57	58	67	15	78	75	80	57	58	95	82	24	71	92	81	70	58	102	105	92	0	92	81	81	78	92	102	92	58	84	89	99	110	96	98	111	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	2	2	3	1	2	2	2	1	1	1	2	1	1	2	2	1	2	2	1	1	1	2	1	1	1	1	1	3	1	1	1	1	3	1	2	2	2	3	2	1	1	4	1	1	1	3	1	3	2	2	2	2	2	3	2	1	1	1	2	2	1	1	3	3	2	2	4	1	3	3	4	2	1	1	7	2	2	2	1	2	1	1	1	1	1	1	3	2	1	2	4	2	4	2	3	1	3	3	2
28500	-1012.640881203676372	-1010.946720894632449	-1.694160309043948	0.000118423052227	0.000024316387274	0.205334914246017	0.483302481586807	-2	6	15	22	15	12	22	23	24	20	20	18	25	29	32	24	29	32	32	26	26	27	27	29	29	31	28	35	32	32	36	32	38	28	34	32	33	33	32	38	37	40	36	41	42	41	36	44	44	38	46	41	42	42	46	39	45	53	46	44	46	50	52	47	41	42	51	50	49	52	55	51	53	60	55	55	53	59	52	50	60	63	61	62	56	62	59	55	75	68	61	63	62	72	68	68	68	70	67	73	73	75	74	69	72	74	77	81	81	83	85	86	89	84	89	0	0	2	3	2	0	2	5	2	6	0	0	6	11	4	6	9	6	14	12	11	5	6	9	20	34	12	29	17	11	39	22	23	10	24	12	6	10	13	10	26	22	0	36	30	31	16	27	37	38	31	38	36	24	35	14	47	26	42	31	47	59	57	31	33	47	56	42	36	49	65	69	42	58	47	33	57	63	80	47	88	67	62	87	33	79	58	70	97	82	35	81	87	37	77	85	77	78	78	0	104	97	99	93	92	95	92	89	103	89	99	97	108	78	78	1	1	2	1	2	1	2	1	3	2	1	1	2	2	2	2	1	3	1	2	1	3	3	1	1	1	2	1	1	3	1	1	2	1	1	3	4	2	2	2	1	2	1	2	3	2	3	2	2	1	2	2	2	2	3	2	2	5	1	1	1	1	1	2	1	1	2	2	3	1	1	1	2	1	3	3	2	2	1	2	2	3	2	1	3	2	2	1	2	1	6	1	1	6	3	2	3	3	1	1	1	2	2	2	1	1	3	1	1	2	3	4	2	5	3
