step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	Tinf_113	Tinf_114	Tinf_115	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	alpha_113	alpha_114	alpha_115	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112	kappa_113	kappa_114	kappa_115
51500	-1070.276238355537771	-1068.132660910429422	-2.143577445108335	0.000225035514227	0.000026836518351	0.119254591629972	0.622073085856371	-7	12	11	15	23	14	16	20	24	22	25	26	18	22	30	29	17	26	28	26	31	24	32	29	29	31	35	31	28	29	32	36	37	34	30	33	38	33	44	30	32	35	31	43	38	38	36	37	34	40	41	36	39	36	40	44	49	40	43	40	39	47	44	44	48	46	43	45	43	49	52	56	60	50	58	56	53	51	56	53	62	59	58	64	56	60	54	64	58	70	60	63	71	61	72	73	65	67	62	74	63	74	76	73	71	81	68	73	81	81	84	91	90	86	98	0	0	0	2	6	3	3	4	2	6	7	0	3	6	12	17	6	6	8	14	5	17	40	13	10	18	40	7	20	5	40	5	8	15	17	26	35	25	58	14	19	20	10	45	26	16	19	40	24	19	54	16	41	16	48	32	37	47	33	23	47	69	41	11	42	59	24	55	58	59	54	62	50	59	62	43	66	33	57	16	67	0	66	78	52	0	68	82	39	94	45	71	97	74	97	80	86	82	89	87	17	93	101	16	86	101	101	80	107	105	102	106	105	105	106	1	1	1	1	2	1	1	1	2	2	2	1	1	1	1	2	1	2	2	1	1	1	1	3	1	1	1	2	1	1	1	2	4	1	2	1	1	1	1	1	1	1	1	1	2	1	2	2	1	3	1	1	1	1	1	1	3	1	2	1	1	1	2	1	3	1	3	1	1	1	2	2	3	1	2	3	1	2	2	2	3	1	3	2	4	1	2	1	2	1	2	1	1	3	3	4	1	2	1	2	5	1	3	7	1	2	1	4	3	2	2	2	4	2	4
52000	-1103.897048225902381	-1102.043954414045174	-1.853093811857125	0.000183592026922	0.000030263023166	0.164838439190123	0.505339720354494	0	6	10	15	19	14	18	18	24	21	13	22	22	21	31	27	24	24	27	25	32	29	34	28	34	30	35	32	31	27	30	39	37	37	28	27	39	32	42	30	33	33	33	40	31	33	34	44	34	37	39	38	31	38	37	27	48	38	41	46	40	49	43	44	45	45	43	45	43	47	52	57	63	50	55	59	51	56	55	49	59	60	58	71	58	56	59	66	63	71	65	66	76	69	75	70	59	75	59	69	64	70	75	71	70	76	76	79	78	79	84	94	92	85	97	0	0	0	2	3	3	6	4	2	6	3	0	7	3	12	11	10	14	8	11	5	3	5	14	17	10	21	3	35	7	5	14	4	12	13	10	24	40	59	14	53	11	20	45	5	7	53	24	28	19	26	17	8	30	21	5	31	8	53	35	19	50	50	51	22	59	23	23	61	47	51	74	33	69	62	68	8	69	71	36	42	0	59	73	48	0	57	82	66	78	80	71	97	72	97	85	86	82	59	65	77	86	32	65	86	101	103	96	104	102	110	106	110	110	104	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	4	1	1	2	2	2	3	3	3	2	2	1	4	1	2	2	4	5	1	1	1	2	1	1	2	1	4	1	1	1	3	1	4	1	2	2	3	2	2	2	2	3	4	2	2	3	2	2	1	2	1	2	2	1	3	2	1	4	2	1	2	6	2	1	3	4	1	2	3	3	1	2	1	2	2	2	3	3	2	3	2	1	2	3	3	2	2	4	6	2	3	1	2	1	1	2	3	3	1	4
52500	-1053.405253660440849	-1051.396921453898130	-2.008332206542632	0.000228836654596	0.000031438475641	0.137383915601265	0.591494200867540	-1	6	13	10	19	15	17	18	19	23	18	23	19	22	31	24	24	24	24	28	34	30	37	25	35	30	29	36	37	26	28	29	30	37	32	37	36	29	42	33	37	32	30	43	33	40	37	44	31	40	42	35	33	40	36	31	50	38	44	47	38	48	40	46	51	42	40	45	47	44	55	55	54	51	53	56	50	51	58	49	58	57	56	70	49	58	62	60	61	67	64	70	74	61	74	72	65	74	69	70	76	72	75	64	71	80	77	79	71	81	79	91	89	82	95	0	0	0	2	3	3	3	4	2	5	3	0	6	3	12	7	3	11	4	5	6	16	35	3	26	31	16	24	27	11	6	5	19	12	31	24	35	14	47	26	33	31	24	10	26	31	33	40	24	33	56	14	19	37	35	14	27	33	33	29	19	47	41	48	67	47	17	40	33	50	68	47	58	62	39	43	58	69	51	36	40	0	77	50	67	0	16	82	83	50	80	81	86	78	105	67	86	82	89	48	87	97	109	21	86	96	109	87	87	105	93	106	111	105	100	1	1	1	1	1	1	1	2	3	1	1	1	1	2	2	1	1	1	2	1	4	1	2	2	1	1	1	1	2	1	3	1	1	3	1	2	1	1	2	1	1	1	1	3	1	2	2	2	1	2	2	2	2	1	1	2	3	1	1	1	2	1	1	1	2	1	4	2	2	1	2	2	2	1	2	2	3	1	3	2	4	1	1	5	1	1	5	1	1	3	2	1	2	1	1	7	1	2	1	4	3	1	1	3	2	1	1	3	1	2	1	2	1	2	5
53000	-1111.531564819104688	-1109.748868419787641	-1.782696399317116	0.000154479813394	0.000027921015640	0.180742163179506	0.518314523669329	-5	9	10	12	22	17	17	20	24	23	24	22	21	15	28	29	24	27	29	27	34	25	29	27	29	27	35	36	38	31	29	38	33	33	31	32	38	23	42	34	35	33	35	43	35	37	40	38	41	40	36	45	34	41	40	38	43	36	40	42	39	42	43	39	50	45	42	47	46	49	52	54	57	48	58	53	51	55	56	53	59	56	58	73	60	58	61	63	61	71	63	68	73	63	75	70	64	66	68	58	73	67	67	69	73	82	76	81	77	81	85	93	92	90	96	0	0	0	2	3	3	3	4	2	7	14	0	14	3	12	13	6	6	9	6	42	10	7	3	5	17	36	36	14	24	11	11	8	12	11	22	40	5	61	5	8	10	16	45	5	43	8	20	38	58	30	20	19	42	42	40	46	8	33	37	8	58	53	23	48	58	36	42	50	47	42	62	74	50	74	56	66	69	64	36	48	0	69	94	52	0	48	82	50	78	49	65	97	78	102	91	86	82	89	68	103	86	34	23	102	5	103	96	103	93	93	106	105	86	104	1	1	1	1	3	1	2	2	2	1	2	1	1	1	2	3	2	2	1	2	1	1	2	4	1	1	1	1	3	1	1	2	2	3	1	2	1	1	1	2	1	2	2	1	2	1	3	1	3	1	1	3	1	3	1	1	2	2	1	1	3	1	2	2	2	1	2	3	2	1	3	2	2	3	2	2	2	1	2	2	2	1	2	2	3	1	3	2	4	2	3	3	3	1	1	2	1	2	1	2	2	2	7	9	1	6	2	2	2	1	3	2	2	6	5
53500	-1122.475863544250160	-1120.465611197589169	-2.010252346660906	0.000195696899231	0.000026829002088	0.137094671368490	0.464542746796510	-1	7	9	16	18	15	18	19	25	21	23	23	23	21	31	28	26	26	28	24	33	29	37	26	33	27	37	34	35	27	31	40	30	32	28	24	39	32	44	28	35	35	34	41	31	38	26	45	38	38	41	44	35	33	36	42	48	41	41	44	38	46	43	45	45	46	36	40	43	40	55	55	56	47	58	57	52	45	55	50	63	50	59	71	55	60	52	65	62	71	59	68	77	66	76	66	65	64	67	68	77	72	74	69	70	68	75	80	79	82	85	90	92	91	91	0	0	0	2	3	3	3	2	2	3	6	0	6	3	12	3	11	6	4	5	10	6	42	10	26	5	21	45	5	20	40	45	9	12	5	7	11	5	70	7	47	20	13	13	5	11	4	23	29	33	35	36	8	26	13	14	5	61	19	27	33	69	47	20	31	59	11	21	58	50	64	59	50	19	62	24	58	50	54	22	71	0	73	73	37	0	52	82	83	69	80	71	86	78	103	52	86	82	83	87	76	86	67	76	97	37	106	55	107	97	86	103	93	105	103	1	1	1	1	2	2	2	3	4	2	2	1	2	2	2	2	1	1	2	1	2	3	1	2	1	1	1	1	4	1	1	1	1	2	2	1	3	2	1	2	1	2	2	1	3	2	2	1	1	1	3	4	3	1	3	2	5	1	2	1	2	1	3	2	2	1	2	1	1	1	2	2	3	2	2	4	1	1	3	3	2	1	1	4	2	1	1	2	1	4	2	3	2	4	1	4	1	2	2	3	6	2	10	2	2	4	1	6	2	2	3	3	2	4	1
54000	-1078.126860380108610	-1076.122765551933526	-2.004094828175083	0.000223699698467	0.000030876355118	0.138025912994314	0.553943655870634	-10	10	13	12	20	15	20	19	27	23	21	23	24	24	30	28	20	26	25	23	28	27	37	26	34	28	35	35	39	29	31	40	36	33	32	27	39	30	42	31	34	27	28	41	33	32	37	40	33	39	38	41	32	42	42	41	44	45	39	42	37	48	43	44	45	42	39	39	44	43	52	53	59	48	59	61	51	51	61	50	54	59	58	61	59	59	60	62	62	68	62	58	76	64	74	65	65	72	63	73	73	74	74	67	77	75	79	75	80	71	82	89	88	91	90	0	0	0	2	6	3	3	4	2	3	3	0	6	17	12	20	3	5	8	11	24	10	28	7	38	10	40	35	20	10	11	21	8	12	16	14	36	10	47	11	53	20	11	67	14	16	8	16	38	8	7	36	19	37	51	51	37	8	19	46	19	59	53	68	40	61	22	42	33	59	20	50	33	33	72	28	66	61	57	60	46	0	62	50	36	0	92	82	83	78	52	37	86	72	97	80	86	82	83	92	60	110	37	87	86	71	101	52	106	97	102	101	110	97	106	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2	2	2	1	1	2	2	2	2	1	1	1	1	1	1	2	3	1	2	3	2	2	1	1	1	1	3	2	2	2	2	2	1	2	1	2	2	1	1	7	2	3	2	2	4	2	2	1	2	2	1	1	3	6	1	1	1	1	2	3	2	4	2	1	3	1	3	1	1	4	1	5	2	2	5	1	6	1	1	1	2	3	6	1
54500	-1056.306655533068124	-1054.112845343820936	-2.193810189247221	0.000172258360163	0.000019552367291	0.113506057250371	0.567321652171945	-2	6	11	12	21	15	17	20	24	19	20	19	18	26	30	27	24	23	25	27	30	26	38	25	29	27	37	33	36	29	30	33	36	34	24	36	38	30	42	34	31	29	33	43	35	30	37	46	39	40	41	42	30	39	34	41	49	38	43	45	42	42	39	45	46	47	40	40	44	43	53	59	61	53	53	56	45	54	57	47	61	62	59	66	54	57	63	66	58	66	67	64	70	67	72	64	65	76	69	71	77	75	74	71	72	81	77	80	80	78	86	90	88	90	98	0	0	0	2	7	3	3	4	2	6	7	0	6	35	12	11	10	11	4	6	24	10	31	5	17	10	40	16	22	35	35	20	19	12	11	7	21	25	58	16	8	3	22	55	26	14	8	23	17	58	30	42	8	30	24	55	49	19	33	27	47	33	53	54	14	58	22	28	50	33	30	74	77	69	58	48	39	58	42	67	79	0	50	75	67	0	79	82	69	78	96	71	86	58	86	65	86	82	72	16	103	86	76	81	97	103	103	85	107	102	110	106	110	110	103	1	1	1	2	1	1	1	2	3	1	1	1	1	1	2	1	1	1	3	3	1	2	1	1	1	1	1	1	3	1	1	1	2	2	1	3	1	1	1	1	4	4	1	1	1	1	2	2	2	1	2	3	2	3	3	1	1	2	1	1	1	1	2	2	3	2	2	2	1	2	4	1	3	2	2	2	1	3	3	2	1	1	3	3	3	1	2	1	2	2	1	2	3	4	2	1	2	3	2	7	1	2	5	1	2	2	1	5	1	1	2	1	1	2	4
55000	-1094.713453227135005	-1092.772741456884432	-1.940711770250529	0.000202240564439	0.000029988271151	0.148280199051264	0.596707973952632	-7	8	9	13	19	12	15	18	21	23	23	18	22	23	30	28	17	25	20	27	34	30	32	26	32	28	31	35	32	25	33	38	34	36	29	37	38	30	45	36	31	34	35	39	32	38	38	41	36	38	42	45	37	31	40	41	50	43	37	46	40	46	37	45	47	42	43	47	45	47	50	58	60	51	59	51	51	54	59	53	61	59	55	67	54	60	51	63	61	66	57	68	77	67	71	67	68	74	67	63	66	76	73	71	73	78	78	73	81	80	83	90	89	91	92	0	0	0	2	6	3	6	4	2	6	13	0	6	6	12	14	6	13	8	10	16	10	13	7	11	14	16	27	20	14	35	13	8	12	7	25	27	17	50	35	8	29	22	10	10	16	19	31	38	33	30	10	41	14	27	20	55	50	8	32	8	50	41	16	27	33	24	23	63	47	51	74	47	47	78	52	66	50	16	68	31	0	77	72	44	0	23	82	83	73	85	28	86	75	97	80	86	82	89	79	79	97	68	65	86	103	103	64	107	105	110	106	111	110	65	1	1	1	1	1	1	1	1	1	2	1	1	3	2	2	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	2	4	2	2	1	1	3	1	1	2	1	1	4	1	2	2	2	1	1	2	5	1	2	1	3	2	1	2	1	3	2	1	4	2	1	1	3	3	1	1	1	5	3	1	1	2	3	6	1	4	1	1	1	4	1	2	1	1	2	1	4	2	1	1	2	2	2	1	1	1	3	3	3	2	1	1	5	1	1	1	2	2	2	6
55500	-1091.765971407024153	-1089.821880001206864	-1.944091405817234	0.000205930687161	0.000030416066890	0.147700506948704	0.599319208617292	-4	6	11	13	20	15	19	19	17	21	19	22	23	25	31	26	23	29	28	26	26	31	32	27	29	14	34	32	37	31	28	35	33	30	25	30	38	27	39	35	31	36	29	42	22	34	33	44	30	37	41	39	36	39	40	39	40	43	43	44	37	48	44	48	43	47	41	44	43	49	49	53	57	51	56	54	46	45	58	53	56	58	60	70	57	59	59	62	59	71	60	64	72	66	75	63	66	76	67	71	68	74	72	67	73	77	76	75	81	81	77	89	82	88	90	0	0	0	2	3	3	3	4	2	3	3	0	3	3	12	3	10	11	8	11	7	24	35	10	17	3	28	18	20	16	7	7	8	12	11	14	35	14	33	23	8	35	35	16	6	31	8	28	17	47	29	24	19	20	49	27	46	50	39	52	47	50	53	54	5	69	36	28	50	50	51	78	62	39	62	68	47	47	71	60	5	0	77	75	36	0	44	82	66	78	80	81	86	62	86	52	86	82	73	104	57	86	42	87	86	103	101	36	107	111	93	106	102	110	108	1	1	1	2	2	2	2	1	1	3	1	1	1	2	2	2	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	1	2	1	1	1	1	2	3	1	2	1	1	2	1	2	1	1	3	1	2	1	1	1	1	1	1	1	2	3	1	3	1	2	2	1	1	2	2	1	1	2	1	3	1	1	2	5	1	2	2	2	1	3	1	2	3	1	2	3	3	2	4	2	2	2	2	5	2	5	1	2	1	1	9	1	1	1	3	1	1	2
56000	-1136.771481959733137	-1134.845927815146752	-1.925554144586336	0.000238816197661	0.000036044448308	0.150929663319544	0.487047738383071	-3	9	6	16	20	12	21	19	24	17	17	25	16	25	29	31	23	27	27	27	30	30	34	27	33	27	26	31	36	29	30	39	36	37	29	34	36	31	34	31	33	28	28	42	31	33	32	46	38	39	43	46	37	36	36	38	47	44	40	44	42	44	43	43	50	40	40	47	40	48	55	47	61	49	59	58	52	53	61	36	59	58	55	72	55	59	57	63	57	70	63	66	71	58	77	74	67	73	66	67	73	70	76	71	73	77	75	79	75	78	80	85	91	86	100	0	0	0	2	10	3	6	4	2	3	6	0	3	5	12	6	6	11	4	11	6	42	40	3	35	7	7	24	3	11	5	5	4	12	7	7	43	10	8	42	19	13	11	21	26	21	4	55	25	39	28	51	41	16	6	17	11	19	39	24	66	50	53	22	38	19	36	37	19	19	29	66	61	50	83	57	59	33	35	5	60	0	58	94	30	0	7	82	39	75	80	71	86	66	105	87	86	82	77	55	35	86	17	79	97	91	101	32	101	97	97	101	95	105	106	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	4	3	1	2	2	2	1	1	2	1	1	1	1	5	3	1	3	3	2	2	2	1	3	2	1	1	2	2	1	1	1	2	1	1	1	4	1	1	1	2	3	5	2	1	2	1	1	1	2	5	2	1	4	3	2	4	1	4	2	1	1	3	3	6	2	3	1	2	2	2	1	5	1	2	2	5	2	2	2	1	2	2	3	1	4	6	2	8	2	1	2	1	8	1	2	3	2	2	2	3
56500	-1114.101910369273128	-1112.135887666252984	-1.966022703020146	0.000181499252404	0.000026141783636	0.144032459030392	0.376381857330613	-2	9	10	14	19	17	16	18	21	15	24	21	21	24	29	24	22	27	28	28	29	26	38	26	30	30	32	33	38	31	32	40	36	34	32	34	33	26	46	30	32	36	31	42	36	36	32	41	38	37	38	47	38	34	35	41	47	42	38	31	42	46	42	46	44	47	39	38	43	41	45	55	63	49	58	55	46	55	59	55	61	62	60	63	59	55	58	66	57	71	61	68	77	67	73	74	66	72	67	66	71	76	77	64	76	80	77	78	77	77	86	95	90	85	96	0	0	0	2	10	3	3	4	2	3	3	0	6	6	12	3	3	22	8	11	6	6	13	6	17	16	22	7	20	17	17	17	4	12	3	11	24	17	69	11	8	11	11	27	26	21	19	16	22	19	30	36	41	20	5	31	54	59	41	24	19	50	41	35	28	8	35	37	59	47	29	77	72	62	72	28	69	50	71	21	57	0	33	66	21	0	57	82	69	69	85	71	97	78	97	104	86	82	58	80	55	97	9	7	86	101	101	67	104	95	102	106	110	95	103	1	1	1	1	1	1	2	1	2	1	2	1	1	2	2	2	2	1	1	1	4	2	3	2	1	1	2	2	2	2	3	3	3	2	4	3	2	1	1	2	2	3	2	2	2	2	1	2	2	2	1	3	1	2	3	2	2	1	1	1	2	1	2	3	3	5	1	1	2	1	1	2	2	1	1	5	1	3	3	4	2	1	4	3	2	1	2	1	3	6	1	4	3	1	2	2	2	3	3	2	7	2	12	5	2	1	1	6	3	1	2	2	2	3	4
57000	-1078.504150769718535	-1076.696905282528178	-1.807245487190310	0.000170855006718	0.000029880209490	0.174886355770603	0.534615498812895	-6	9	8	15	21	15	15	19	19	21	23	20	24	24	31	30	25	26	24	26	29	30	35	23	29	24	35	34	39	27	32	40	34	33	29	35	36	34	45	31	30	35	34	44	33	37	31	47	37	39	38	45	37	37	43	42	41	42	44	38	45	46	37	45	52	46	40	45	47	44	50	54	58	51	60	54	52	52	54	54	60	54	56	65	58	59	56	62	64	70	64	69	75	65	73	71	69	74	68	70	74	68	72	72	75	80	76	72	81	66	85	89	91	90	97	0	0	0	2	3	3	3	4	2	3	6	0	5	3	12	6	7	10	8	11	14	18	10	6	5	6	35	11	20	26	7	18	47	12	11	22	24	25	33	7	8	20	14	11	16	18	8	44	18	33	30	36	41	16	27	16	46	50	58	24	41	50	41	18	42	19	40	43	33	19	51	70	69	62	39	56	58	62	54	67	14	0	69	73	52	0	32	82	83	66	52	71	86	75	97	80	86	88	75	87	26	86	81	87	86	81	103	52	107	86	97	101	111	105	101	1	1	1	1	2	1	3	1	2	2	2	1	1	2	2	3	3	2	1	1	1	1	2	1	2	3	2	2	2	1	2	2	1	2	1	1	2	1	1	3	2	2	2	4	1	2	2	1	2	1	2	2	1	1	1	1	1	1	1	2	3	2	1	2	4	4	3	2	3	4	2	2	3	1	2	1	1	2	3	2	6	1	2	2	3	1	2	2	1	4	2	2	2	1	1	3	2	2	1	2	4	2	2	3	2	2	2	5	1	2	1	1	1	3	3
57500	-1059.454826498189050	-1057.763027515688236	-1.691798982500809	0.000162525336882	0.000033493201738	0.206079878868621	0.558925301843681	-1	3	11	13	21	14	21	16	28	20	18	25	20	18	29	27	22	29	28	25	34	28	26	24	27	27	33	33	28	32	28	41	28	31	31	35	39	32	45	25	35	34	35	45	36	41	40	46	39	36	27	42	36	35	35	39	45	43	38	43	42	47	41	46	49	49	42	44	46	48	53	58	53	47	58	57	52	50	58	51	48	60	57	60	54	60	62	65	62	67	62	64	76	67	75	71	68	73	68	60	76	74	66	70	72	80	77	78	73	80	84	91	82	90	100	0	0	0	2	11	3	14	2	2	6	6	0	6	6	12	17	10	24	8	11	16	24	24	6	7	7	16	24	7	11	11	30	8	15	31	22	6	25	50	11	19	29	6	51	26	40	33	52	25	19	11	25	33	51	11	51	11	47	33	16	41	61	53	56	48	58	36	35	50	33	20	69	66	41	74	48	33	50	71	36	60	0	73	78	67	0	100	82	83	78	52	71	86	84	97	80	86	88	83	81	80	86	43	81	97	101	109	85	103	93	97	106	97	110	104	1	1	1	1	1	1	1	2	3	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	2	2	1	1	1	3	1	1	2	1	1	2	4	2	1	1	2	1	5	2	2	2	2	1	1	2	2	2	1	2	2	3	4	1	1	3	2	1	1	1	1	1	1	1	2	3	4	1	1	3	2	1	4	2	1	4	1	1	1	2	2	1	1	1	2	2	4	3	2	1	1	3	2	2	2	2	4	2	2	3	1	1	1	3	1	1	2	1	1	1	3
58000	-1065.237621822326901	-1063.185772492056458	-2.051849330270505	0.000213014871630	0.000027920535147	0.131073173122700	0.584105260464330	-6	9	12	14	22	17	20	15	26	19	24	22	24	18	30	27	16	30	27	28	26	27	37	26	26	22	30	30	31	28	29	39	35	36	32	30	37	34	40	27	36	35	29	43	33	40	39	44	32	36	42	44	39	38	42	40	50	41	35	45	40	46	43	48	49	39	43	43	45	47	51	49	61	51	58	52	54	54	60	39	58	52	55	64	53	61	62	62	62	70	54	67	77	69	74	73	67	70	66	59	76	73	67	74	69	81	77	77	74	81	79	92	90	89	100	0	0	0	2	3	17	17	4	2	17	14	0	14	3	12	14	3	13	8	11	5	7	35	14	7	7	14	22	20	6	5	6	8	15	11	7	29	17	50	11	19	27	5	25	10	11	19	23	17	19	54	11	33	42	23	43	80	59	9	36	59	59	53	37	40	59	36	23	58	47	54	58	77	70	58	7	66	72	76	16	64	0	50	78	52	0	37	82	77	78	80	71	86	84	97	36	86	82	77	76	103	86	76	100	97	101	109	91	103	111	102	106	110	111	96	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	2	1	1	1	1	2	1	2	4	1	1	2	1	1	1	1	1	1	1	4	2	4	2	2	2	2	1	3	1	1	2	2	2	1	2	2	1	3	1	2	5	1	3	1	1	1	2	2	1	1	2	6	2	1	2	2	2	1	2	2	2	1	3	2	1	3	1	3	4	1	1	7	2	3	3	1	4	2	4	2	1	1	1	3	1	1	1	2	2	2	5
58500	-1142.092013125931771	-1140.021696467034872	-2.070316658896990	0.000221322516469	0.000028449052185	0.128541156311171	0.429257150989266	-9	8	12	11	21	16	20	16	28	18	23	24	17	24	28	23	23	25	26	30	32	25	36	27	27	27	37	33	38	27	28	33	35	35	30	35	37	31	43	29	27	34	32	44	37	40	31	48	36	40	42	43	38	42	40	40	50	30	41	46	42	43	42	43	51	44	42	47	35	44	51	56	59	45	60	59	51	54	55	52	52	53	61	66	58	59	58	64	60	66	56	67	79	63	77	74	67	76	68	68	62	75	72	73	71	79	76	73	72	82	81	92	93	89	99	0	0	0	2	3	3	3	4	2	3	10	0	3	7	12	13	3	17	8	11	11	6	20	13	16	22	7	20	20	10	5	11	47	15	16	7	3	40	33	6	8	11	11	56	14	11	8	60	17	58	29	11	33	29	36	21	45	8	8	36	33	69	53	45	23	69	16	55	19	59	20	61	62	41	58	71	66	62	46	16	67	0	77	74	80	0	55	82	58	78	5	46	86	89	105	100	86	82	72	48	21	105	67	52	97	103	109	57	59	97	102	106	105	105	103	1	1	1	1	2	1	2	1	3	2	1	1	2	1	1	2	2	1	3	1	2	1	1	2	2	1	3	1	1	2	1	2	1	1	2	3	4	1	2	3	2	3	2	1	3	3	2	1	2	2	1	3	1	1	1	1	1	2	6	2	1	2	1	1	1	2	3	1	2	1	3	3	2	2	4	1	2	3	3	4	2	1	1	4	1	1	2	2	6	2	3	3	5	1	1	1	2	4	2	3	3	1	4	5	1	1	1	4	3	3	1	2	4	3	5
