step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99
24500	-584.314898360726943	-582.861726823388153	-1.453171537338840	0.000091636921921	0.000030513088491	0.332978103707772	0.605810714242758	-1	2	4	4	5	4	8	7	6	10	8	10	7	10	11	11	12	12	12	12	14	12	11	11	10	13	13	14	14	15	14	15	13	15	14	14	16	14	16	18	14	16	17	15	16	16	14	17	14	15	18	17	17	17	17	17	16	17	17	18	17	18	17	19	18	17	19	19	17	18	20	20	19	21	19	21	22	22	21	21	20	24	19	21	23	21	21	22	23	23	22	23	25	24	23	27	29	30	32	0	1	2	2	1	2	2	5	5	6	6	3	4	9	25	12	23	25	11	23	11	10	13	13	7	12	14	12	25	31	18	27	23	21	27	0	15	23	22	42	15	14	30	14	18	18	22	19	14	36	36	38	30	32	27	31	28	57	21	27	49	50	30	30	37	37	46	58	27	37	55	18	37	63	70	62	63	69	75	73	70	72	46	68	46	75	62	80	79	80	65	62	69	88	37	93	94	78	0	1	1	1	1	3	1	3	1	1	3	2	2	2	2	1	1	1	1	2	1	3	1	2	3	1	2	2	3	2	1	2	1	1	1	1	1	3	1	2	1	1	2	1	3	1	2	1	3	2	1	2	2	1	1	2	1	1	1	2	2	2	2	1	2	1	1	2	1	2	1	2	3	2	2	1	2	2	2	1	1	1	3	1	1	4	1	2	1	1	1	2	3	3	1	4	1	3	3	1
25000	-612.117199654479464	-610.486317893280102	-1.630881761199388	0.000113089121386	0.000025713934446	0.227377612721353	0.532174150789857	0	2	4	4	5	4	9	7	6	10	8	7	9	9	10	11	11	12	11	12	13	12	12	11	12	13	13	14	14	16	14	14	12	15	15	14	16	14	16	19	14	15	14	15	17	17	15	16	14	15	16	17	16	19	17	18	17	17	18	18	17	19	18	18	17	19	19	19	18	18	20	18	19	21	17	22	22	21	20	20	22	22	21	22	22	20	22	23	25	24	23	23	25	24	25	27	27	28	33	0	1	1	2	6	2	12	9	4	11	4	3	11	4	7	12	10	15	13	6	13	4	10	13	15	16	11	15	7	25	7	23	13	33	22	0	18	23	23	10	25	33	25	27	28	18	9	21	27	36	36	9	43	10	42	37	30	30	39	42	49	36	43	43	15	37	46	58	49	75	55	25	57	63	47	62	30	69	70	30	79	67	67	58	65	75	62	73	81	80	56	51	78	88	65	93	88	93	0	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	2	4	2	4	1	1	2	1	2	2	2	2	3	1	2	1	1	1	2	1	1	4	1	2	1	1	1	3	5	2	1	1	2	6	1	5	1	1	1	1	1	1	2	3	2	2	3	2	1	1	2	1	1	3	1	2	1	1	3	2	1	3	1	2	1	2	2	2	1	2	1	2	3	4	2	1	4	1	2	3	1
25500	-647.566991719847124	-646.067372860042383	-1.499618859804772	0.000109004252385	0.000032147068884	0.294915732006820	0.535551788133805	-2	1	4	4	5	3	9	7	7	10	8	9	7	10	11	12	13	12	12	13	14	12	11	11	12	14	14	14	15	16	15	14	14	15	14	12	14	15	16	18	14	15	17	15	16	17	15	17	15	14	17	16	17	18	17	17	16	17	17	18	16	19	18	18	17	19	20	19	18	20	20	18	20	20	19	22	22	22	21	20	21	22	22	20	23	22	20	21	23	25	22	24	26	24	25	27	28	30	30	0	1	2	6	6	2	3	5	6	6	13	9	6	9	7	12	14	12	23	11	10	6	13	13	15	15	14	16	16	18	37	23	17	20	14	0	25	19	23	17	12	14	25	27	41	37	20	33	27	36	36	38	37	21	32	31	16	57	21	44	49	51	30	30	31	56	46	58	44	75	55	46	37	57	56	62	46	69	75	31	75	73	46	43	72	75	62	80	79	94	79	87	60	80	56	78	88	96	0	1	2	1	1	1	1	3	1	2	4	1	1	2	2	1	2	2	2	1	1	2	4	2	2	1	2	2	1	1	2	1	2	1	2	2	1	2	2	2	2	2	2	3	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	2	2	1	2	1	1	1	1	1	1	2	1	1	1	4	2	2	1	4	2	1	2	1	1	2	1	3	2	1	1	1	1	1	2	3	2	4	2	2	2	1
26000	-620.174265532933077	-618.686465207309197	-1.487800325623882	0.000094645193825	0.000028724020216	0.303491588484009	0.635510491134661	-1	1	4	4	6	4	8	7	7	9	8	9	9	11	11	12	12	12	13	10	13	12	10	11	12	13	13	14	14	14	15	13	14	16	15	13	16	15	17	15	15	16	16	14	15	17	15	16	15	16	17	17	15	17	17	16	17	17	17	19	18	19	18	19	18	19	20	18	18	20	20	18	19	19	19	21	21	22	21	21	21	21	22	21	23	21	20	22	23	24	23	24	24	25	25	28	27	29	31	0	1	2	2	6	2	3	5	6	5	4	7	4	10	3	12	9	15	4	6	13	11	4	6	12	25	14	15	16	18	18	10	21	33	27	0	12	22	32	22	15	27	30	27	15	18	19	21	19	36	36	38	25	48	35	25	53	43	32	42	14	51	37	46	37	41	45	58	35	75	55	56	57	46	65	62	63	69	70	30	75	37	65	68	83	75	50	37	82	88	67	87	69	90	82	78	80	96	0	1	1	1	1	1	2	2	1	1	1	2	1	2	1	3	2	2	1	6	3	3	2	3	2	1	1	1	1	1	1	2	2	1	1	1	1	3	1	2	2	1	2	2	1	2	2	1	2	1	2	2	1	2	1	1	2	1	1	2	1	3	1	1	1	2	2	3	1	2	1	1	1	1	1	1	1	2	2	1	6	1	3	2	1	1	1	3	3	2	1	1	2	4	1	2	3	2	1	1
26500	-569.847816666013728	-568.444798121714598	-1.403018544299159	0.000074501669475	0.000029524895477	0.396298441156762	0.644326504410591	-1	2	2	4	6	5	8	8	7	10	7	10	8	11	10	12	13	12	12	12	12	12	11	12	11	13	13	15	14	14	15	14	14	14	14	14	17	15	16	16	15	15	16	15	15	18	14	17	15	15	18	15	16	19	17	16	17	16	15	18	17	18	19	20	18	20	19	18	18	19	19	19	20	21	18	20	22	21	20	21	22	22	21	20	23	21	21	22	25	25	23	24	27	22	25	28	28	29	32	0	1	1	2	4	4	3	9	6	13	6	7	6	10	7	15	10	7	11	10	13	10	11	14	15	12	14	7	12	18	18	22	21	21	14	0	41	20	20	22	25	14	30	14	18	18	22	33	14	36	36	32	30	44	35	18	30	30	32	35	49	50	53	37	56	46	37	58	49	75	55	56	43	63	56	62	63	49	75	30	79	65	31	68	72	70	76	73	86	88	37	87	69	80	91	78	80	93	0	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	2	1	2	1	2	1	1	1	1	3	2	1	2	1	1	1	2	1	1	1	2	2	2	2	2	2	3	2	1	2	1	1	2	1	1	2	2	2	2	2	1	2	1	2	2	1	1	1	2	1	2	1	1	2	2	1	1	1	1	4	1	4	1	2	2	1	1	1	1	1	2	1	2	2	5	1	2	2	3	1	1
27000	-623.727325726496701	-622.268712419003691	-1.458613307492966	0.000114612047238	0.000037572499490	0.327823299520000	0.633753486263913	-1	1	4	4	6	3	8	8	6	8	8	8	8	10	11	11	10	12	11	13	14	11	12	12	11	12	13	14	14	15	14	14	12	15	14	12	16	15	16	18	14	16	16	15	14	16	15	18	14	16	17	16	17	18	17	16	17	17	16	18	17	19	17	17	17	19	18	18	18	19	19	20	19	20	19	21	22	22	21	19	22	23	21	21	22	21	21	22	23	24	21	23	27	24	25	27	28	29	32	0	1	1	6	6	2	3	5	4	9	3	3	9	10	12	7	10	25	10	17	23	4	13	9	11	7	13	18	25	31	18	23	11	13	27	0	15	22	49	52	25	34	30	20	15	18	20	23	14	36	50	38	43	14	49	30	31	30	20	44	27	36	37	15	41	67	45	37	35	65	55	65	53	63	46	62	63	69	56	57	75	91	67	46	46	70	62	80	79	88	65	62	69	88	82	78	88	93	0	1	1	2	1	2	1	2	1	1	1	3	2	1	2	2	2	1	1	1	3	1	4	2	5	1	2	2	1	2	1	1	1	2	3	1	1	2	2	1	1	2	1	1	1	1	2	1	2	3	3	1	1	1	4	1	1	2	1	1	2	1	2	1	2	2	1	2	2	3	1	1	2	1	2	2	1	2	2	3	1	2	1	2	2	2	2	1	2	1	1	2	2	4	1	1	2	3	1	1
27500	-597.943976523147739	-596.408146872107181	-1.535829651040582	0.000087623009564	0.000023832228385	0.271985960124353	0.605626516663190	-1	2	4	4	4	5	6	7	7	9	8	10	8	10	11	11	11	12	12	11	13	12	13	12	12	13	13	14	14	16	14	14	13	15	15	14	16	14	14	19	14	16	15	15	16	18	15	17	15	16	17	17	16	19	17	17	17	17	17	18	17	18	18	20	18	19	19	19	18	19	19	18	20	20	18	22	21	21	20	20	21	23	21	21	23	22	22	23	24	25	23	23	27	25	26	26	29	29	32	0	1	1	2	2	4	3	5	6	9	4	7	6	11	7	7	13	12	10	9	20	13	13	10	3	16	14	16	20	18	18	23	6	22	14	0	18	19	19	32	15	14	31	27	31	16	9	20	14	36	50	38	25	20	35	18	43	53	34	27	42	36	53	43	37	56	18	46	61	75	55	25	57	46	37	62	63	27	75	53	70	65	56	30	72	72	50	80	70	88	83	62	60	88	91	69	94	93	0	1	2	3	1	1	1	1	1	2	2	3	2	2	1	3	3	1	1	2	2	1	2	2	1	3	1	2	1	2	3	2	1	4	2	3	1	2	1	1	2	1	2	1	1	1	4	3	3	3	2	1	1	2	3	1	2	1	1	1	3	1	2	1	2	1	1	3	1	1	1	1	3	1	1	1	2	2	4	2	1	1	3	2	4	2	3	3	2	2	2	1	3	4	1	2	3	2	1	1
28000	-568.719192614501026	-567.092402266578802	-1.626790347922173	0.000100413395977	0.000022991809136	0.228971532259275	0.657829361989781	-1	2	4	5	5	4	8	8	6	10	8	9	9	9	12	11	13	12	11	10	14	12	12	12	10	13	13	14	14	15	14	14	13	15	14	14	16	16	16	19	15	16	16	15	17	18	15	17	15	16	16	16	16	18	17	18	17	17	17	17	17	18	19	20	18	19	18	19	19	19	19	19	20	21	18	19	22	22	20	19	22	23	21	22	23	21	21	23	25	24	24	23	26	24	25	27	26	30	31	0	1	1	6	6	2	3	5	4	11	9	7	11	11	25	12	20	7	9	11	33	13	5	14	7	7	20	18	18	31	15	33	10	23	14	0	31	17	13	17	15	35	30	13	37	31	32	33	14	36	36	10	30	32	35	31	30	18	33	27	49	36	58	30	37	41	37	58	61	65	55	67	57	63	15	50	63	69	75	57	75	46	72	68	72	70	50	80	70	88	83	87	40	88	91	78	94	96	0	1	1	3	1	1	1	2	2	1	1	1	1	1	1	2	1	2	3	3	1	1	2	4	2	1	3	1	1	1	1	1	1	1	2	3	1	1	1	3	3	2	1	1	2	1	2	1	2	3	1	1	2	1	2	1	2	1	2	2	1	2	3	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	2	1	1	2	3	1	2	2	1	2	2	3	1	2	2	3	1	1	2	1	2	1
28500	-555.317241003507320	-553.810508421104259	-1.506732582403101	0.000082640694151	0.000023969198987	0.290041113918602	0.708363187912825	-1	1	3	5	5	4	8	8	6	9	9	9	7	10	12	11	12	12	13	11	14	12	10	11	11	12	12	14	14	13	15	14	13	15	13	14	17	14	15	17	15	13	14	15	15	17	15	17	14	15	16	16	15	18	18	18	17	17	17	18	18	19	18	19	18	20	19	18	17	20	20	20	19	20	19	21	22	22	21	21	21	24	20	22	22	21	21	22	24	24	21	23	26	25	26	28	27	30	32	0	1	1	6	6	2	3	5	2	6	9	7	9	4	25	7	23	25	23	23	33	10	10	11	7	12	10	15	16	18	18	23	20	33	27	0	45	22	22	39	25	14	30	42	18	31	32	39	35	36	36	20	15	52	42	31	30	45	39	44	35	50	31	43	31	56	37	53	49	75	55	67	57	63	65	36	63	61	70	57	75	91	46	68	72	75	62	80	79	88	56	87	61	80	91	93	94	93	0	1	1	2	1	1	2	1	2	2	3	2	1	1	2	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	3	1	1	1	3	2	1	3	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	1	2	1	2	1	1	2	1	1	1	1	1	4	2	2	1	1	3	1
29000	-589.172308826729818	-587.709146418563591	-1.463162408166263	0.000088519246564	0.000028652109401	0.323682255706375	0.593930063097774	-3	1	3	5	5	4	8	7	6	9	9	10	7	10	12	10	13	12	11	11	13	11	10	12	10	13	14	15	12	15	14	14	13	15	14	14	16	15	16	18	13	13	16	15	16	17	13	15	16	15	16	16	17	18	16	16	17	16	17	18	14	19	18	19	17	18	19	16	18	19	20	19	20	19	18	22	22	22	21	20	20	24	20	21	24	22	21	22	24	24	23	23	26	24	26	27	28	29	32	0	1	2	2	6	2	3	4	2	13	13	3	4	9	25	7	23	25	10	11	10	11	11	23	7	12	42	31	12	25	18	20	23	21	42	0	15	20	38	47	25	14	12	14	25	31	19	33	61	36	36	19	43	19	35	30	30	12	33	42	14	50	30	46	30	30	46	30	44	75	55	37	57	43	30	50	74	49	75	45	75	91	65	58	72	70	50	80	79	73	65	87	49	88	91	78	94	96	0	1	2	1	2	1	1	2	1	2	1	1	3	1	2	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	2	1	3	2	1	2	2	3	2	1	1	1	1	1	2	1	2	1	1	1	2	2	2	2	2	2	1	1	2	1	1	2	1	2	2	2	1	1	4	2	3	1	2	1	1	1	2	3	1	2	1	1	2	2	1	5	2	2	2	2	1	1
29500	-569.686769025121635	-568.181084845808414	-1.505684179313249	0.000091526361937	0.000026611004744	0.290746886265806	0.684563791351873	-1	1	2	5	4	4	8	7	7	9	8	9	7	10	12	12	12	11	13	12	13	11	13	11	12	12	12	14	14	15	14	14	13	15	15	14	15	15	17	17	15	13	16	15	17	18	16	18	15	16	16	17	16	18	18	18	17	17	17	19	16	18	18	19	17	19	19	19	16	19	19	20	19	21	16	21	22	21	20	20	20	24	22	21	22	21	22	22	22	24	22	23	23	23	26	27	27	28	32	0	1	1	6	2	3	3	5	1	13	6	9	4	13	18	12	22	12	22	11	22	10	6	9	18	12	14	15	16	31	18	10	9	20	27	0	18	21	44	38	31	14	30	27	37	53	32	21	14	36	36	19	30	39	61	65	30	53	23	61	42	50	53	57	37	41	37	58	49	75	55	46	57	63	37	62	63	69	75	73	70	91	67	68	72	79	50	73	79	88	67	62	61	80	82	93	94	96	0	1	1	1	1	2	1	3	1	2	1	2	2	2	2	1	1	1	1	1	2	2	1	5	1	1	1	1	1	1	1	2	2	2	1	2	1	2	1	1	1	1	2	1	2	1	1	1	2	2	1	1	2	1	1	1	1	1	1	2	1	2	2	1	1	1	1	2	1	1	2	1	1	2	2	1	2	2	2	2	1	1	1	2	1	1	1	3	2	1	1	1	3	3	2	2	2	1	1	1
30000	-614.688288571292674	-612.880219629466524	-1.808068941826185	0.000138655586229	0.000024222581189	0.174696035321023	0.625063634502733	0	2	4	4	5	5	9	7	6	9	9	8	9	11	11	11	13	11	12	11	14	13	12	11	9	11	13	14	14	15	15	14	13	15	14	14	16	14	16	17	13	15	16	14	17	18	15	18	15	16	18	17	17	19	17	17	16	14	17	18	18	18	18	19	18	18	19	19	17	18	19	20	19	21	19	21	22	20	21	20	21	21	20	19	23	20	22	22	23	25	24	24	26	23	25	26	28	28	33	0	1	1	2	4	4	12	5	6	9	6	3	6	10	25	13	13	25	13	10	33	20	13	6	12	12	11	26	16	58	18	27	23	23	14	0	18	33	19	42	15	27	30	23	31	7	33	21	14	36	36	38	43	38	35	31	31	18	22	42	69	50	53	58	37	15	45	58	49	18	55	45	57	63	65	62	72	14	46	68	75	46	43	43	72	70	50	80	79	94	82	87	69	80	70	61	94	93	0	1	1	2	1	1	1	1	1	1	1	2	2	2	2	1	1	2	1	2	1	1	2	2	2	1	2	2	2	1	1	2	1	1	2	1	1	3	1	1	2	2	1	1	1	1	5	1	2	2	1	2	2	1	2	1	1	1	1	1	2	1	1	1	2	1	3	1	3	1	3	1	2	2	2	1	2	1	3	2	1	1	1	2	1	1	1	2	2	1	2	2	1	4	2	5	4	2	1	1
30500	-623.491783608187347	-621.875094184150953	-1.616689424036415	0.000109215341121	0.000025448164058	0.233009060789633	0.498504704106904	-1	1	4	5	6	4	7	7	6	8	9	9	7	10	10	12	13	12	13	13	13	13	11	11	11	13	14	12	14	14	15	14	11	15	14	15	16	16	17	18	14	16	17	15	16	18	15	16	15	16	17	16	17	18	17	16	18	18	17	18	17	19	17	18	18	19	19	18	18	18	17	20	19	21	19	20	23	21	21	20	21	23	22	21	23	21	21	22	24	24	24	23	26	24	26	28	27	29	32	0	1	2	2	6	2	3	4	6	6	13	7	9	4	7	12	10	15	10	4	11	9	11	14	7	7	23	7	28	16	18	11	9	23	14	0	18	13	22	32	15	49	12	14	31	45	19	33	20	36	36	32	30	21	35	18	30	53	48	17	49	36	41	43	45	46	16	31	49	56	35	43	53	63	65	50	74	61	75	57	75	72	56	43	67	75	62	80	75	80	46	87	61	80	31	78	94	93	0	1	1	1	3	2	2	2	1	1	2	1	1	1	2	1	2	3	1	2	4	2	2	1	1	2	2	2	2	1	1	1	2	2	2	3	1	2	4	2	2	2	1	5	2	1	1	1	2	1	1	1	1	2	3	1	2	2	1	1	2	1	3	2	1	1	1	4	2	2	2	1	2	2	2	1	1	1	3	1	2	1	1	3	2	2	1	1	1	2	2	3	1	4	3	5	3	2	2	1
31000	-568.812501070238227	-567.251780928609719	-1.560720141628488	0.000093717063819	0.000024226138325	0.258502959201476	0.657238610316651	-1	1	4	3	5	4	8	7	6	8	8	8	9	10	11	11	12	10	12	12	13	12	12	12	12	13	12	14	14	15	14	15	14	14	15	14	16	15	16	16	15	13	17	15	17	18	15	17	15	16	18	17	16	17	17	17	17	18	17	15	15	18	18	20	18	19	18	18	19	20	18	19	19	20	19	18	22	22	21	20	21	22	21	21	23	21	22	22	24	24	24	23	26	24	25	25	29	28	32	0	1	2	2	4	4	3	5	6	9	4	3	9	11	7	7	10	12	11	14	17	14	10	14	15	7	11	25	16	28	18	22	21	19	24	0	31	19	22	22	15	14	30	27	31	15	27	33	42	36	50	38	25	39	42	31	30	53	21	27	27	36	53	53	53	46	31	53	61	75	55	56	53	63	65	50	63	49	75	46	70	65	67	58	72	75	76	80	70	88	82	50	78	80	79	35	94	93	0	1	1	1	1	1	1	2	1	1	1	3	2	2	1	1	1	1	1	2	1	1	1	2	2	1	2	3	2	1	1	2	1	1	1	1	1	1	2	2	2	2	2	1	2	1	4	1	2	1	1	1	1	2	1	1	1	1	1	3	1	2	2	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	3	2	1	1	2	1	2	2	1	2	2	2	2	2	4	2	2	2	5	2	1	1
31500	-617.356626775397785	-615.882187862626552	-1.474438912771276	0.000091429730436	0.000028709670954	0.314008045492143	0.687035856401346	-2	2	3	5	6	4	6	7	6	9	9	10	9	10	11	12	11	12	13	13	14	12	12	11	11	12	13	14	12	13	14	13	13	13	13	15	16	16	15	18	15	12	16	15	17	16	15	17	16	16	18	16	16	18	16	17	16	17	16	18	18	19	18	19	17	20	19	18	19	20	19	19	19	20	19	21	22	22	21	20	22	22	22	19	22	21	21	22	25	23	24	24	25	25	25	26	28	26	30	0	1	2	6	4	2	3	6	4	4	4	10	9	6	12	12	13	15	10	17	33	4	9	10	7	12	13	18	25	18	18	17	10	23	23	0	31	19	32	32	15	10	30	10	57	18	23	33	27	36	36	11	30	59	35	37	30	46	13	59	35	50	43	57	31	41	37	58	44	75	49	43	43	63	56	62	63	61	75	43	70	37	72	68	67	75	62	73	79	88	82	76	38	88	91	35	94	93	0	1	2	1	1	1	1	2	1	1	3	2	1	2	4	1	2	1	1	2	1	1	3	2	1	3	1	2	1	1	1	1	1	2	1	1	1	1	2	1	2	2	1	2	3	1	2	1	2	2	1	2	3	1	1	1	1	2	1	4	1	2	2	2	1	2	2	1	1	1	1	1	2	1	1	1	2	2	2	1	1	1	2	1	1	2	1	1	2	1	1	1	2	4	2	1	5	2	1	1
32000	-664.672194026397051	-663.041685335921784	-1.630508690475323	0.000107916988230	0.000024553487957	0.227521990372838	0.461107642336615	-1	1	3	5	6	4	8	8	6	9	9	9	7	11	11	10	13	12	13	12	13	11	11	11	12	13	13	12	13	16	14	12	13	15	15	15	16	15	16	19	15	14	16	14	16	18	15	17	15	16	18	16	17	18	17	16	17	17	16	18	17	18	18	19	18	19	19	19	19	18	19	19	20	21	17	21	20	20	20	20	22	22	22	22	24	22	21	22	23	23	24	22	26	25	24	28	27	30	30	0	1	2	6	6	2	3	5	4	9	4	7	3	13	7	1	13	7	20	10	23	11	2	16	23	12	14	12	12	16	16	11	23	17	27	0	31	22	20	39	31	27	31	32	31	15	7	21	14	36	36	32	15	52	35	31	43	43	33	27	49	50	16	43	18	41	45	58	23	31	55	53	57	63	31	50	30	49	37	57	70	70	72	63	83	75	36	80	70	80	82	62	44	80	65	44	94	93	0	1	1	1	1	2	2	2	2	1	2	2	1	2	3	1	5	3	2	1	1	1	1	4	1	1	2	1	2	1	3	2	1	1	1	1	1	1	3	2	1	1	1	1	1	2	3	3	2	1	1	1	4	4	1	1	1	1	1	2	3	1	2	4	2	3	3	2	1	3	2	1	1	2	2	2	2	2	2	2	2	1	2	2	2	1	2	3	2	2	1	2	2	7	2	3	7	1	2	1
32500	-553.972282256111953	-552.520921414285112	-1.451360841826846	0.000088530906070	0.000029635294761	0.334745187605976	0.632527424335040	0	1	3	4	4	3	8	8	6	9	7	9	6	10	12	11	11	12	12	12	13	13	11	11	12	13	13	13	13	14	15	14	14	15	13	14	16	15	16	19	14	15	17	15	17	17	14	17	15	16	16	16	16	18	17	18	16	16	17	19	17	18	18	19	18	18	20	18	17	19	19	19	19	21	18	22	22	21	20	19	21	23	22	21	23	21	22	22	25	24	22	24	27	24	26	26	27	29	33	0	1	1	2	6	2	3	5	6	11	13	3	6	13	7	12	10	12	23	10	23	10	10	14	12	18	14	25	16	18	25	23	22	20	14	0	15	19	23	34	18	35	30	14	31	31	22	33	27	36	36	19	30	52	27	37	30	30	33	32	39	50	53	43	43	41	46	58	35	75	55	56	57	63	37	50	63	49	65	57	70	86	67	58	56	75	62	80	79	80	65	62	78	88	91	69	94	96	0	1	1	1	2	1	1	3	1	2	1	1	3	2	2	2	1	1	2	1	2	1	2	1	1	2	1	2	1	1	1	2	2	1	2	2	1	2	2	3	2	2	2	2	2	1	1	1	2	1	1	1	2	2	1	2	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	2	2	2	1	1	1	1	1	2	3	2	2	2	3	2	2	2	3	2	2	3	1	1	1
33000	-556.251021024090164	-554.782767113279306	-1.468253910810816	0.000073845530735	0.000023572602191	0.319215014869337	0.656144076725835	-1	1	3	4	5	3	8	7	6	9	8	9	8	11	12	12	11	12	12	13	14	12	12	12	12	13	13	14	14	14	14	14	13	16	15	13	16	13	16	17	14	13	16	14	16	18	15	17	15	15	17	16	16	19	17	17	17	16	17	18	17	19	18	20	18	19	20	18	18	20	19	19	19	21	19	20	22	22	21	18	22	24	19	20	24	22	22	22	23	25	22	23	27	24	26	26	26	29	32	0	1	1	6	4	2	1	5	4	13	4	3	9	4	12	12	10	7	11	17	33	13	9	7	12	7	11	15	16	18	18	23	14	23	14	0	31	22	32	22	15	14	30	42	18	18	10	21	14	36	36	38	25	32	35	31	30	30	33	44	49	50	43	43	56	46	37	58	61	75	55	56	43	43	65	50	63	69	75	53	70	46	31	68	67	70	62	80	79	88	46	76	61	88	82	61	94	96	0	1	1	2	1	1	1	5	1	1	1	2	2	1	2	2	2	1	2	2	1	1	1	3	2	1	2	2	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	3	3	2	1	1	2	2	3	2	1	1	2	1	2	2	1	2	1	2	1	1	2	1	1	1	1	1	1	3	1	2	2	2	1	1	1	3	2	1	2	1	2	2	2	2	3	1	3	1	1	6	1	1	1
