step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112
25000	-933.425481637248595	-940.280969588207995	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.607010596744835	1	7	0	2	6	9	9	13	16	18	14	21	21	21	28	25	28	26	25	20	28	24	20	29	17	29	27	25	29	31	34	27	20	29	25	34	38	30	33	34	31	33	37	39	35	26	38	31	35	36	34	37	39	39	41	46	42	36	44	40	44	32	38	43	47	38	44	43	42	44	40	44	48	50	55	51	45	45	44	53	45	49	47	46	51	42	53	49	51	49	53	48	61	66	55	61	61	60	57	57	70	62	70	76	77	73	74	80	83	87	87	92	0	3	0	3	3	4	4	6	8	8	7	10	7	10	10	10	6	13	10	11	14	14	0	46	7	33	11	7	16	18	23	23	7	11	25	22	24	18	23	28	18	35	29	51	26	33	62	35	34	26	38	34	29	46	41	49	35	22	62	48	50	10	28	46	86	49	17	54	63	51	22	52	57	60	71	37	44	47	17	58	86	79	28	70	37	44	69	59	86	59	79	45	57	99	89	87	99	89	87	89	89	0	102	106	102	0	0	100	107	0	107	110	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	2	3	1	1	1	2	1	1	1	2	2	2	2	1	1	2	1	2	3	1	2	1	1	2	2	1	2	2	1	1	2	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	3	1	1	2	1	1	2	2	2	1	2	2	2	1	1	4	4	1	1	3	1	2	1	2	1	2	1	2	3	4	2	1	1	1	2	1	1	2	1	2	1	2	1	1	2	2	1	2	1
25500	-940.478038171570915	-947.333526122530316	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.633868190083382	-3	8	-2	1	9	7	12	16	11	16	22	16	18	23	29	26	21	23	30	21	24	28	24	28	26	13	28	26	28	32	35	29	26	30	25	33	36	31	34	29	30	34	40	40	30	31	41	34	34	36	35	36	35	38	40	34	40	36	37	43	45	36	42	40	41	46	47	43	44	41	43	45	47	52	55	50	46	52	48	51	44	54	47	49	48	48	51	52	50	55	52	51	54	66	58	55	59	59	59	62	63	61	68	76	76	72	75	77	81	85	86	90	0	4	0	3	3	4	4	6	6	6	7	6	26	10	17	17	6	13	11	7	6	6	0	8	20	2	13	20	6	18	23	23	26	24	11	22	24	13	23	28	13	35	29	30	33	33	59	35	27	45	18	45	15	11	51	18	25	14	17	48	34	17	52	54	30	30	62	33	63	51	36	52	57	60	71	61	65	79	59	58	65	79	54	51	57	81	69	67	81	91	62	69	85	97	89	92	87	89	69	95	95	0	102	106	102	0	0	100	107	0	107	110	1	1	1	1	2	2	2	2	1	2	2	1	1	2	2	1	2	2	2	2	2	3	1	2	1	2	2	2	3	2	2	1	2	1	1	1	2	3	2	1	2	2	3	2	1	1	1	3	1	1	2	1	1	3	1	3	2	3	1	2	4	2	1	1	2	2	2	3	1	1	2	2	1	2	3	2	2	1	2	2	1	1	1	2	1	1	1	1	2	1	4	1	2	1	1	2	1	1	3	1	1	1	2	1	2	1	1	3	2	1	2	1
26000	-890.513436249496408	-897.368924200455808	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.652300316591855	1	3	-3	5	9	8	12	12	16	17	21	24	19	18	24	21	28	27	31	21	29	25	23	28	23	29	24	23	28	31	34	32	29	30	36	32	35	31	28	35	29	28	38	37	35	34	41	36	34	38	35	41	40	39	36	42	43	39	41	42	37	30	42	43	41	48	46	40	47	45	42	45	47	47	53	52	49	47	49	47	45	55	50	50	52	49	50	51	48	56	47	52	60	66	55	62	59	60	57	59	69	60	70	76	74	66	69	76	84	83	82	93	0	3	0	2	2	3	4	4	8	8	7	8	7	6	10	10	10	27	10	7	14	14	0	28	7	11	11	7	15	18	23	39	11	20	42	22	34	11	23	28	18	25	29	49	26	20	62	42	18	33	38	45	29	46	30	51	48	14	62	35	24	17	26	46	44	49	59	24	63	56	21	52	57	60	14	61	81	59	78	71	65	67	54	38	57	65	69	67	81	78	59	69	85	99	86	92	99	89	87	95	98	0	102	106	102	0	0	100	107	0	107	110	1	2	1	1	1	3	1	2	1	1	2	2	2	2	2	1	2	1	3	1	2	2	1	1	2	2	1	2	1	1	1	1	2	1	2	2	1	2	2	3	1	1	2	1	1	2	2	2	2	2	1	1	2	1	1	1	2	3	2	1	2	1	2	2	1	2	2	2	1	1	2	1	1	1	5	3	1	2	1	1	1	2	1	3	1	2	1	1	1	1	1	2	2	1	1	2	1	2	1	1	2	1	2	1	2	1	1	2	3	1	2	1
26500	-893.385925692235446	-900.241413643194846	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.730642462789632	-1	9	2	9	7	12	12	16	18	16	20	18	14	19	25	25	24	26	25	15	28	27	25	28	27	30	23	25	29	22	33	32	30	21	38	36	40	32	30	33	32	34	35	30	33	33	39	29	36	38	37	40	39	39	39	46	37	40	44	41	41	31	38	40	41	43	38	41	46	41	44	45	43	51	57	45	49	38	48	50	47	52	45	46	50	52	54	45	51	50	49	52	57	66	54	62	57	64	61	61	69	64	74	75	74	66	72	77	82	86	82	100	0	3	0	3	3	4	4	6	6	4	7	6	7	8	10	10	10	30	10	7	14	14	0	2	11	20	11	7	15	13	23	23	34	7	42	22	26	44	23	28	18	48	29	30	33	33	62	25	26	26	38	63	43	33	49	66	26	22	62	57	50	17	34	46	41	49	15	24	63	51	22	52	42	60	58	61	65	62	67	71	65	47	64	70	73	65	69	47	81	67	88	69	85	99	89	92	63	95	69	95	98	0	102	106	102	0	0	100	107	0	107	110	1	2	1	2	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	3	1	3	1	2	2	1	2	2	1	2	2	1	1	1	1	2	2	2	1	1	2	1	1	1	1	1	1	1	1	1	2	2	2	1	1	2	2	1	3	2	2	1	1	1	2	1	2	1	3	1	2	2	1	1	1	3	1	1	1	2	2	1	1	2	1	1	1	1	1	2	3	3	2	2	1	1	2	2	2	1	1	1	2	1	2	2
27000	-892.706030738696427	-899.561518689655827	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.635205087248378	1	11	4	8	8	11	11	17	16	15	25	23	17	21	24	20	22	26	22	21	29	26	25	19	26	24	25	27	31	22	31	27	28	30	38	35	35	30	31	30	35	33	36	40	32	35	33	27	37	37	35	40	41	38	40	40	34	39	40	43	42	35	41	45	39	46	45	36	43	43	45	43	43	53	48	52	45	51	47	53	49	53	51	48	50	49	54	49	51	59	43	52	61	63	57	60	51	59	62	63	68	63	70	76	77	73	75	74	81	80	87	89	0	3	0	3	3	4	4	6	6	6	7	9	7	10	10	10	10	30	9	7	14	14	0	7	7	20	13	20	15	13	23	23	30	11	48	22	11	27	23	24	18	48	29	30	26	25	17	25	30	24	38	45	43	46	49	38	25	22	62	42	11	17	33	44	41	44	59	20	63	41	22	52	57	42	22	61	44	79	67	58	65	79	64	56	73	65	69	59	81	67	59	63	73	97	89	92	69	89	87	98	89	0	102	106	102	0	0	100	107	0	107	110	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	1	1	1	1	2	1	1	1	1	3	1	2	1	1	1	1	1	1	1	2	2	1	1	1	2	2	2	1	3	1	2	2	1	2	2	1	2	1	1	2	3	2	2	1	1	4	2	1	1	1	1	2	3	1	1	2	1	1	5	2	2	1	1	1	2	2	1	1	2	1	2	2	1	1	2	1	2	2	2	1	2	1	2	2	1	2	1	1	1	3	1	1	2	1	1	2	2
27500	-913.069104085525396	-919.924592036484796	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.582990742634152	-5	11	0	8	6	10	11	17	18	15	14	22	22	24	19	19	21	25	24	18	31	20	25	29	22	27	26	24	30	31	33	28	30	30	39	29	39	29	32	32	34	29	36	40	25	33	31	31	34	35	34	39	41	30	36	41	38	36	46	43	36	42	41	38	42	40	44	42	45	45	42	43	47	50	54	52	47	50	40	53	47	54	49	49	51	48	54	50	52	53	55	49	56	61	57	60	54	60	61	61	68	62	71	70	78	65	68	70	77	86	85	95	0	4	0	3	3	4	4	6	6	6	7	8	7	22	10	8	10	13	10	7	14	8	0	7	7	20	11	20	19	18	23	23	28	7	48	22	26	18	23	20	30	25	29	41	7	45	17	24	33	24	38	45	29	45	18	38	25	36	67	48	13	47	52	46	13	55	79	34	52	38	58	52	57	42	36	61	56	47	47	58	65	78	24	70	57	18	69	59	65	62	88	52	85	97	89	69	69	89	97	95	100	0	102	106	103	0	0	100	107	0	107	110	1	1	1	1	2	1	1	2	1	1	1	1	3	1	1	1	1	1	2	2	1	1	1	3	2	2	2	2	1	1	2	1	2	2	2	2	2	1	1	2	1	1	1	1	2	2	1	1	1	1	1	2	2	1	2	3	2	1	1	2	2	2	1	1	4	1	1	1	1	2	1	1	1	4	5	2	2	3	1	2	1	1	5	1	2	5	2	1	1	1	1	2	1	2	1	3	1	2	2	1	1	1	2	1	2	1	1	2	2	1	2	2
28000	-897.261913843744537	-904.117401794703937	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.643042667162806	0	6	3	7	10	9	12	14	16	16	18	24	18	21	24	26	25	25	29	21	30	24	18	23	23	30	23	27	28	23	30	26	26	31	34	32	42	32	32	32	29	29	38	42	34	32	33	36	32	35	29	45	33	35	37	38	40	38	34	38	42	41	35	40	42	44	43	37	47	43	45	43	50	49	52	52	42	41	51	51	44	54	51	49	48	47	48	53	47	49	49	54	57	67	53	60	54	58	62	60	68	65	71	75	79	73	73	69	84	84	87	96	0	3	0	3	3	2	2	6	6	6	7	9	7	10	10	10	10	30	10	7	14	14	0	7	7	33	13	13	15	13	23	23	20	20	42	14	20	18	32	28	27	25	15	38	33	33	17	35	18	26	18	63	29	20	49	41	25	14	17	48	34	59	26	46	41	49	59	34	63	56	36	45	57	60	14	61	27	59	78	58	65	79	46	70	57	81	63	91	65	59	59	69	85	97	89	92	69	89	97	95	98	0	102	106	102	0	0	100	107	0	107	110	1	2	1	1	1	1	1	2	1	2	1	2	2	1	1	2	2	1	2	1	1	1	1	2	2	1	2	2	1	1	1	2	1	1	1	3	4	2	1	1	1	2	2	1	1	1	2	1	1	1	1	2	1	3	1	2	2	2	1	1	3	2	1	2	2	2	2	1	2	1	2	1	1	1	3	1	2	2	2	2	1	1	2	1	1	1	2	1	1	2	3	1	1	2	1	2	1	2	2	1	2	1	2	1	3	1	1	1	2	1	2	2
28500	-908.896557381280331	-915.752045332239732	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.594192600530945	-1	5	2	9	10	11	12	14	14	17	23	18	16	23	28	27	25	20	30	22	31	26	25	27	29	26	23	26	29	30	35	33	29	27	34	29	40	34	29	31	34	28	37	40	32	34	33	31	34	32	38	39	40	42	36	42	41	38	37	42	41	37	33	44	44	43	43	45	40	41	42	41	45	50	56	47	39	43	47	53	42	51	47	48	50	50	43	50	51	54	54	50	58	64	54	59	56	48	61	63	60	60	69	77	78	71	64	75	78	80	81	96	0	3	0	3	2	4	4	6	4	8	7	9	7	8	10	17	10	13	10	7	14	14	0	11	34	7	13	20	10	18	23	23	7	20	42	22	33	27	23	11	18	11	15	33	11	45	17	42	26	7	38	45	29	46	50	41	25	22	47	35	41	15	26	46	81	49	59	37	63	41	14	63	57	60	36	61	41	59	78	71	44	79	46	70	57	65	63	67	81	79	88	87	85	99	98	92	69	41	87	95	89	0	102	106	102	0	0	100	107	0	107	110	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	2	2	1	1	1	1	1	3	1	1	3	2	1	2	2	2	2	1	2	1	1	2	3	1	2	1	1	1	2	1	3	4	1	1	2	2	1	2	2	2	1	2	1	2	2	1	1	2	1	1	2	2	3	2	1	2	2	2	1	1	1	1	1	1	4	1	1	1	2	2	2	1	1	1	1	1	1	3	4	2	4	1	2	1	2	1	3	1	1	2	2	1	2	1
29000	-915.419802634885059	-922.275290585844459	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.630239105617514	-2	12	3	7	5	12	10	14	14	16	19	20	18	23	21	27	24	24	27	24	31	26	22	30	24	27	27	28	28	21	35	31	26	33	36	30	40	31	28	31	33	28	38	36	34	33	32	33	37	36	36	41	42	42	39	41	43	35	38	43	45	42	38	44	44	41	40	38	43	43	45	46	47	54	53	51	46	47	48	46	42	51	51	49	47	52	52	49	51	52	55	52	59	62	54	60	56	62	61	62	71	57	69	72	79	65	70	78	78	83	80	99	0	3	0	3	3	4	4	6	6	6	7	9	7	10	10	17	10	30	10	11	14	14	0	11	7	11	13	11	10	13	23	23	7	13	48	22	46	30	23	28	30	25	29	27	46	11	17	42	30	11	30	63	29	46	41	38	33	21	47	48	33	47	45	46	81	41	59	41	63	38	22	52	57	60	36	61	81	59	78	58	44	67	64	56	60	65	69	47	81	47	90	69	57	97	81	92	87	89	87	95	95	0	102	106	102	0	0	100	107	0	107	110	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	2	1	2	1	1	1	2	1	2	3	2	1	2	1	2	1	2	1	1	2	2	1	2	1	2	1	1	2	2	2	2	2	2	1	2	2	1	3	3	1	1	2	3	1	2	1	1	1	1	1	1	2	3	1	1	2	5	2	1	2	1	2	2	2	1	1	1	2	2	2	2	4	1	1	2	2	2	2	1	2	2	1	3	1	2	2	4	1	1	2	2	1	2	2
29500	-905.002123739403487	-911.857611690362887	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.619027460974087	0	8	4	7	8	10	10	14	16	14	15	17	19	21	25	23	23	27	27	21	28	26	21	25	30	28	26	27	28	30	36	24	27	31	36	35	29	31	34	31	32	26	25	41	35	32	35	37	34	37	31	39	39	38	39	44	42	40	42	43	39	41	41	39	47	46	46	33	47	46	48	36	49	51	55	46	49	49	45	48	40	51	48	50	53	49	55	50	48	54	54	51	48	65	53	61	62	58	59	62	66	60	73	74	70	68	74	77	83	86	84	93	0	3	0	3	3	4	4	6	6	6	7	6	11	9	17	10	10	13	20	7	14	14	0	20	11	24	13	20	43	20	23	23	11	37	42	22	24	27	23	33	30	11	10	18	26	26	10	42	13	37	33	33	43	46	49	51	25	22	47	48	24	47	64	11	81	49	59	24	63	18	58	20	57	60	80	61	81	17	59	58	30	62	64	70	93	65	69	59	81	88	82	72	57	99	89	92	99	89	87	98	98	0	102	106	102	0	0	100	107	0	107	110	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	2	2	1	3	1	1	1	1	2	1	1	1	1	1	2	1	2	1	2	2	1	1	2	1	1	1	2	1	1	1	2	2	3	1	1	3	3	1	1	1	2	2	1	1	4	2	1	3	2	2	1	1	1	2	2	3	2	1	2	1	2	3	1	2	2	1	2	1	1	1	2	1	2	1	1	2	1	1	1	2	1	2	1	1	1	1	3	1	2	1	1	2	2	1	2	2
30000	-880.890599112847667	-887.746087063807067	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.674427335469295	-1	12	4	7	7	10	11	18	17	15	20	22	18	20	23	24	25	23	24	23	29	25	25	28	27	27	28	26	27	30	31	28	22	32	37	35	42	27	31	35	30	29	31	35	34	34	30	32	35	36	36	34	38	42	41	39	41	35	45	43	41	39	37	44	40	49	43	37	47	44	41	44	48	49	56	53	44	49	44	51	42	52	52	45	53	50	53	52	50	57	50	52	57	64	57	55	61	59	57	62	68	63	72	75	79	73	71	76	82	83	83	99	0	4	0	3	3	4	4	6	6	6	7	8	7	10	10	6	10	7	9	7	14	14	0	33	33	7	13	20	15	18	23	23	7	24	42	22	34	18	23	28	13	20	29	30	33	26	16	42	13	24	38	27	29	46	41	51	25	22	67	48	33	47	52	46	30	27	62	45	52	51	22	52	60	60	80	61	65	67	17	58	30	78	46	51	57	65	69	59	81	59	67	69	73	99	89	92	99	89	87	95	98	0	102	106	102	0	0	100	107	0	107	110	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	2	2	1	1	2	2	1	1	1	2	2	2	1	1	2	1	1	2	1	2	2	2	1	1	2	1	2	1	1	2	1	1	1	2	1	2	1	2	2	2	1	2	2	1	2	2	2	1	2	1	4	1	1	2	1	2	1	1	1	1	2	1	2	3	1	2	1	3	2	1	2	2	2	1	2	2	1	1	2	1	1	1	2	1	1	2	1	3	1	2	1	1	2	2	1	2	2
30500	-893.127107463441916	-899.982595414401317	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.648815231614877	-7	10	-1	4	7	10	10	15	17	18	18	20	17	22	21	22	24	20	28	22	26	24	21	28	24	19	25	25	27	26	31	27	26	31	39	33	41	33	29	33	31	32	37	43	36	32	35	37	37	31	27	39	42	38	40	40	40	30	44	38	41	43	41	44	40	44	41	45	47	45	47	45	45	47	56	52	49	51	47	50	46	51	50	46	54	51	54	48	50	54	52	51	60	66	55	62	61	62	57	60	71	64	73	75	80	69	74	81	84	84	86	95	0	5	0	3	3	4	5	6	8	6	7	9	7	6	10	8	8	7	16	11	14	8	0	20	13	7	18	18	15	13	23	23	26	11	60	22	50	13	32	28	30	25	29	30	33	33	17	42	38	11	18	45	29	26	49	41	25	22	67	42	54	17	52	54	51	49	47	37	63	56	58	52	57	60	80	61	65	67	62	36	44	79	64	56	73	38	72	67	81	78	59	69	85	99	89	92	99	95	69	86	98	0	102	106	102	0	0	100	107	0	107	110	1	1	1	1	2	1	1	1	1	2	2	1	2	4	1	2	1	2	1	1	1	2	1	1	1	1	1	1	1	1	2	2	2	2	1	2	2	2	1	2	2	1	2	2	2	2	2	1	1	2	2	1	3	3	1	2	2	1	1	1	1	3	1	1	1	1	1	1	2	1	2	2	1	1	1	2	2	2	1	2	1	1	1	1	1	2	2	1	1	1	2	1	1	2	1	2	1	3	1	1	2	1	3	1	2	1	1	3	2	1	2	3
31000	-906.114533639996353	-912.970021590955753	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.555884959580821	2	7	2	6	9	8	12	17	17	13	16	20	20	20	26	19	27	22	24	19	29	23	26	31	26	23	28	23	27	28	35	31	22	28	35	33	42	30	32	32	24	28	38	41	30	32	34	35	35	35	34	40	34	39	40	45	40	39	38	41	41	42	34	35	44	41	42	35	38	41	45	42	46	53	49	49	39	46	43	50	48	53	49	49	54	52	56	48	52	54	51	48	59	64	55	60	58	58	54	56	64	63	74	76	76	73	75	74	81	84	84	98	0	3	0	3	2	4	4	6	6	6	7	9	11	10	6	10	19	7	8	11	22	14	0	11	11	7	11	11	19	18	23	23	7	7	42	22	50	41	23	24	18	25	29	30	26	26	17	42	41	34	38	45	15	46	49	41	24	14	17	35	24	17	45	46	77	49	47	26	63	51	22	52	57	60	36	61	18	67	47	71	65	78	46	70	25	65	69	67	81	88	88	63	85	99	89	87	99	89	92	86	98	0	102	106	102	0	0	100	107	0	107	110	1	1	1	1	1	1	2	1	2	1	1	1	1	1	3	1	1	2	2	1	2	2	1	2	2	2	3	2	1	2	2	1	2	2	2	2	2	2	1	1	1	1	2	2	1	1	2	2	3	1	1	2	1	2	1	3	1	2	2	1	1	3	1	1	1	1	2	3	1	1	5	1	1	2	3	2	2	1	1	1	1	1	1	1	4	2	4	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	3	1	2	1	1	3	1	1	2	2
31500	-908.543610375984031	-915.399098326943431	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.680772167102563	-2	12	5	7	11	7	12	16	17	17	19	22	18	24	27	23	25	22	29	19	30	22	26	29	27	29	27	19	29	31	36	30	24	33	37	28	37	32	30	35	27	30	33	42	34	31	38	36	36	36	34	44	37	41	37	40	42	34	39	44	41	41	40	43	41	46	42	41	46	43	39	43	48	47	47	47	49	44	50	51	46	52	46	47	54	50	54	50	52	57	52	53	60	67	57	64	58	61	61	63	69	60	72	75	72	72	74	79	83	87	81	91	0	3	0	3	3	3	4	6	6	8	7	9	7	22	10	10	10	13	10	7	14	10	0	11	11	28	13	7	15	18	23	23	20	11	42	22	24	41	23	28	18	25	29	49	11	33	17	42	41	33	38	63	29	46	27	37	24	22	17	48	34	17	27	46	30	49	17	24	63	56	58	45	35	48	21	61	65	59	62	75	49	47	33	38	25	65	69	67	81	88	78	69	57	97	89	92	87	89	63	95	98	0	102	106	102	0	0	100	107	0	107	110	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	3	1	1	2	1	1	1	1	2	2	1	2	2	1	1	3	2	2	1	1	1	2	1	1	1	1	2	1	3	1	3	2	1	1	1	1	2	1	2	2	2	2	2	3	2	2	1	1	2	2	1	1	1	1	1	2	2	2	1	1	1	1	2	2	4	2	4	2	2	2	1	1	1	2	3	2	1	2	1	2	2	1	2	1	3	1	2	1	1	2	2	1	2	1
32000	-898.937278022790565	-905.792765973749965	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.713557989257297	-1	9	4	6	7	10	12	14	18	18	15	21	19	21	25	22	27	24	28	23	31	27	27	31	27	28	17	24	27	27	34	30	25	29	23	37	40	31	32	34	31	31	35	33	32	34	39	34	34	38	33	41	38	29	37	39	38	36	42	42	42	41	40	39	40	39	43	37	46	43	37	46	50	42	50	52	43	50	49	48	45	51	49	47	51	51	55	45	51	52	54	51	54	63	57	62	51	61	56	63	71	63	75	76	76	72	68	77	78	83	84	94	0	3	0	3	3	4	4	6	6	8	7	9	27	10	10	10	10	27	10	11	22	14	0	20	20	11	7	11	15	18	32	23	11	20	11	22	24	18	23	28	30	35	29	41	26	54	17	35	18	24	38	45	29	20	49	38	25	14	10	48	37	47	68	46	41	41	17	45	63	51	10	52	57	57	36	61	65	62	59	71	65	59	64	38	48	65	69	47	81	47	47	69	85	87	89	92	69	89	97	95	98	0	102	106	102	0	0	100	107	0	107	110	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	3	1	1	1	1	1	1	1	2	2	2	2	1	1	2	1	2	2	1	1	1	3	2	1	1	1	2	2	1	1	2	2	2	3	1	1	1	1	1	1	1	3	1	1	2	3	1	3	1	3	2	1	1	1	1	1	1	2	2	3	2	2	1	1	1	3	1	1	2	2	2	1	2	1	1	2	1	2	1	2	1	1	2	2	1	2	1
32500	-904.589452110802654	-911.444940061762054	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.623459486777482	-7	5	3	8	7	11	11	17	18	16	17	22	19	19	27	25	22	28	30	25	29	22	22	30	28	26	25	27	27	25	26	28	30	32	26	32	40	36	31	29	32	33	40	36	28	32	37	32	34	35	32	43	42	39	37	45	36	36	44	37	36	42	37	36	42	45	41	45	45	43	46	39	43	52	55	51	49	48	47	38	48	53	50	48	50	50	55	47	50	50	53	53	54	61	48	63	58	61	64	60	66	62	71	75	76	70	73	78	84	86	82	96	0	3	0	3	3	4	4	6	6	6	7	9	11	10	10	10	10	30	4	11	14	14	0	7	26	7	13	11	10	13	23	23	45	20	11	22	44	51	23	20	18	35	29	13	26	45	11	35	18	45	30	63	43	46	49	38	20	22	67	35	20	47	26	26	30	24	47	37	52	51	22	45	25	60	58	61	65	67	67	36	65	47	46	41	57	65	69	59	95	88	78	69	85	97	65	92	69	89	94	95	98	0	102	106	102	0	0	100	107	0	107	110	1	1	1	1	1	1	1	1	2	1	3	1	1	1	2	2	1	1	3	2	1	1	1	3	1	2	2	2	2	1	1	1	1	1	1	2	1	1	1	1	1	2	2	3	1	1	3	1	2	1	2	2	1	2	1	2	2	2	1	1	2	1	2	2	4	2	1	1	1	2	3	2	2	2	3	3	2	1	1	1	1	3	3	2	1	2	2	1	1	1	1	1	1	1	1	2	2	2	1	2	1	1	2	2	2	1	1	2	2	1	2	2
