step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	Tinf_113	Tinf_114	Tinf_115	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	alpha_113	alpha_114	alpha_115	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112	kappa_113	kappa_114	kappa_115
24500	-712.390098243397347	-718.329295462482605	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.739638830213308	1	0	3	2	1	4	1	3	4	5	4	4	5	5	6	5	6	6	6	7	7	7	6	6	4	6	7	8	7	8	10	9	7	7	11	10	9	9	8	11	11	11	10	8	9	8	10	10	11	12	11	12	11	11	11	11	12	11	12	12	11	15	12	13	12	11	12	13	12	11	14	12	12	12	13	13	14	15	13	13	15	14	15	16	15	15	15	15	15	17	17	16	17	18	16	18	18	17	20	18	19	19	20	19	21	20	20	18	20	21	24	21	23	22	26	2	0	1	2	2	3	0	2	5	6	7	4	7	8	9	8	9	9	10	14	14	12	13	10	0	14	9	18	18	10	20	22	24	25	17	32	26	27	33	16	24	34	37	27	20	22	26	39	0	47	28	35	37	37	37	45	70	17	22	55	24	61	37	63	46	37	48	49	49	0	57	42	54	47	47	55	67	68	58	43	63	73	58	46	68	76	79	59	65	83	84	65	92	87	58	88	65	89	92	84	100	97	93	0	87	87	96	89	100	93	106	107	103	103	113	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	2	1	1	2	2	1	2	1	1	2	2	3	1	1	1	1	3	1	1	1	2	1	1	1	1	1	1	1	2	1	2	3	2	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	4	1	1	1	2	1	1	1	2	1	1	2	2	3	1	2	2	1	1	2	1	3	2	1	1	2	2	2	1	2	1	1
25000	-766.622306785551245	-772.561504004636504	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.661796861863003	1	0	2	2	2	4	2	5	5	6	4	3	6	6	4	7	5	6	7	6	7	7	6	8	5	6	7	8	8	9	10	8	7	6	10	10	9	9	8	11	10	10	11	10	8	9	9	11	10	12	11	10	10	11	10	11	12	11	11	13	12	14	11	12	13	11	12	12	12	11	13	11	12	14	12	11	14	14	13	14	15	14	14	15	17	14	15	16	14	16	17	15	18	16	19	18	16	17	19	20	19	18	20	19	19	20	20	19	21	20	22	22	22	23	26	2	0	1	1	2	1	0	12	15	6	7	2	7	8	5	8	15	9	10	8	4	2	7	33	0	8	15	18	18	19	20	12	10	25	9	32	26	27	33	16	24	34	14	38	20	4	14	39	0	26	28	46	37	47	47	8	70	52	22	47	41	61	37	43	32	37	39	49	49	0	57	25	53	54	55	47	48	68	58	64	63	73	35	46	68	37	35	59	65	83	65	65	46	87	94	88	89	89	92	91	91	97	93	0	87	95	96	97	101	93	106	96	110	110	114	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	3	2	1	1	1	2	1	1	1	2	2	1	1	3	2	2	2	1	2	1	2	3	1	1	4	1	2	1	4	2	1	1	1	1	4	1	1	2	1	1	1	2	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	3	2	2	2	2	1	1	2	1	3	1	1	1	1	1	2	2	2	1	1	1	3	1	1	1	1	1	1	1	1	2	2
25500	-753.177060764852968	-759.116257983938226	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.558047718591989	1	0	2	2	2	3	1	4	3	5	5	4	5	6	5	6	5	6	7	6	7	7	6	7	6	8	7	8	7	9	9	8	8	8	8	9	9	10	9	10	12	10	12	10	8	8	10	11	10	13	9	10	12	11	10	11	12	10	11	12	11	14	11	14	12	11	11	12	12	11	13	11	14	13	12	12	14	14	13	13	14	15	15	14	15	14	16	17	17	18	16	16	17	17	18	18	18	17	19	19	20	19	17	19	19	20	20	19	20	20	24	21	22	21	25	2	0	1	2	2	3	0	4	5	6	7	1	7	8	9	8	9	9	6	8	8	4	7	10	0	8	15	18	18	10	20	12	24	25	17	46	8	27	33	16	24	34	63	27	20	22	21	39	0	8	18	35	55	55	21	45	70	35	36	37	24	61	26	37	22	55	39	49	49	0	57	25	55	55	55	55	48	68	58	63	43	74	35	65	68	55	58	59	91	83	65	65	46	87	79	88	89	92	92	93	91	103	65	0	94	87	96	92	100	103	87	88	103	103	114	1	1	1	1	1	1	1	2	1	1	2	2	3	1	1	1	1	2	2	1	2	2	1	1	1	2	1	2	1	2	2	3	1	1	2	1	2	1	1	2	3	2	1	2	1	1	1	1	1	4	1	1	1	1	2	2	1	1	1	1	2	1	1	3	3	1	1	1	1	1	1	2	2	2	1	1	2	1	2	1	1	1	4	1	1	2	2	2	1	2	2	2	5	1	2	1	1	1	2	1	2	2	2	1	2	2	2	1	1	2	3	2	2	2	1
26000	-721.960865092035647	-727.900062311120905	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.684790537299393	1	0	2	2	1	3	2	4	3	6	4	5	5	5	6	6	5	6	5	7	7	7	5	7	6	8	8	8	7	9	9	9	8	8	10	8	9	10	9	10	12	10	9	10	10	10	10	10	10	12	11	12	10	10	11	11	13	10	10	12	11	15	12	12	13	12	12	13	11	12	14	12	13	13	13	13	13	14	13	13	13	15	16	15	16	15	16	16	16	17	16	15	18	16	18	18	17	17	20	18	19	20	19	20	20	20	19	20	20	20	21	21	21	22	26	2	0	1	2	2	3	0	4	5	19	7	4	7	8	17	8	9	9	6	14	8	1	7	19	0	21	15	18	18	19	20	36	24	25	17	22	26	27	33	16	24	34	22	27	31	22	37	39	0	21	28	17	37	37	47	31	70	17	36	53	24	41	43	8	46	47	48	49	49	0	57	25	54	54	55	55	67	68	35	43	63	73	52	65	68	76	52	59	65	58	92	46	89	35	94	88	65	89	89	92	92	97	97	0	87	95	96	97	100	93	106	107	89	110	110	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	3	2	1	1	1	1	1	1	2	1	1	1	2	3	1	1	2	1	2	3	2	1	1	1	2	1	1	1	2	1	4	1	1	1	1	1	3	1	1	2	1	2	2	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	2	1	1	2	1	1	1	2	2	2	2	1	2	1	3	1	1	2	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	3	1	3
26500	-716.890242086602484	-722.829439305687742	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.742938617512224	1	0	3	2	3	4	3	4	5	5	4	5	6	6	6	6	6	6	7	7	7	6	6	7	6	8	7	8	7	10	8	8	8	8	9	10	10	9	9	9	11	11	9	10	9	10	9	10	10	13	9	12	12	10	11	12	13	11	12	11	11	14	12	12	11	11	12	12	11	11	13	12	13	12	12	13	13	13	14	13	14	15	15	15	15	14	15	16	16	18	17	17	19	17	18	18	17	18	19	19	19	20	20	19	19	20	20	19	20	20	23	22	23	22	25	2	0	1	1	1	3	0	2	5	6	7	5	11	8	9	8	9	5	10	14	4	12	7	10	0	8	9	18	18	10	20	22	24	25	27	22	47	27	33	16	24	25	21	38	31	32	26	39	0	63	28	35	37	47	47	45	70	35	36	47	24	61	43	43	46	47	48	49	49	0	70	25	54	54	47	55	67	68	58	43	63	54	35	65	68	76	52	59	84	83	84	84	97	87	87	88	89	92	46	92	91	93	93	0	87	95	88	97	100	93	106	96	110	110	110	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	3	1	1	1	1	2	1	1	1	3	1	1	1	2	1	2	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	2	2	2	2	2	1	1	1	2	1	1	1	2	2	2	1	1	1	1	2	2	1	2	3	1	2	1	1	2	1	2	1	2	1	1	2	1	1	1	4	2	1	1	1	1	2	2	2	2	1	1	1	2	2	1	3
27000	-670.052684593395270	-675.991881812480528	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.830271396510728	1	0	2	2	2	3	2	2	5	5	5	5	5	5	4	6	5	6	7	6	6	8	4	6	6	8	6	8	7	9	9	7	7	8	9	9	10	10	8	10	10	10	11	9	7	10	9	10	11	11	10	11	11	11	11	11	12	11	10	11	10	15	12	14	12	11	12	12	12	9	14	12	13	12	11	12	14	14	13	13	14	14	14	14	16	15	16	16	16	17	17	16	18	18	18	17	18	18	19	19	20	19	17	18	21	21	20	18	21	20	22	22	23	22	25	2	0	1	2	2	3	0	2	15	6	7	4	7	8	5	14	15	9	10	8	8	32	7	10	0	21	15	18	15	10	45	12	24	25	15	22	47	27	33	16	24	34	21	27	20	32	26	39	0	47	28	35	47	47	47	31	70	17	36	47	24	41	43	43	46	37	48	49	49	0	57	42	60	47	47	55	67	68	52	43	80	74	35	65	68	76	35	59	84	83	92	84	92	87	87	88	89	84	92	91	91	93	89	0	94	95	96	92	100	102	106	96	110	110	113	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	1	1	1	1	2	2	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	2	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	3	1	2	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	2	2	1	2
27500	-707.277094647815829	-713.216291866901088	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.691481376094011	2	0	3	2	2	4	3	4	4	5	5	4	4	6	6	6	6	6	7	6	8	6	5	7	6	7	8	8	7	10	8	8	8	8	11	9	9	10	9	10	11	10	11	10	10	9	9	10	9	10	10	11	11	11	10	11	12	10	11	12	10	14	9	13	12	11	12	11	11	10	13	13	12	14	13	13	13	13	14	13	15	15	15	14	16	15	14	16	16	17	17	16	18	18	18	18	18	17	20	20	19	19	19	20	20	20	21	20	21	20	22	21	23	22	25	2	0	1	2	2	3	0	2	5	6	7	4	7	8	9	8	9	9	10	8	8	12	13	10	0	8	15	18	9	19	20	12	24	25	58	32	26	27	33	16	24	25	63	27	31	12	8	39	0	37	28	58	47	37	47	31	70	17	36	37	24	61	26	43	46	47	48	49	49	0	57	42	54	54	55	66	67	68	35	43	64	37	35	65	68	47	35	59	65	83	92	84	84	79	79	88	92	84	84	91	91	93	89	0	94	95	96	93	100	102	106	96	110	110	102	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	2	1	2	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	2	2	1	1	2	2	1	2	2	2	2	1	1	1	2	1	1	1	1	2	1	2	1	1	2	2	1	2	2	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	2	1	2	2	2	3	2	1	1	2	2	2	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	3
28000	-708.200875987191694	-714.140073206276952	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.781951739985156	1	0	2	2	2	4	2	4	4	7	4	4	4	6	6	6	6	6	6	6	8	8	6	7	5	7	8	9	7	9	10	7	8	7	11	9	9	10	9	8	11	10	12	9	10	10	11	10	10	12	11	10	12	11	11	11	12	12	12	13	11	14	11	13	12	11	12	12	12	11	13	12	13	13	13	13	14	14	14	13	15	13	15	15	15	13	16	16	16	17	16	16	17	16	19	18	19	18	20	17	18	19	19	19	20	19	20	19	21	21	23	22	23	22	23	2	0	1	2	2	3	0	2	5	19	7	4	7	8	9	8	9	9	6	8	8	32	7	19	0	14	18	18	18	10	8	12	24	25	52	22	14	27	33	8	24	34	37	15	20	32	21	39	0	63	28	15	47	37	26	31	70	35	32	66	24	61	14	55	46	37	48	49	49	0	57	42	54	54	55	55	67	68	52	63	63	54	58	65	68	55	79	59	65	83	84	84	89	58	94	88	92	89	92	91	91	93	93	0	94	87	96	89	100	102	106	107	110	102	110	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	2	2	1	2	1	1	2	1	1	2	2	1	2	2	2	2	1	1	1	1	1	2	1	1	2	1	1	1	3	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	2	1	2	1	1	2	2	1	1	1	1	2	2	1	1	1	2	1	2	1	1	1	2	2	1	1	2	1	3	1	2	1	1
28500	-710.500095105754554	-716.439292324839812	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.773762106333518	1	0	2	2	2	3	2	3	4	4	4	4	5	6	6	7	5	5	6	6	6	8	6	7	5	8	7	8	8	9	10	8	8	7	10	9	9	9	9	10	11	10	11	9	8	9	11	11	10	12	10	8	11	11	11	11	11	12	11	13	12	14	10	13	12	12	12	12	11	9	13	13	14	13	12	12	13	14	13	13	14	15	15	15	17	15	15	15	16	16	17	16	17	17	18	17	18	18	19	19	18	18	19	19	20	20	20	19	21	20	22	22	23	21	23	2	0	1	2	2	3	0	2	5	6	7	4	7	8	9	8	9	9	10	8	8	12	7	19	0	14	15	9	18	19	45	12	24	25	52	32	26	27	33	16	24	34	26	27	20	22	37	39	0	26	28	8	37	37	37	45	70	52	22	47	24	61	8	47	22	47	48	49	49	0	57	34	54	54	55	47	67	68	35	43	43	73	58	65	68	76	58	59	84	83	65	65	89	87	87	88	89	84	98	91	92	93	93	0	94	95	96	91	100	102	106	107	110	110	114	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	2	1	1	1	1	2	2	2	1	2	1	2	1	1	1	1	1	2	2	2	2	1	1	1	2	1	1	2	1	2	1	1	1	2	1	2	1	1	2	1	3	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	2	1	1	1	2	2	1	2	1	1	3	3	1	1	2	1	1	2	1	1	1	1	2	1	2	1	1	2	2	1	2	1	2	1	1
29000	-751.317329007130411	-757.256526226215669	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.715146657971071	1	0	2	1	1	3	3	4	4	5	4	4	5	5	6	6	6	6	6	6	8	7	6	6	6	7	7	8	8	10	9	8	7	8	9	10	9	6	9	8	11	10	10	9	9	10	9	10	10	11	7	11	11	11	11	10	13	11	11	11	10	14	13	13	12	11	12	12	11	11	13	11	13	13	13	14	13	13	14	14	13	14	15	15	17	14	15	15	16	17	17	16	18	16	18	17	19	17	20	18	20	20	20	20	19	20	20	20	20	21	23	22	22	22	25	2	0	1	2	2	3	0	2	5	6	7	1	7	4	9	8	9	9	10	14	12	12	7	10	0	14	38	18	18	10	14	22	24	25	9	22	14	9	33	16	24	34	8	27	20	22	26	39	0	37	18	17	47	43	26	31	70	35	32	37	24	61	55	43	22	37	48	49	49	0	70	42	47	55	53	55	67	68	35	43	43	54	35	46	68	55	35	59	65	83	84	65	89	79	79	88	98	84	84	89	91	93	93	0	87	95	96	89	91	103	87	107	110	102	110	1	1	1	1	1	1	1	2	2	1	1	1	1	3	1	2	1	1	1	1	2	2	2	1	1	1	1	1	2	2	2	1	1	1	2	2	2	1	1	1	2	1	3	1	2	1	1	1	1	1	1	3	1	1	2	1	2	1	2	1	2	2	1	2	2	1	1	1	1	1	2	1	2	1	1	2	1	1	3	2	1	2	2	3	2	1	3	2	2	1	1	2	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	5	1	1	2	2
29500	-730.066688492465346	-736.005885711550604	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.694122591789626	1	0	2	3	2	3	2	2	4	6	5	5	5	6	3	6	5	6	6	7	7	7	6	7	6	9	6	7	8	8	9	8	8	7	9	7	9	9	9	11	9	10	11	8	10	9	11	10	10	11	10	11	11	11	10	12	12	12	12	12	11	15	13	13	13	11	11	12	12	11	13	11	14	13	12	12	13	14	13	13	15	15	15	15	15	15	16	15	17	17	18	16	18	17	18	17	17	17	19	19	20	20	19	19	19	20	21	20	20	20	23	23	22	22	25	2	0	1	2	2	3	0	2	15	6	7	4	7	8	5	8	9	9	6	4	4	4	11	10	0	21	15	18	18	10	20	12	24	25	17	12	21	44	33	21	24	25	26	27	31	32	37	39	0	26	28	35	37	21	37	31	70	52	22	47	41	41	43	43	36	37	48	49	49	0	57	34	47	54	55	55	67	68	52	43	63	54	58	65	68	55	52	59	65	83	92	65	84	87	87	88	46	84	92	65	97	89	93	0	94	95	96	89	91	97	87	107	89	110	113	1	1	1	2	1	1	1	1	1	2	2	2	1	2	1	2	1	1	3	2	3	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	3	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	3	1	1	3	1	2	3	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	2	2	2	3	2	1	2	1	1	1	1	3	1	1	3	2	1	1	1	1	1	2	2	2	2	5	1	1	2	2
30000	-747.806765268001413	-753.745962487086672	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.689663502304194	2	0	3	2	1	4	3	4	3	5	5	4	5	6	5	6	5	4	6	6	7	7	5	7	5	8	7	9	8	9	8	8	8	8	10	9	10	10	9	9	10	11	10	10	10	9	11	10	10	12	10	11	11	10	11	11	13	12	11	13	12	14	12	14	12	12	12	13	11	11	14	12	11	12	13	13	14	14	13	14	14	14	14	14	16	16	15	15	16	17	17	16	18	18	17	17	19	17	18	17	19	19	19	19	19	20	21	19	21	20	22	22	21	22	24	2	0	1	2	2	3	0	2	5	6	7	4	7	8	9	8	9	9	10	8	14	12	7	19	0	14	15	29	9	10	20	12	24	25	17	22	8	27	33	16	24	34	14	27	31	32	54	39	0	37	28	29	37	26	26	31	70	17	36	47	41	41	43	63	46	55	48	49	49	0	57	42	54	73	55	55	67	68	52	63	43	73	58	65	68	75	52	59	84	83	84	84	89	95	87	88	84	84	84	65	91	92	93	0	94	87	96	89	91	93	95	96	97	113	114	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	2	2	1	2	1	2	4	1	3	2	1	3	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	5	1	1	1	3	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	2	2	1	2	1	2	1	1	1	1	3	1	2	2	1	2	1	1	1	3	2	2	2	2	2	1	1	1	1
30500	-708.815471298612124	-714.754668517697382	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.747511491138064	1	0	2	1	2	3	2	4	3	6	5	3	6	6	5	6	6	6	5	6	8	6	7	7	4	7	7	8	7	9	8	7	8	8	11	9	8	10	9	10	12	8	11	9	10	9	9	10	10	12	10	11	11	10	10	11	11	10	11	10	11	14	13	13	13	11	11	12	12	10	12	11	13	12	12	14	12	13	14	13	15	14	16	15	16	15	15	15	15	18	17	16	17	17	17	17	19	17	19	19	20	20	19	20	20	20	19	17	21	21	23	22	22	23	25	2	0	1	2	2	3	0	4	5	19	7	2	11	8	9	8	9	9	6	8	14	12	13	19	0	8	15	18	18	10	20	22	24	25	17	32	26	44	33	16	24	25	26	27	31	32	37	39	0	26	18	58	37	37	47	31	70	17	36	47	24	61	43	43	32	54	48	49	49	0	57	42	54	54	53	55	67	68	52	43	43	73	87	46	68	76	58	59	65	83	84	89	84	87	79	88	65	84	65	91	91	97	93	0	87	95	96	89	100	93	106	107	102	113	110	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	1	1	3	1	1	1	2	2	1	1	1	1	2	2	2	1	2	2	1	1	1	1	2	2	1	2	2	1	2	1	2	1	1	2	2	1	1	3	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	2	1	1	3	2	1	2	2	1	2	1	1	1	1	1	1	3	1	2	1	2	1	1	1	2	2	1	1	2	3	1	2	1	1	2
31000	-741.029810638967319	-746.969007858052578	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.672400091725637	2	1	3	3	3	4	2	4	4	6	4	5	6	6	5	6	6	6	5	6	6	7	6	6	6	7	7	8	7	9	10	8	7	8	10	9	8	10	9	10	10	10	10	9	8	9	9	10	10	13	10	12	12	10	10	11	13	11	11	13	11	13	12	12	13	11	12	12	12	12	14	12	14	13	13	13	14	13	13	14	15	15	14	16	16	16	16	16	16	17	18	17	18	17	19	18	16	15	18	20	18	20	17	19	19	21	21	20	21	20	23	23	22	22	24	2	0	1	2	2	3	0	2	5	19	7	4	7	12	9	8	9	9	6	8	8	12	7	19	0	8	15	18	18	10	45	22	24	25	9	22	8	44	33	16	24	34	37	27	20	22	14	39	0	26	28	58	37	26	37	45	70	17	36	55	24	61	43	43	46	47	48	49	49	0	57	42	47	54	37	37	67	68	52	64	64	73	35	65	68	76	58	59	65	83	65	84	103	87	94	88	46	65	84	91	84	97	84	0	94	95	96	89	100	93	95	107	97	102	110	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	1	2	1	1	2	2	1	1	1	2	1	1	1	3	1	2	1	1	4	2	1	1	1	1	1	2	1	1	2	1	1	2	2	2	1	1	2	1	1	2	1	1	1	2	2	2	1	1	1	1	1	3	2	2	3	1	1	1	1	2	1	2	1	1	1	3	2	2	2	2	1	1	1	1	1	3	1	2	1	2	2	1	1	1	1	2	2	1	2	1	2	3	2	1
31500	-754.861978548690672	-760.801175767775931	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.672086444380010	1	0	2	2	2	4	2	4	3	6	5	4	5	6	5	6	4	6	5	7	7	6	5	6	6	9	8	9	7	9	9	8	7	8	10	9	10	10	8	10	10	10	10	10	10	9	9	10	10	12	11	11	11	11	11	11	12	12	11	11	10	14	12	13	12	11	12	12	12	10	13	12	12	13	13	13	14	15	13	13	14	14	14	15	17	15	15	17	16	17	17	16	18	17	18	18	15	17	18	20	19	19	20	20	21	21	20	18	18	21	24	22	21	23	26	2	0	1	2	2	3	0	2	5	19	7	4	7	8	9	8	9	15	6	8	14	8	7	19	0	14	15	18	18	10	20	22	24	25	17	12	8	27	33	16	24	25	21	27	31	22	14	39	0	26	28	35	47	43	47	31	70	52	36	47	24	61	43	37	46	37	48	49	49	0	57	42	47	73	55	55	67	68	52	43	63	74	58	65	78	76	79	59	65	83	84	46	92	87	58	88	46	89	97	92	91	92	93	0	94	95	96	46	92	102	106	107	89	102	110	1	1	1	1	1	2	1	2	1	1	2	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	3	2	1	2	2	1	1	1	2	2	2	1	1	2	3	2	2	1	1	2	2	1	1	2	2	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	2	2	1	2	2	3	3	2	2	3	1	1	3	1	2	1	2	1	1	2	1	1	3	2	1	5	2	1	1	1	3	1	2
