step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	Tinf_113	Tinf_114	Tinf_115	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	alpha_113	alpha_114	alpha_115	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112	kappa_113	kappa_114	kappa_115
25500	-622.950821805249575	-620.751191217932160	-2.199630587317432	0.000097663405736	0.000011023186197	0.112869156195328	0.653167229619542	0	1	2	3	3	4	7	7	10	7	12	10	10	10	13	13	12	12	13	14	12	12	12	12	13	13	15	14	15	15	15	16	17	18	17	15	15	17	16	17	18	17	17	17	18	18	18	17	17	18	19	18	19	20	19	20	19	21	20	20	21	20	21	21	23	22	21	21	23	23	22	25	24	23	25	23	24	23	24	23	26	24	26	25	26	24	26	27	28	27	28	28	28	26	28	28	32	35	34	33	35	33	34	36	35	38	37	37	39	39	40	43	44	46	46	0	1	1	2	2	4	3	1	7	3	13	7	10	7	9	24	7	14	11	12	0	14	8	13	14	18	18	19	17	8	19	24	11	25	26	26	18	19	28	31	35	36	27	39	28	25	42	37	17	42	42	37	41	41	39	49	49	39	28	46	55	39	56	57	67	34	45	39	59	39	56	58	56	55	62	63	58	67	69	57	66	71	77	74	69	80	80	81	70	86	84	68	90	71	72	74	95	102	97	93	100	96	102	105	97	101	98	97	106	106	101	110	111	113	111	1	1	1	1	1	1	2	3	1	3	1	2	1	2	2	1	2	1	1	2	1	1	2	1	1	1	2	1	2	4	1	2	2	2	2	1	2	2	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	2	2	1	2	2	1	2	2	1	1	1	2	2	2	1	5	1	2	2	3	2	1	1	1	1	2	2	1	1	1	2	1	2	1	2	2	2	4	1	2	2	2	2	1	1	2	1	2	1	1	2	1	1	2	1	1	3	2	2	1	3
26000	-654.835284697139741	-652.943030779687206	-1.892253917452580	0.000099670927443	0.000015653509873	0.157051913477343	0.674293032976925	-1	0	3	2	4	2	7	6	10	8	11	9	10	10	12	12	12	11	13	14	11	14	13	14	14	14	13	14	15	16	16	16	16	18	18	16	16	17	15	17	17	15	17	18	18	18	18	18	18	16	17	18	19	19	18	19	19	20	18	19	20	20	20	21	22	21	22	21	23	23	22	24	24	23	25	22	24	24	24	24	25	25	25	25	27	26	27	27	28	26	29	28	28	28	28	28	32	34	34	33	35	31	33	36	34	39	38	39	37	39	40	43	42	45	47	0	1	1	2	2	2	8	3	8	7	7	3	8	12	11	9	9	14	16	14	0	12	13	16	14	18	18	19	11	28	39	24	19	25	41	26	22	15	19	19	26	26	37	24	28	25	36	37	11	26	42	43	41	41	23	23	19	28	32	46	59	59	49	45	68	34	49	59	56	56	63	64	38	56	69	63	61	58	68	64	66	61	70	78	77	72	86	81	56	57	84	84	86	62	77	84	93	102	97	97	97	96	102	100	100	97	103	97	101	109	109	110	111	113	112	1	1	3	1	1	1	1	1	3	1	2	2	2	1	1	1	2	1	1	2	1	2	2	1	2	3	1	1	2	1	1	1	1	2	1	1	1	3	2	2	1	1	1	2	1	2	2	1	3	1	1	1	1	1	3	3	4	3	1	1	1	1	1	2	1	1	2	2	2	3	1	2	3	2	1	1	2	2	2	2	2	3	2	1	2	1	1	1	4	3	2	2	1	4	1	2	2	2	1	1	1	1	1	1	1	3	3	3	1	1	1	2	1	2	2
26500	-654.232866810614269	-652.224972062887332	-2.007894747726912	0.000090771852266	0.000012476587324	0.137449958463775	0.617904985270415	-1	0	2	2	3	4	4	5	11	8	12	11	10	9	10	12	12	12	13	15	11	13	14	13	13	14	13	13	15	16	16	14	16	17	16	16	15	15	14	15	18	15	18	18	15	16	18	18	18	17	17	19	19	20	20	18	18	20	19	18	21	19	20	21	21	21	20	22	22	21	23	23	23	24	25	25	24	23	22	23	26	25	26	24	27	24	27	28	27	26	28	29	28	29	28	29	32	33	33	34	35	34	34	35	35	38	38	38	37	37	39	43	41	45	47	0	1	1	2	4	5	3	7	15	8	15	14	10	7	10	13	14	14	11	12	0	14	9	16	12	18	18	16	19	23	16	24	19	37	26	26	27	28	28	24	35	26	37	28	28	25	36	27	38	42	42	48	35	41	44	45	28	33	38	46	57	49	56	62	38	46	28	38	59	39	61	65	65	68	59	58	71	65	67	64	66	71	75	58	55	72	80	81	71	86	70	70	86	82	90	91	90	96	97	99	97	96	98	97	100	101	98	101	101	101	109	106	111	113	114	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	2	2	1	2	2	2	2	1	1	1	1	1	1	2	3	3	2	1	2	1	1	1	2	2	3	5	2	4	2	2	1	1	2	2	1	1	1	1	3	1	1	2	4	1	2	1	2	2	4	5	2	2	1	1	3	2	1	1	2	2	1	1	1	2	2	2	1	1	1	3	1	2	1
27000	-663.985539763625752	-662.215336283870101	-1.770203479755696	0.000083599761727	0.000015371045584	0.183864705666398	0.581852744658681	-1	1	3	2	3	4	5	6	10	8	13	10	9	10	10	11	12	12	13	15	12	13	12	13	13	13	13	15	15	16	17	15	15	17	16	15	16	16	15	14	18	14	18	17	17	19	19	18	17	18	19	19	19	20	19	19	19	20	19	19	19	20	20	21	22	23	22	22	23	22	24	24	24	23	25	24	24	24	24	23	24	25	26	24	25	25	26	27	28	26	28	25	28	29	28	28	31	34	32	33	34	34	35	35	35	38	37	39	37	38	40	43	42	45	48	0	1	1	2	2	5	3	7	8	8	13	8	8	10	13	15	9	14	15	25	0	12	10	16	14	14	18	19	17	23	11	24	8	25	26	42	27	28	13	13	35	14	37	38	38	34	36	37	9	42	42	37	41	41	28	28	45	44	45	34	45	9	24	56	61	34	55	38	68	55	68	64	55	49	58	62	57	74	69	55	66	68	61	65	44	80	80	81	77	86	92	84	86	63	90	84	95	91	97	97	97	96	98	97	101	101	103	109	101	109	109	106	106	108	114	1	1	2	1	1	1	1	1	2	1	1	3	2	2	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	2	3	1	4	2	1	1	1	1	4	2	1	2	1	1	1	1	2	1	2	2	2	2	1	1	2	2	1	2	2	1	1	5	3	1	1	3	1	2	1	2	2	2	2	3	3	2	3	1	1	2	1	2	3	1	3	1	2	2	2	1	2	1	2	4	1	2	1	3	1	1	2	3	1	2	1	1	1	2	2	1	2	2	2	3	2
27500	-626.291549658737040	-624.598226478960896	-1.693323179776175	0.000080404652971	0.000016531068423	0.205598405211994	0.668899008289032	-1	0	2	2	4	4	6	5	11	8	11	10	10	9	13	12	13	12	12	13	12	13	13	14	14	13	15	14	14	15	16	15	16	19	16	15	15	16	16	17	17	16	16	17	18	17	19	18	17	17	18	20	18	19	19	20	18	20	20	19	22	21	21	22	23	23	20	21	23	22	24	24	23	21	23	24	24	23	23	23	25	24	25	24	25	25	26	28	27	27	28	29	28	28	29	28	31	32	33	33	33	31	34	34	34	38	37	39	36	39	40	43	44	44	48	0	1	1	2	4	4	8	3	10	7	13	14	10	7	7	9	9	14	11	14	0	14	9	16	14	14	18	19	17	23	16	24	11	25	26	26	18	28	28	31	35	26	22	28	38	25	26	43	39	42	42	37	41	41	38	28	39	39	38	46	39	57	44	56	57	34	33	24	39	38	56	68	68	58	68	62	57	74	68	68	66	61	61	78	79	80	80	81	71	86	84	78	87	71	90	84	93	96	97	97	97	91	102	100	100	109	98	106	101	106	109	111	111	111	114	1	1	2	1	1	1	1	2	2	2	1	1	1	1	4	1	1	2	1	1	1	2	1	1	3	2	2	1	1	1	1	1	2	2	1	1	2	1	2	1	1	3	2	2	1	2	3	1	1	1	1	3	1	1	2	3	1	2	2	1	3	2	2	1	2	2	2	4	3	3	2	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	2	2	2	1	2	2	1	2	1	3	1	2	1	1	1	2	1	1	1	1	3	1	1	1	2	2	2	2	2
28000	-645.743164501108936	-643.459785231255296	-2.283379269853695	0.000089005810330	0.000009283823866	0.104305818144086	0.592799121565246	-1	0	2	2	2	3	6	6	10	8	12	10	10	10	12	12	13	12	12	14	11	12	14	14	13	14	14	14	15	16	16	16	16	17	16	17	16	16	15	17	17	16	17	18	18	19	18	18	18	18	18	19	19	19	19	20	18	21	20	19	21	19	21	20	21	23	22	23	22	21	24	24	23	24	25	24	23	24	21	23	25	23	25	25	26	25	27	27	28	27	28	28	28	28	27	28	29	31	33	32	34	31	34	36	36	37	37	39	39	39	41	43	43	46	47	0	1	1	2	2	5	3	3	7	7	9	10	8	10	12	8	11	14	9	12	0	14	9	19	14	18	18	11	17	9	28	8	11	25	26	26	18	39	28	31	35	26	27	19	39	34	42	43	38	42	42	43	41	41	38	38	38	56	39	34	39	57	57	62	45	34	30	56	79	38	82	80	59	67	56	56	62	56	28	58	66	69	69	67	79	80	80	81	77	86	84	84	95	65	86	78	87	96	97	97	100	96	91	100	100	100	102	106	105	106	109	110	109	112	114	1	1	2	1	1	1	1	2	2	1	2	2	2	1	1	3	1	1	1	2	1	2	1	1	1	1	1	1	2	4	1	5	2	2	1	2	2	1	1	1	1	1	2	3	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	2	1	1	1	2	4	2	2	1	2	1	1	1	1	3	2	2	2	2	2	2	1	2	1	2	1	2	2	2	1	2	2	1	4	1	2	1	2	2	2	1	1	2	2	2	2	3	1	1	1	1	2	2	1	1
28500	-664.725156475667973	-662.195670747276608	-2.529485728391345	0.000091950873444	0.000007750230810	0.084286646987495	0.528606753179359	-2	0	1	1	4	3	5	6	10	7	12	10	11	8	11	12	12	12	12	15	12	13	13	14	14	14	14	14	15	15	15	15	17	17	17	16	15	16	15	16	19	17	17	17	17	19	19	18	18	17	18	17	19	19	19	18	18	20	20	18	21	20	19	20	22	24	20	22	23	22	23	24	25	24	25	24	24	23	22	20	26	24	24	25	27	24	27	28	28	27	27	28	28	28	28	29	31	35	34	34	35	34	34	36	35	36	37	40	39	37	40	44	43	45	47	0	1	1	2	4	4	3	7	14	3	14	10	3	3	10	9	9	12	9	13	0	14	9	16	15	18	18	16	17	15	28	23	9	25	26	26	18	39	28	31	35	36	27	39	39	20	42	18	33	36	42	27	35	35	28	38	39	38	57	25	16	39	45	57	57	46	49	11	79	63	44	55	64	68	83	61	44	61	56	33	66	70	79	67	65	80	86	81	62	86	78	78	72	79	86	92	93	96	97	97	97	96	96	100	97	99	96	101	106	106	109	111	109	113	113	1	1	2	1	2	1	2	1	1	3	2	2	5	3	2	1	1	1	1	2	1	2	2	1	2	1	2	2	2	2	1	1	3	1	2	2	2	1	1	1	1	1	2	1	2	2	2	2	1	1	1	1	1	2	3	1	2	2	1	2	4	2	1	2	2	2	1	4	1	2	3	4	3	2	1	2	2	1	2	2	1	1	1	3	2	2	2	2	4	2	2	3	2	3	3	1	1	3	2	2	3	2	3	1	2	1	3	2	1	1	1	3	2	1	2
29000	-648.203950595113724	-646.320189367927924	-1.883761227185812	0.000086304698766	0.000013695179109	0.158684049711983	0.590006455808229	0	1	3	3	3	4	6	6	10	7	12	10	10	11	12	13	13	11	13	14	12	14	13	14	14	15	13	14	16	16	17	15	13	17	18	14	15	17	14	17	19	16	18	18	17	19	18	17	17	18	17	19	19	20	20	19	18	21	20	19	21	20	21	20	22	22	22	22	22	22	23	25	24	21	26	24	24	23	24	23	23	24	25	25	26	25	26	28	28	27	28	28	29	29	28	27	31	34	33	34	34	34	33	34	36	38	34	40	38	38	39	43	42	44	47	0	1	1	2	2	5	3	3	8	3	13	10	8	10	8	13	15	12	9	12	0	12	7	11	14	36	18	15	33	39	19	16	7	25	26	18	18	39	23	16	35	36	37	39	33	34	36	27	28	42	42	48	35	53	38	49	38	24	29	34	38	39	49	44	31	46	44	57	55	58	63	80	44	56	83	38	61	56	69	58	66	71	65	58	69	80	80	46	82	86	67	84	86	71	87	78	93	96	93	97	97	96	91	99	100	99	103	106	101	101	106	110	110	106	114	1	1	1	1	1	1	2	2	2	3	1	1	2	2	2	1	1	1	2	2	1	2	3	1	1	1	1	1	2	1	2	1	3	2	2	1	3	1	1	2	1	1	1	2	2	1	2	2	2	1	1	1	1	1	2	2	1	4	2	1	2	3	2	1	2	2	2	2	1	1	1	1	3	1	1	4	2	2	1	1	1	1	2	2	2	1	2	4	3	1	3	2	2	3	1	2	1	3	2	2	2	4	2	1	1	3	1	1	2	2	1	3	2	3	2
29500	-733.021870704114804	-730.949294439695336	-2.072576264419501	0.000099213574869	0.000012722848297	0.128236970737794	0.540685227357530	-1	1	2	2	3	4	7	7	10	8	12	10	9	11	13	11	12	12	11	13	12	11	14	13	14	14	14	14	16	16	17	15	16	17	18	17	15	16	14	15	17	15	16	17	17	19	18	18	17	17	18	18	19	20	17	20	18	21	20	19	20	21	20	20	22	23	22	23	23	23	24	25	24	24	22	24	25	23	22	23	27	24	24	24	26	26	27	26	28	25	27	27	27	28	29	28	32	32	33	34	34	34	34	35	35	39	38	40	39	38	41	43	43	46	47	0	1	1	2	2	5	3	3	10	8	19	8	7	7	9	8	8	8	7	12	0	12	15	16	14	18	14	24	17	19	40	15	11	25	41	26	12	23	11	13	26	26	27	19	19	34	36	43	33	42	42	27	26	53	28	55	39	45	33	14	30	40	49	44	56	34	57	56	39	56	59	68	30	79	33	69	56	58	56	58	66	59	79	59	65	45	90	66	75	80	78	74	90	49	87	71	95	92	97	90	97	98	96	97	99	97	103	110	110	101	100	109	106	113	113	1	1	2	1	1	1	3	2	1	1	1	2	1	2	2	1	3	3	2	1	1	1	1	1	2	1	1	1	2	2	1	1	2	2	1	1	3	1	1	4	1	1	1	4	3	1	1	1	1	1	1	4	3	1	1	2	2	2	2	5	3	3	2	1	2	2	2	1	5	2	3	1	3	1	2	1	2	1	1	1	1	2	2	2	3	5	2	2	3	1	2	1	1	5	2	3	1	2	1	3	1	1	2	2	1	4	2	1	1	2	4	2	2	2	3
30000	-648.562371777421731	-646.559590081603460	-2.002781695818260	0.000092728110683	0.000012817426743	0.138225902034104	0.605584990994573	-1	0	2	2	2	4	6	6	10	7	12	11	10	10	11	13	13	12	13	11	13	13	13	13	13	13	15	14	15	15	14	15	17	16	16	15	16	16	15	16	18	16	17	15	16	17	18	18	16	18	18	18	20	19	19	18	18	20	20	19	22	20	20	21	22	21	21	23	24	21	22	23	24	24	24	24	24	23	24	23	27	24	25	26	26	25	25	28	28	26	26	28	28	28	29	28	32	34	33	33	35	33	35	34	36	36	36	38	39	38	40	43	43	45	47	0	1	1	2	2	5	3	3	8	3	13	14	7	7	9	9	9	12	11	14	0	12	15	11	20	18	18	16	19	23	16	24	30	25	26	26	18	24	15	31	35	36	18	28	14	34	36	27	28	42	42	43	41	41	30	45	44	24	13	46	64	15	56	28	24	46	38	56	71	55	58	58	65	67	61	57	59	67	57	65	66	58	67	58	69	80	80	81	79	86	74	91	86	79	93	67	95	102	97	97	100	96	96	97	104	101	98	101	106	97	109	111	106	111	112	1	1	1	1	1	1	2	2	2	2	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	2	2	1	2	1	2	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1	2	1	2	4	4	1	1	5	1	3	5	2	2	2	1	1	1	2	1	2	1	2	2	1	2	1	2	2	2	3	2	1	1	1	2	1	1	2	1	3	1	4	2	1	1	1	1	2	3	1	1	1	1	1	1	3	1	1	3	1	2
30500	-656.071597924159732	-654.265451664102557	-1.806146260057159	0.000088631626371	0.000015523032689	0.175141011449456	0.634645940605973	-1	1	2	3	2	3	7	7	11	5	11	11	10	11	12	12	13	12	12	13	13	13	14	13	14	14	15	14	16	16	17	14	16	18	18	16	15	14	15	16	17	16	16	17	17	19	19	18	17	17	18	19	19	19	18	19	19	21	21	20	22	20	21	20	22	22	21	21	23	21	23	25	24	23	26	23	24	24	21	23	26	24	23	26	26	25	26	28	28	25	28	28	27	29	29	28	31	34	33	33	34	35	32	35	36	37	38	36	38	39	41	43	44	45	48	0	1	1	2	2	5	1	3	8	3	13	10	8	10	11	8	8	12	8	12	0	12	15	16	14	18	18	15	17	23	17	19	19	25	26	26	18	9	28	19	26	26	37	33	11	34	42	37	39	42	36	36	41	41	39	49	33	49	44	46	39	38	57	57	64	34	62	49	68	56	65	80	57	67	83	58	70	62	55	59	66	58	65	78	69	80	80	81	71	61	67	78	72	71	86	61	95	103	97	97	97	98	92	101	99	101	98	97	106	106	109	111	112	111	114	1	1	2	2	1	1	3	2	2	2	1	2	1	3	1	2	3	1	2	1	1	1	1	1	2	2	2	1	1	1	3	1	3	1	3	2	2	2	1	2	2	1	1	1	4	1	1	1	1	1	1	2	1	1	2	1	3	2	2	1	3	3	1	1	1	2	1	2	1	1	1	1	2	1	2	1	1	2	2	1	1	2	1	1	2	2	1	2	2	2	3	2	1	3	2	2	1	1	1	1	2	1	2	1	1	2	2	2	1	1	2	2	1	2	2
31000	-684.045042668159454	-682.205572351421097	-1.839470316738325	0.000076193775916	0.000012778619868	0.167712122336326	0.541632639391546	-1	1	2	2	3	4	6	6	11	7	12	9	11	10	12	11	12	12	9	14	12	14	14	13	11	14	14	15	15	16	14	15	16	17	19	17	15	17	14	16	17	14	17	17	17	18	19	18	18	16	18	19	19	19	19	19	18	20	21	19	21	20	20	21	23	24	22	23	23	23	23	24	24	24	23	25	24	23	24	24	26	24	24	25	26	26	25	28	28	27	29	28	29	27	29	25	32	32	34	34	34	34	34	36	34	36	38	38	36	39	40	42	42	44	47	0	1	1	1	2	5	1	3	19	8	19	7	19	7	9	19	7	12	7	18	0	18	15	16	12	18	14	19	17	23	17	11	19	25	41	27	42	39	11	31	26	7	37	39	39	34	36	27	33	42	42	48	41	41	39	45	45	44	11	34	57	45	45	28	28	34	58	57	33	55	63	65	70	67	39	75	58	67	58	59	66	63	55	75	70	80	72	66	68	64	78	69	80	68	90	65	90	92	97	97	97	98	98	97	97	101	102	101	97	106	109	106	111	113	113	1	1	2	2	1	1	3	2	1	1	2	2	1	2	1	1	3	2	2	1	1	1	1	1	1	1	3	3	2	1	1	1	2	3	1	2	1	2	1	2	3	4	2	2	1	1	1	3	1	1	1	1	1	2	2	1	1	2	3	1	2	2	2	3	3	3	1	3	4	2	1	1	1	1	7	1	3	1	2	2	1	2	3	1	1	1	1	2	2	3	3	2	2	2	1	2	2	2	1	1	1	1	1	2	1	1	2	2	2	1	2	3	1	2	2
31500	-653.022187100108226	-650.866952317154073	-2.155234782954120	0.000087831270932	0.000010353449990	0.117878858862066	0.626578889420563	-1	1	2	2	2	4	7	6	10	7	13	9	11	11	11	13	12	12	12	15	11	14	13	12	13	14	14	14	16	15	16	15	16	17	18	17	16	16	15	17	16	16	18	16	17	19	19	18	17	18	18	20	19	18	20	20	19	20	19	19	21	20	20	20	21	23	21	23	24	22	23	23	24	24	24	24	23	22	24	23	26	24	26	24	25	25	26	27	28	27	28	27	25	27	27	29	30	34	34	33	35	34	34	34	35	37	37	39	38	39	40	44	43	45	47	0	1	1	2	2	5	3	3	7	3	19	10	7	12	8	24	10	12	9	18	0	14	15	13	14	18	18	11	17	23	16	15	39	20	41	42	18	39	28	32	26	26	37	39	38	34	36	18	11	42	42	27	41	41	33	57	28	45	38	34	44	45	59	59	45	60	57	45	77	63	57	62	62	67	57	61	56	55	61	55	66	62	75	67	61	80	80	66	70	86	78	74	80	71	80	74	87	96	97	97	100	85	96	100	100	101	102	99	106	106	109	111	111	113	114	1	1	1	1	1	1	3	2	2	2	1	1	3	1	2	1	2	2	1	2	1	2	1	1	1	1	2	1	2	2	2	2	1	1	2	1	2	1	1	1	2	1	2	1	1	1	2	3	2	2	1	2	1	1	2	1	2	2	2	1	3	2	1	1	2	1	1	3	1	1	2	2	2	2	2	2	1	1	2	2	1	2	2	1	2	1	2	2	3	2	3	2	1	2	2	2	2	2	2	2	1	5	3	1	1	1	2	2	1	1	1	3	2	1	2
32000	-686.906023346071834	-685.038062357490617	-1.867960988581221	0.000085206279912	0.000013786578518	0.161802375748835	0.603149220318464	-1	1	3	0	2	4	7	7	9	7	13	9	10	10	12	12	12	12	12	14	12	13	13	14	14	14	15	14	16	15	16	15	15	18	19	15	15	16	16	15	17	16	17	16	17	17	19	18	18	17	18	19	19	18	19	17	19	20	21	19	21	20	19	21	23	24	21	22	23	22	23	24	25	23	24	23	25	23	24	24	27	24	26	25	26	26	26	27	28	25	29	28	29	27	28	28	31	33	34	33	34	34	33	35	34	38	36	40	38	39	40	44	43	46	48	0	4	4	1	2	5	3	3	7	3	15	10	8	12	8	7	13	12	13	18	0	12	19	16	14	18	18	19	17	9	40	13	9	46	41	18	14	7	28	16	18	36	27	28	19	25	36	37	44	42	42	43	54	41	19	28	13	56	49	46	62	28	56	56	58	46	45	33	70	57	63	59	64	49	62	55	65	59	70	38	46	71	75	74	79	90	58	66	61	80	84	84	80	71	87	85	86	96	97	93	100	96	96	99	97	101	96	109	99	106	106	100	111	113	114	1	1	2	1	1	1	2	2	1	2	1	1	1	1	3	1	1	2	1	1	1	2	1	1	2	1	2	1	1	3	1	2	2	1	1	2	5	5	2	1	3	1	1	1	3	2	2	2	2	1	1	1	1	1	3	2	3	3	2	1	1	2	1	2	2	3	2	5	1	2	2	2	1	2	2	2	1	1	1	4	6	1	1	1	1	1	3	1	4	1	2	2	3	2	1	1	3	2	2	2	1	3	2	1	2	2	3	1	2	1	1	5	1	2	1
32500	-682.272526931688731	-680.401016509358215	-1.871510422330479	0.000080807328268	0.000013017443313	0.161092361196660	0.546156436956994	-1	1	2	0	3	2	6	6	10	7	12	10	9	10	11	12	13	12	11	14	12	11	13	14	14	14	14	14	14	16	16	15	17	17	17	16	15	16	16	17	17	16	17	17	17	18	18	17	17	17	18	19	19	19	20	19	16	19	20	19	21	21	20	20	22	23	21	22	24	23	23	25	23	23	25	25	25	21	23	23	26	25	23	25	27	26	26	26	27	25	28	27	29	29	27	29	31	33	33	33	34	34	35	35	35	39	38	40	38	39	40	44	42	45	47	0	4	1	1	4	4	1	6	10	3	19	8	7	7	13	9	19	14	9	12	0	14	19	16	12	18	18	9	17	23	19	11	9	25	26	26	27	28	28	16	26	26	37	57	19	34	36	37	9	36	42	18	41	41	44	11	28	49	39	34	57	63	45	58	62	34	38	28	79	49	38	80	61	58	83	70	79	55	62	68	25	79	63	67	69	90	61	66	62	80	84	78	86	82	86	74	93	74	93	90	97	91	102	100	101	99	102	109	100	109	110	111	106	113	114	1	1	2	1	2	1	4	2	2	2	1	2	2	3	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	2	3	1	3	2	2	1	1	2	1	3	2	1	1	1	2	1	1	2	3	1	1	4	1	1	2	3	1	1	2	1	2	1	2	1	1	2	2	3	1	2	3	1	2	2	1	1	1	1	1	1	4	1	1	3	2	1	3	2	3	1	2	3	1	2	1	4	1	5	3	5	2	2	1	2	1	3	2	2	3	1	1	2	1	2	1
