step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	Tinf_113	Tinf_114	Tinf_115	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	alpha_113	alpha_114	alpha_115	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112	kappa_113	kappa_114	kappa_115
23000	-559.206496219950736	-557.784822074002250	-1.421674145948461	0.000182188900233	0.000067121433528	0.368416700701042	0.687671083430380	-1	0	4	3	6	7	7	9	6	7	5	8	9	11	11	10	11	11	12	12	12	13	13	13	13	14	15	14	15	12	13	15	16	14	15	15	15	15	15	15	16	16	14	17	17	18	16	18	16	17	17	17	19	18	17	18	17	18	19	17	20	17	18	16	15	17	18	19	21	20	19	17	18	20	20	18	20	18	18	21	20	19	20	20	20	23	21	21	20	20	20	22	20	22	23	24	23	26	23	25	27	25	27	27	29	28	28	28	29	29	29	29	32	30	32	0	1	2	2	11	11	5	5	3	11	4	6	9	13	13	12	6	13	18	16	17	19	21	14	8	24	26	23	23	13	14	23	65	19	31	26	22	22	17	26	37	34	23	41	28	60	0	27	37	32	20	37	50	38	27	25	24	33	46	26	79	31	41	32	24	40	64	62	68	52	28	43	45	71	52	49	52	35	37	50	57	27	38	64	59	59	58	54	58	38	79	36	52	53	71	80	74	102	33	0	69	82	74	54	107	99	69	50	103	52	0	97	114	0	114	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	2	2	1	2	2	1	1	2	1	2	1	2	2	2	1	1	3	1	2	2	3	4	1	1	3	6	1	7	1	3	1	1	1
23500	-610.650634423455699	-608.899082338429707	-1.751552085026020	0.000240557776554	0.000045398161444	0.188720406775208	0.676191665493854	0	1	4	3	5	7	6	9	7	6	7	9	8	10	10	11	12	11	12	14	12	14	13	13	12	12	15	15	13	13	14	16	14	13	16	15	14	15	14	15	15	16	13	16	18	16	16	18	17	18	16	16	19	18	18	18	17	18	19	17	20	18	19	18	18	18	18	17	20	17	20	18	19	19	18	19	20	19	18	20	18	16	20	21	21	24	21	22	21	20	21	20	19	21	21	23	24	25	24	26	24	25	26	26	29	29	25	28	27	28	29	30	32	30	32	0	1	4	1	1	7	3	9	5	4	2	11	10	11	13	10	8	11	15	16	16	18	8	16	13	14	34	37	21	14	17	39	15	17	33	33	17	16	26	30	37	33	18	16	82	20	0	82	32	27	22	24	48	44	46	19	41	24	82	52	54	52	70	46	82	35	27	24	36	42	48	24	37	49	21	51	21	17	42	50	32	12	66	64	65	89	57	83	63	70	49	68	44	77	48	27	91	80	64	0	75	96	40	86	104	53	91	97	102	101	0	108	111	0	58	1	1	1	2	2	1	1	1	1	2	2	1	1	1	1	2	2	2	1	1	1	1	2	1	2	1	1	1	1	2	1	1	2	1	1	1	1	3	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	3	1	1	3	3	1	2	1	2	4	2	1	1	2	1	1	1	2	2	2	1	2	2	2	2	1	2	3	1	1	4	1	3	2	4	1	1	4	2	2	1	3	1	1	2	1	6
24000	-686.525823693156212	-684.840313693404937	-1.685509999751279	0.000211017578114	0.000043910730252	0.208090390593154	0.680458523595559	0	1	4	4	5	7	7	8	5	7	6	9	9	11	10	11	11	10	11	14	12	13	13	14	12	12	16	14	14	14	14	14	17	14	13	13	14	15	15	15	15	15	14	17	17	19	15	17	17	17	17	16	19	19	16	17	16	19	18	16	20	19	18	18	19	18	19	19	20	19	18	20	18	20	19	19	19	18	19	19	18	18	18	21	20	23	20	22	21	20	20	21	21	23	22	23	22	25	25	22	26	23	26	25	29	28	27	28	27	29	28	29	32	30	33	0	1	1	1	1	5	9	5	2	9	5	10	4	4	5	10	6	12	12	17	13	13	10	12	17	12	30	21	25	15	14	21	47	16	14	17	22	29	35	23	22	28	26	47	39	59	0	27	39	39	23	42	81	29	24	37	31	17	28	23	68	51	34	41	45	47	49	66	63	42	30	81	39	48	51	59	20	60	83	45	45	27	21	60	83	69	53	80	45	12	64	46	52	84	70	59	59	97	96	0	94	35	102	88	97	99	98	94	104	77	0	94	111	0	41	1	1	2	2	1	1	1	1	2	1	1	1	3	3	2	2	2	1	1	2	1	1	3	3	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	2	1	4	2	2	1	1	2	2	1	1	1	1	1	1	2	1	1	2	1	1	3	1	1	1	1	1	2	4	1	2	1	2	1	3	1	1	4	1	1	2	2	1	1	1	2	5	2	1	4	2	1	2	1	6	1	3	2	1	8
24500	-654.010011814711106	-652.340760587487125	-1.669251227223929	0.000183065802677	0.000039079870074	0.213474441988756	0.566092374315824	-1	0	3	4	6	8	8	8	6	7	7	10	9	10	10	10	12	9	11	14	13	12	14	13	12	14	16	15	14	14	13	15	17	13	14	14	15	16	14	16	16	17	13	15	18	19	16	16	16	16	16	17	18	18	16	16	18	18	20	17	20	18	18	17	17	17	18	19	20	19	20	19	19	17	19	19	18	17	19	20	18	19	21	21	21	23	21	23	21	21	20	20	21	21	22	21	23	26	23	26	26	24	26	25	29	29	27	28	28	29	26	30	32	31	33	0	1	2	3	3	9	4	9	2	9	2	6	11	8	7	7	15	10	13	7	11	11	22	17	7	19	20	22	25	19	6	24	37	19	6	16	30	20	16	17	39	18	14	19	50	36	0	20	23	17	22	17	41	35	24	28	38	34	27	48	40	40	44	38	37	17	44	74	57	42	30	78	65	26	64	58	56	31	35	48	64	38	70	68	61	77	34	38	38	70	76	26	73	71	69	46	75	80	29	0	90	75	41	84	89	89	98	107	111	23	0	53	111	0	105	1	1	2	1	2	1	2	1	3	1	4	1	1	1	1	1	1	1	1	2	2	3	1	1	3	2	1	2	1	1	2	1	1	1	3	2	1	1	3	3	1	5	2	2	1	3	1	1	1	2	2	2	1	2	2	1	1	3	1	1	2	1	1	1	1	2	1	1	1	1	4	1	2	2	1	1	1	3	2	3	1	2	1	1	1	2	3	3	2	1	1	3	1	1	1	1	1	3	4	1	2	2	5	2	3	4	1	1	1	6	1	6	3	1	2
25000	-649.266432497350479	-647.712873108107487	-1.553559389242961	0.000201686514273	0.000052886716222	0.262222372241233	0.568843312902765	-1	0	4	3	6	7	5	8	6	7	5	9	8	9	11	10	10	10	12	13	12	13	14	14	14	13	12	12	13	14	15	13	16	15	15	15	14	16	14	15	16	15	16	17	18	19	15	18	17	18	16	14	18	18	16	17	17	17	19	17	20	16	18	18	17	17	18	16	20	19	19	19	20	19	19	20	19	17	18	20	19	19	20	21	20	23	22	22	22	21	19	21	19	22	22	23	24	25	23	25	27	26	23	27	30	29	27	28	28	28	28	28	33	29	31	0	1	2	2	4	5	4	5	3	3	2	10	1	10	10	6	13	10	16	15	14	13	21	15	3	12	10	15	28	4	19	17	24	21	52	26	15	24	28	32	13	52	52	36	12	44	0	20	34	26	52	17	24	20	23	35	30	25	58	26	79	25	37	40	29	43	32	21	34	63	37	33	63	30	57	64	26	36	25	27	57	48	66	36	48	67	92	72	73	22	31	64	49	84	46	84	80	103	82	0	77	94	50	94	106	96	91	103	107	93	0	83	114	0	87	1	1	2	1	1	1	1	1	1	1	3	1	3	1	2	2	1	1	1	1	2	2	1	2	4	1	2	1	1	5	2	1	1	1	1	2	1	1	1	1	4	1	2	1	5	2	1	3	1	2	1	2	1	2	1	1	2	1	1	1	1	1	2	1	2	1	4	2	2	1	3	2	1	2	1	1	2	1	2	4	1	1	1	4	1	3	1	2	1	4	3	2	1	1	1	2	1	1	2	1	5	2	3	2	1	2	5	3	1	3	1	2	2	1	5
25500	-585.378322327880596	-583.810970592971444	-1.567351734909163	0.000203805572876	0.000052003696060	0.255163268238268	0.709410258868301	-1	0	2	5	5	7	7	8	6	7	7	9	8	11	11	10	11	10	11	12	13	14	12	13	12	13	15	14	14	13	12	15	16	14	15	14	15	16	14	14	15	15	15	16	19	17	15	17	17	17	17	16	17	19	16	18	18	16	18	15	19	17	17	18	19	16	17	18	20	19	18	18	19	19	18	18	19	17	20	20	19	18	19	20	20	23	21	21	20	20	20	21	19	22	23	24	24	25	25	25	26	23	26	27	30	29	28	29	28	26	28	28	32	28	32	0	1	1	3	2	2	9	9	3	4	3	7	9	11	13	8	12	6	16	15	17	24	10	17	8	16	30	14	19	15	9	14	12	26	22	30	31	35	26	20	25	40	31	29	67	27	0	27	23	37	23	29	29	33	22	32	66	40	36	20	38	26	17	52	48	25	41	38	59	18	27	63	46	50	44	28	72	27	24	45	82	17	49	67	50	80	41	73	68	63	63	77	51	89	51	50	94	50	88	0	95	88	96	103	54	103	73	107	97	79	0	110	114	0	112	1	1	1	2	2	3	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	3	1	3	1	1	1	1	1	3	1	4	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	1	1	1	3	1	2	2	2	1	1	2	1	1	1	6	1	1	1	1	1	2	1	1	4	1	1	2	1	2	1	1	3	1	1	1	2	1	1	1	3	2	1	5	2	1	1	1	1	1	4	2	3	1	1	2	1	1	3	1	2
26000	-593.050722359571523	-591.443881510237247	-1.606840849334253	0.000195453879714	0.000046340899370	0.237093781090979	0.672975535362320	0	1	3	4	6	6	7	8	6	8	6	10	7	11	10	11	11	10	12	12	13	13	12	13	13	13	15	14	14	14	14	15	17	14	16	14	14	14	14	15	16	15	15	17	18	18	16	16	17	17	15	14	16	18	17	18	18	18	19	17	20	17	17	17	18	17	19	19	21	19	19	19	20	19	19	18	20	19	17	20	18	20	21	21	21	21	22	22	21	20	21	22	21	23	23	23	24	26	22	26	25	23	27	27	29	29	27	29	28	29	28	27	32	30	32	0	1	2	2	3	4	4	5	1	5	4	10	6	12	6	15	18	9	12	14	10	12	9	17	17	16	26	19	24	12	11	21	42	17	29	23	23	19	16	24	30	28	21	41	50	49	0	40	27	30	22	16	26	35	31	26	52	33	64	16	56	24	19	29	40	21	40	63	65	55	26	50	53	46	17	48	64	52	24	39	16	76	35	74	56	56	80	62	51	54	54	74	58	83	84	45	67	96	37	0	91	62	80	102	103	112	94	107	95	68	0	84	114	0	114	1	1	1	1	2	1	2	1	3	1	1	1	1	1	2	1	1	2	1	1	2	2	4	1	1	1	1	1	1	2	4	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	2	2	1	1	3	1	2	2	1	1	2	2	1	1	1	3	1	1	1	4	1	1	3	2	3	2	1	3	1	1	1	1	2	2	1	2	2	1	1	1	2	2	1	4	1	2	2	3	3	1	1	2	1	2	6	1	2	1	1	1
26500	-626.565615861301012	-625.002556382538046	-1.563059478762974	0.000184101186237	0.000047371748671	0.257313652561286	0.571120129394274	-1	0	4	5	3	7	8	9	6	8	7	10	9	10	11	9	11	11	13	13	12	14	13	13	12	13	15	15	14	13	14	15	16	13	14	15	14	15	15	15	15	16	15	16	18	17	15	17	17	17	17	16	18	18	15	18	17	18	18	16	19	17	17	16	17	19	18	18	20	20	19	17	18	17	20	19	19	19	19	20	19	17	20	20	19	24	22	22	21	19	20	20	21	23	21	21	24	25	24	24	25	25	26	26	30	29	24	28	28	30	28	29	32	31	33	0	1	5	5	2	4	5	5	2	3	9	11	6	13	6	11	8	13	14	16	18	23	17	17	8	7	7	17	23	12	21	19	37	10	23	24	16	16	30	14	26	14	22	18	14	39	0	17	52	30	29	26	44	63	16	35	26	64	57	30	38	36	38	36	29	73	62	35	79	21	30	22	52	19	81	31	46	67	63	59	27	39	42	50	51	78	67	83	80	32	56	68	51	87	76	60	80	94	52	0	93	27	41	82	111	48	72	103	69	71	0	108	111	0	114	1	1	1	1	1	1	2	3	3	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	2	4	3	1	1	1	1	1	2	1	1	2	2	2	2	1	3	1	2	4	1	1	2	1	1	2	2	1	1	2	2	2	1	1	2	2	2	1	1	1	1	1	2	1	3	4	2	1	3	1	2	1	1	1	1	2	1	3	3	1	2	2	1	1	2	1	1	2	1	1	2	2	1	4	1	2	5	4	5	1	6	3	1	4	7	1	1	2	1	1
27000	-677.899872936937982	-676.396655368541019	-1.503217568396916	0.000169274748246	0.000049500062030	0.292424372463209	0.592569323529595	-1	1	3	4	7	7	6	9	7	7	4	10	9	9	11	10	12	11	13	13	11	13	13	14	12	13	15	15	14	13	14	15	17	15	15	14	14	15	15	15	15	17	14	16	18	18	13	17	18	18	16	16	17	18	17	18	17	18	19	16	20	17	17	17	18	18	17	19	21	20	17	20	20	20	19	20	19	19	17	20	20	19	19	21	20	22	21	23	21	20	21	21	19	21	23	23	23	25	23	24	27	24	27	26	26	29	27	29	28	28	28	29	32	28	32	0	1	2	3	3	4	4	3	3	4	2	5	10	11	10	14	12	13	16	4	13	17	8	12	13	15	19	11	25	25	17	19	41	12	22	12	17	16	31	29	20	34	12	40	15	30	0	21	48	24	43	19	27	37	27	51	41	30	36	8	25	40	24	34	48	60	40	55	44	62	25	77	79	46	52	33	50	27	10	59	48	26	49	67	82	67	82	94	48	41	42	55	51	55	87	87	78	61	81	0	98	76	96	97	78	103	91	110	101	52	0	56	98	0	109	1	1	1	1	2	1	1	4	3	1	2	2	2	3	1	1	1	1	1	5	1	1	2	1	1	2	1	5	1	1	1	1	1	2	2	2	1	3	1	1	2	2	1	1	3	1	1	2	1	2	1	2	1	2	2	1	1	2	1	4	3	1	1	1	1	1	1	1	3	1	3	1	1	1	1	1	1	2	3	1	2	4	1	2	1	2	1	1	3	2	1	4	2	2	1	1	2	2	1	1	2	1	3	1	4	1	2	1	1	5	1	5	4	1	2
27500	-690.190911940306819	-688.747744457371937	-1.443167482934907	0.000168885779460	0.000057943998686	0.343095782672185	0.594568351088268	-1	0	2	3	5	7	8	9	7	5	6	9	9	10	11	10	12	11	12	14	13	12	13	13	13	13	15	14	15	12	13	16	17	15	15	13	15	15	11	15	15	15	14	15	17	19	14	17	17	18	17	16	19	19	16	19	18	17	19	17	20	19	18	15	18	18	17	15	21	19	19	19	19	19	19	16	20	18	19	20	20	19	19	21	20	23	20	22	21	21	20	21	21	22	22	24	24	26	24	26	27	26	26	26	29	30	27	27	28	29	28	29	31	30	32	0	1	2	2	4	2	3	11	4	2	3	7	4	5	5	9	16	9	18	22	12	13	16	15	12	39	24	39	39	39	39	29	68	25	25	14	43	28	14	26	26	19	6	20	36	58	0	55	34	52	38	24	51	21	36	68	28	34	24	27	20	40	29	19	64	58	27	21	71	21	67	49	63	49	65	64	38	26	42	21	78	48	66	55	56	81	49	56	37	77	34	70	51	77	35	84	92	74	46	0	91	96	96	69	108	20	89	87	98	93	0	108	22	0	111	1	1	1	2	1	2	3	1	2	2	1	1	3	2	2	2	1	3	1	1	2	1	1	1	3	1	2	2	2	1	1	1	1	1	1	2	1	1	1	1	1	1	3	1	2	2	1	1	1	1	1	2	1	2	2	2	2	1	3	1	2	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	2	2	2	5	1	1	1	4	1	2	2	1	4	1	3	1	3	1	3	1	2	3	2	1	3	1	2	2	1	6	2	4	1	4	1	1	11	1	2
28000	-687.405577078997680	-685.754829513204413	-1.650747565793248	0.000189405934479	0.000041660757073	0.219954866715502	0.621299666746705	0	1	4	3	5	7	8	8	6	7	8	9	8	9	9	11	11	10	13	12	13	13	13	11	13	11	16	15	13	12	14	16	16	15	15	13	14	13	13	16	16	15	15	16	18	18	16	16	18	16	15	17	19	19	16	18	16	18	19	17	20	18	18	18	15	18	18	16	19	18	20	19	19	20	19	18	20	18	16	20	18	20	18	21	21	23	20	20	21	21	18	22	19	22	23	23	24	26	24	26	25	23	24	25	29	28	28	27	27	29	28	28	32	30	32	0	1	2	2	3	4	6	5	3	2	1	6	9	11	5	15	11	11	11	12	13	17	7	7	6	15	13	20	26	10	30	17	23	31	36	24	30	17	20	39	21	19	10	21	65	23	0	24	44	30	15	51	52	40	34	68	36	22	45	34	52	68	68	41	21	19	35	17	50	44	35	76	47	51	40	32	45	32	17	60	57	45	79	67	15	85	67	56	77	44	68	90	79	90	90	45	102	103	87	0	56	68	70	92	106	103	82	99	83	111	0	103	94	0	114	1	1	1	1	1	2	1	1	1	3	4	1	2	1	3	1	1	1	2	1	2	1	3	2	2	1	4	2	1	3	1	3	2	1	1	1	1	1	1	2	2	1	3	1	1	2	1	2	1	2	2	1	1	3	1	2	1	2	1	1	1	1	1	1	1	3	1	2	1	1	3	1	1	2	1	1	1	1	2	1	1	1	1	1	5	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	2	3	2	2	1	1	4	2	3	1	1	2	5	1	1
28500	-615.726459491542641	-613.979978795497573	-1.746480696045082	0.000240284037650	0.000045673926655	0.190083066283182	0.625823458392068	0	1	2	3	6	7	8	6	4	7	7	9	8	10	11	11	10	11	13	12	12	13	14	13	13	13	16	14	13	14	13	16	13	14	14	15	15	15	13	16	14	16	16	16	17	18	16	18	18	18	16	15	18	19	17	17	16	18	18	17	18	18	18	18	18	18	18	16	21	19	20	18	19	19	20	19	19	18	17	19	18	20	20	20	21	23	21	22	20	21	20	21	21	22	23	22	24	27	24	25	26	25	25	27	28	29	28	28	28	27	28	29	32	29	32	0	1	1	2	2	9	8	9	3	1	4	6	6	8	8	13	13	12	14	6	14	18	20	18	17	16	26	17	14	11	16	28	21	39	19	26	28	31	21	38	39	31	15	21	36	60	0	68	51	38	28	23	32	33	28	42	36	51	23	27	23	34	32	52	60	57	27	18	43	79	67	27	61	58	72	48	66	27	24	27	43	60	70	30	47	87	64	64	70	61	32	83	35	77	72	72	90	99	59	0	82	15	99	102	103	96	103	110	103	94	0	108	35	0	114	1	1	1	1	3	1	2	1	1	3	2	1	1	2	3	1	1	1	1	2	1	1	1	1	2	1	2	2	1	3	1	1	1	1	1	1	1	1	1	1	1	2	3	2	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	2	2	3	1	1	1	1	1	1	1	1	1	1	1	1	3	1	3	2	1	2	2	1	1	2	1	4	2	3	2	2	2	3	1	3	7	1	1	1	3	2	1	2	1	1	1	11	1	1
29000	-662.418519671354716	-660.727078979460998	-1.691440691893701	0.000279512050370	0.000057633535199	0.206193382800405	0.596501774380777	0	1	3	3	6	8	8	8	6	7	6	9	8	10	11	11	11	9	12	13	11	14	13	14	13	13	14	15	14	13	13	15	16	14	15	15	14	16	14	15	16	16	15	16	17	18	14	17	17	16	17	16	17	17	17	18	18	16	20	16	20	16	18	17	18	19	19	18	20	18	20	16	16	19	20	19	20	18	20	21	20	19	21	20	20	24	21	22	21	21	20	21	21	22	23	22	24	26	24	26	27	25	25	26	30	29	27	29	26	28	27	29	32	29	32	0	1	2	2	4	4	9	10	2	11	3	13	9	6	7	7	7	5	7	14	18	17	7	17	19	7	20	24	21	7	21	22	34	17	23	15	18	32	14	37	37	24	23	37	15	40	0	15	35	27	24	40	28	42	62	47	34	36	53	26	24	26	72	29	26	18	49	73	43	42	46	22	31	32	7	78	23	58	33	81	53	40	54	78	55	90	79	75	81	22	64	79	76	91	92	81	46	83	67	0	103	44	80	97	60	102	100	100	83	86	0	111	93	0	114	1	1	1	1	2	2	1	1	2	1	1	1	1	1	2	2	2	1	2	2	1	2	1	1	1	2	1	1	2	4	1	1	1	2	1	2	2	1	2	1	1	1	2	1	2	1	1	4	1	1	2	1	2	1	1	2	1	1	1	3	3	1	1	2	1	4	1	1	3	1	1	1	2	1	5	1	3	1	3	1	2	1	2	1	1	2	1	1	1	3	2	1	1	1	1	1	3	2	2	1	1	4	2	1	6	2	1	1	2	3	1	1	6	1	2
29500	-657.765074559221262	-656.089417885184162	-1.675656674037096	0.000201712749021	0.000042625991365	0.211320263948966	0.613146813166594	0	1	3	3	7	5	8	9	7	7	6	10	8	9	9	10	11	11	12	13	12	14	14	13	13	11	15	15	14	12	14	15	15	15	15	14	14	13	14	13	15	17	15	16	17	18	16	17	17	17	17	15	17	19	17	18	17	19	19	16	20	17	18	17	18	19	17	18	20	19	20	20	19	19	18	20	20	18	19	21	19	20	19	20	21	24	22	21	21	19	17	22	20	23	22	23	24	27	24	26	24	25	27	26	28	30	26	28	28	29	27	29	33	30	32	0	1	2	2	2	4	6	13	4	6	4	13	11	7	11	7	8	14	17	12	15	18	12	12	21	14	13	18	21	13	20	38	17	17	39	26	24	8	20	3	17	12	21	34	38	62	0	35	28	27	23	25	30	49	41	34	44	28	37	37	79	27	64	33	19	53	43	36	26	91	53	70	57	57	47	63	49	44	28	68	28	48	22	45	58	52	71	62	79	28	20	71	35	81	51	66	80	66	50	0	83	77	96	86	50	80	81	97	81	93	0	111	64	0	114	1	1	1	1	3	1	2	1	2	1	1	1	1	1	2	2	1	1	1	1	1	2	2	2	1	2	3	2	1	1	1	1	3	1	1	1	1	1	1	4	1	2	2	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	5	1	1	1	1	1	1	1	2	1	2	2	3	1	2	2	1	4	1	1	1	2	2	1	2	2	3	2	1	4	2	1	2	3	2	1	5	4	4	2	5	5	1	1	8	1	1
30000	-649.439825413604808	-647.826831134710005	-1.612994278894850	0.000246525234657	0.000057816075321	0.234523964254617	0.520704592352286	0	1	3	4	6	8	8	9	5	8	8	10	9	11	11	11	11	10	11	12	12	13	13	13	13	13	16	14	14	13	15	16	17	14	16	14	15	15	13	14	15	17	15	16	17	18	16	18	16	18	15	16	17	18	18	18	17	19	19	17	18	18	18	18	19	18	19	18	21	20	19	19	19	19	19	19	18	18	18	19	17	19	20	21	21	24	21	22	20	21	20	22	20	23	22	23	24	25	23	25	26	26	26	26	29	29	27	27	28	30	26	28	32	30	32	0	1	1	2	9	5	2	5	2	9	5	6	10	12	5	8	12	3	10	13	18	10	14	18	14	20	28	21	8	16	18	22	26	30	26	4	20	26	15	21	23	44	34	22	39	27	0	26	29	27	21	31	51	42	47	42	39	53	12	7	42	52	41	29	66	57	27	19	32	41	38	57	43	17	45	54	43	40	41	44	30	26	44	60	55	95	80	70	50	79	31	47	79	27	45	66	46	25	67	0	97	50	80	92	109	35	101	23	104	69	0	82	51	0	110	1	1	2	1	1	1	3	2	3	2	1	1	1	1	2	1	1	3	2	2	1	2	1	2	1	1	1	1	2	2	3	2	3	1	2	4	1	1	1	1	2	1	1	1	3	1	1	2	1	1	1	1	1	1	1	1	2	1	4	3	1	1	1	2	1	1	2	4	3	2	2	1	2	4	1	1	2	2	3	2	3	3	3	3	1	2	1	1	1	1	3	3	1	3	3	3	3	6	2	1	2	3	3	2	1	7	1	6	1	5	1	4	6	1	1
