step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110
23500	-871.701655171776565	-878.557143122735965	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.707690026570906	1	4	6	11	17	15	20	24	24	11	20	23	19	26	24	22	35	31	27	25	30	29	32	29	31	31	30	37	27	33	47	34	34	37	41	34	40	42	38	39	42	41	40	37	42	44	40	49	44	43	35	49	52	44	55	46	50	54	50	46	50	51	56	50	59	54	58	59	53	65	62	62	65	61	64	72	68	61	70	68	69	72	75	75	77	79	77	79	78	81	72	84	85	81	83	84	83	80	91	91	89	85	92	92	90	96	98	104	97	104	0	1	1	2	10	1	4	13	10	0	4	6	10	13	10	10	13	20	9	11	15	16	14	12	10	16	13	29	13	11	41	26	27	27	25	16	29	22	15	9	44	34	27	17	30	33	28	49	30	34	26	31	64	45	50	40	41	45	0	33	54	45	58	60	56	61	62	52	61	58	65	66	67	62	49	71	67	69	62	66	73	80	70	75	91	80	72	82	84	85	75	79	75	72	84	98	85	85	89	91	92	84	98	93	0	101	105	0	105	109	1	1	1	1	1	2	1	1	3	1	1	2	2	1	2	1	2	1	1	1	1	1	1	1	3	1	2	1	2	2	1	1	1	2	2	2	3	2	4	2	1	1	2	1	2	1	1	2	2	1	1	1	1	1	2	1	1	3	1	2	1	2	1	1	2	1	2	2	1	1	1	2	1	1	3	2	1	2	1	2	1	1	2	1	1	2	4	2	1	1	2	1	3	3	2	1	1	1	2	3	1	2	1	2	1	1	1	1	1	1
24000	-898.130571223485845	-904.986059174445245	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.590514493815976	1	6	4	13	20	18	23	25	20	13	19	23	16	23	25	24	30	33	29	30	32	22	32	32	34	33	32	38	27	32	45	32	35	40	40	36	35	36	44	38	37	38	41	40	39	43	44	44	43	43	42	45	48	45	47	51	49	52	52	45	54	53	63	54	59	58	61	63	63	64	61	62	68	64	62	67	65	66	67	70	68	75	74	76	75	72	70	77	72	80	72	88	83	79	85	87	80	84	85	83	88	88	89	92	93	90	98	103	95	101	0	3	1	1	13	3	4	5	13	0	4	6	10	9	10	10	16	11	9	3	16	10	15	12	10	16	29	15	9	20	17	10	27	42	28	26	16	22	25	26	23	33	33	22	30	42	44	18	30	34	16	41	46	45	50	44	40	45	0	33	54	45	45	53	56	61	58	40	66	75	56	66	62	67	45	65	75	69	62	66	58	86	70	67	91	69	58	82	79	85	81	73	58	72	84	85	85	91	77	85	93	95	98	84	0	101	105	0	105	109	1	1	1	2	1	2	1	2	1	1	2	1	1	1	2	2	1	2	1	4	1	2	1	2	2	1	1	2	2	1	2	3	1	1	1	1	2	2	1	1	1	1	2	4	1	1	1	2	1	1	2	2	1	1	1	2	2	2	1	2	1	3	4	2	2	1	2	3	1	1	2	1	2	1	3	1	1	1	3	2	5	1	2	2	1	1	3	1	1	2	1	3	6	2	2	2	2	2	3	2	1	1	1	3	1	1	1	1	1	1
24500	-894.760980764199530	-901.616468715158931	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.628069747861584	-1	6	9	13	19	24	18	22	21	13	21	16	17	20	25	25	32	29	23	28	27	31	29	35	34	30	33	37	25	35	45	33	35	39	31	34	42	41	43	39	37	37	44	43	42	44	40	46	48	41	40	48	46	46	51	52	43	54	54	48	52	47	60	55	56	56	58	60	62	65	57	63	71	64	67	65	62	66	67	66	70	76	72	75	74	67	70	78	78	77	78	90	75	84	82	86	81	80	85	89	90	87	93	89	89	92	94	102	95	101	0	1	1	2	13	12	4	5	13	0	7	2	10	13	10	10	29	11	13	11	19	15	9	6	22	15	14	23	13	18	41	26	14	42	15	26	25	22	25	41	35	27	33	41	30	34	35	18	30	27	25	35	42	45	50	31	41	62	0	33	45	30	30	60	56	54	62	52	66	63	56	66	62	67	74	71	58	69	58	66	75	86	70	73	73	69	66	78	75	85	73	75	75	69	84	91	85	90	89	90	104	93	100	93	0	101	105	0	105	109	1	1	1	1	1	2	1	1	1	1	1	1	1	1	3	2	2	1	2	2	1	1	1	1	1	1	3	1	1	2	2	1	2	1	1	1	2	3	2	1	1	1	2	2	1	1	1	2	2	1	2	3	1	1	2	1	1	2	1	2	2	1	4	2	1	2	1	2	2	1	1	2	4	1	1	2	1	1	2	2	1	2	1	1	1	1	1	2	1	2	1	4	2	3	2	2	2	1	2	3	1	2	1	3	1	1	1	1	1	1
25000	-885.911999062864993	-892.767487013824393	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.589995760762578	-2	7	6	11	18	24	24	25	17	15	21	27	25	25	26	25	31	35	27	27	33	29	33	34	31	29	32	27	34	34	50	31	29	41	33	38	38	37	43	34	42	37	40	40	39	45	40	46	50	45	39	45	47	45	49	52	47	55	51	47	51	50	61	54	60	57	56	64	60	66	55	62	67	61	62	71	66	68	76	70	66	74	74	77	71	81	74	78	68	79	77	82	77	81	81	85	77	82	93	82	82	87	86	87	87	92	98	100	95	102	0	1	1	2	9	3	3	5	10	0	4	6	9	9	10	10	28	11	9	4	28	28	10	12	15	15	33	10	17	7	44	16	14	42	32	16	40	22	16	16	40	40	33	40	7	34	15	18	30	33	35	44	42	45	50	41	41	62	0	27	45	45	58	34	56	61	62	52	66	62	56	66	62	58	67	65	67	69	73	66	62	78	70	77	75	82	66	82	77	85	85	73	77	87	77	79	85	90	95	79	84	95	98	101	0	101	105	0	105	109	1	1	3	1	1	3	3	2	1	1	1	1	1	2	2	2	1	3	2	2	2	1	3	2	1	1	1	2	1	2	2	2	1	1	1	2	1	2	3	2	2	1	2	1	2	1	3	2	3	3	1	1	2	1	1	2	1	2	1	2	2	2	1	2	2	1	2	2	1	4	1	1	2	2	2	2	2	1	2	2	2	1	1	2	2	2	2	1	1	2	1	2	2	1	2	2	2	1	3	1	1	1	1	1	1	2	2	1	1	1
25500	-843.482459512305695	-850.337947463265095	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.734030947734304	-5	2	8	10	18	25	21	26	14	12	14	27	23	19	24	24	31	23	26	28	33	28	30	31	28	31	34	32	28	26	48	34	30	37	40	37	34	35	37	40	38	40	36	34	38	45	42	49	44	43	42	46	50	46	47	52	48	54	50	43	51	48	62	53	58	56	58	61	61	67	61	61	66	60	65	72	65	65	75	70	70	72	73	74	70	80	69	80	76	81	76	90	89	75	79	84	74	82	92	87	79	87	90	89	91	93	102	103	98	104	0	1	2	2	9	3	11	5	10	0	4	3	9	9	10	10	29	11	9	11	16	15	14	2	15	25	33	25	13	18	41	16	15	27	21	16	19	22	15	44	44	34	33	15	30	50	26	30	30	34	32	40	50	45	50	31	47	62	0	27	54	49	54	53	56	61	58	40	66	75	65	61	58	58	62	71	74	69	85	61	73	78	70	74	58	82	66	82	77	97	85	89	102	66	75	97	75	91	95	90	89	95	98	101	0	101	105	0	105	109	1	1	1	1	1	3	1	2	1	1	1	4	1	1	2	2	1	1	1	2	2	1	2	6	1	1	1	1	1	1	2	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	4	3	1	1	1	1	1	1	1	1	1	1	2	1	1	3	1	1	1	1	3	1	1	1	2	1	1	2	2	1	1	1	3	1	1	1	1	2	2	2	2	2	2	1	2	1	3	2	3	1	1	2	1	1	1	1	2	1	2	1	1	1	1
26000	-851.783762754441796	-858.639250705401196	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.687271066264422	-2	1	7	10	17	19	24	23	15	12	20	28	21	25	23	27	33	31	25	29	31	31	28	35	26	35	29	34	30	33	50	31	35	41	32	38	41	38	42	36	40	33	44	42	38	45	39	43	49	40	38	47	49	45	50	52	50	52	52	45	50	48	56	53	56	61	60	63	63	65	60	64	66	58	69	73	67	66	74	73	69	72	72	69	75	79	75	70	71	79	78	87	89	74	81	84	82	82	90	87	83	81	89	91	91	96	96	101	98	100	0	1	1	3	9	3	11	5	10	0	4	6	9	9	10	15	9	20	13	7	15	25	19	6	15	25	14	25	13	20	41	15	27	42	25	17	28	22	16	13	40	27	42	28	30	33	35	20	30	27	14	40	34	45	34	44	44	45	0	27	54	45	49	53	56	61	58	52	66	67	65	66	74	62	48	71	74	69	67	69	58	88	70	77	75	88	72	78	67	79	85	75	102	72	58	79	90	91	89	85	84	75	90	101	0	104	105	0	105	109	1	1	1	1	1	2	1	1	1	1	2	2	1	2	1	1	3	1	2	1	1	1	1	2	1	1	1	2	1	1	2	1	1	2	1	1	1	2	2	1	1	1	2	2	1	2	1	2	2	2	1	2	2	2	1	2	1	2	1	2	1	2	1	1	1	2	2	2	1	1	1	1	1	1	5	3	1	1	2	2	2	1	2	1	1	2	2	1	2	1	1	3	1	2	4	1	1	1	2	2	2	1	2	2	1	1	1	1	1	1
26500	-886.103565049901931	-892.959053000861331	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.591743297434727	-1	6	2	11	19	24	22	28	17	14	24	24	23	27	26	26	36	29	28	29	29	30	33	34	30	33	31	35	31	27	50	32	36	41	33	40	42	28	37	41	39	37	33	43	40	47	41	46	49	45	39	50	47	49	53	52	52	57	48	44	52	51	61	55	57	55	60	63	60	67	63	63	69	63	66	70	65	63	63	71	72	68	72	75	75	77	80	74	79	82	80	85	87	81	84	85	79	85	90	91	87	84	87	93	90	93	97	105	100	104	0	1	1	3	9	7	4	5	10	0	4	1	9	13	10	10	19	7	15	4	16	10	14	6	15	15	9	25	16	11	44	16	27	42	15	26	15	15	35	13	22	27	27	41	30	34	28	30	45	42	35	40	34	45	46	40	52	45	0	43	45	45	58	53	56	54	62	40	66	74	65	66	75	62	67	71	67	69	20	72	73	78	70	77	79	88	69	82	77	97	85	73	102	54	74	90	85	91	89	97	74	84	79	101	0	101	105	0	107	109	1	2	1	2	1	1	2	2	1	1	3	4	1	1	2	2	1	2	1	3	1	3	1	2	1	2	1	1	1	1	1	1	2	2	2	2	2	1	1	2	2	1	1	1	2	2	2	4	1	1	1	2	1	2	1	2	1	2	1	2	2	2	1	2	2	2	1	4	1	1	2	1	1	2	1	1	1	1	5	2	1	1	1	2	2	1	3	2	2	1	1	3	1	4	3	1	1	1	2	2	2	2	2	1	1	1	2	1	1	1
27000	-896.364690535282080	-903.220178486241480	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.601641994953320	-4	3	9	10	19	24	18	22	16	13	25	28	19	22	26	22	33	31	29	30	32	30	32	34	34	31	33	29	25	32	50	33	29	36	31	33	41	40	40	38	39	41	41	37	40	45	41	43	47	43	39	45	48	48	54	43	49	50	43	45	51	55	59	52	56	57	53	65	59	66	59	62	67	63	68	72	66	66	67	73	67	73	75	73	79	80	77	81	77	74	74	80	89	82	77	87	73	78	92	90	82	90	93	87	85	95	102	100	97	102	0	1	1	2	9	7	4	5	10	0	7	6	9	9	14	10	29	7	14	11	15	15	13	12	16	16	14	10	13	11	44	15	14	33	16	15	41	22	25	28	44	34	27	17	30	27	26	18	45	43	25	41	43	45	50	25	38	45	0	42	54	67	45	25	56	61	58	56	66	58	65	61	62	62	67	71	74	72	62	78	67	78	70	74	97	82	69	82	75	79	79	73	101	87	73	97	74	91	77	85	95	58	100	95	0	101	105	0	105	109	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	2	2	2	1	1	1	1	2	2	2	1	2	2	1	1	2	1	1	1	2	2	1	2	1	1	1	2	2	1	2	1	2	1	2	1	1	1	2	1	2	3	1	1	1	1	1	1	2	3	3	1	1	2	1	3	1	3	1	2	2	2	1	1	2	2	3	1	2	2	1	1	2	2	2	2	1	2	1	1	2	1	1	1	4	2	1	5	1	2	1	1	3	1	3	1
27500	-910.133410544284857	-916.988898495244257	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.538053784035274	0	5	6	9	19	19	23	26	22	16	22	29	23	25	22	25	32	28	30	30	34	30	28	31	33	27	28	31	33	35	41	29	37	39	34	41	41	39	42	42	37	40	36	33	42	44	42	45	50	44	41	46	46	46	52	50	39	48	51	45	53	54	62	52	58	58	58	64	63	59	61	62	66	62	70	68	66	67	76	72	61	68	70	72	78	78	76	74	76	70	78	89	90	77	79	83	82	82	86	82	84	81	89	92	88	95	98	100	98	100	0	1	1	3	10	2	4	5	5	0	4	4	9	13	10	10	13	11	13	11	28	16	16	6	15	15	9	15	9	18	44	16	27	43	28	26	29	22	26	25	17	27	27	9	30	34	35	30	30	34	25	40	34	30	50	40	25	45	0	33	54	58	61	27	40	61	58	40	66	62	56	66	62	58	62	71	67	72	67	66	58	72	70	67	90	69	72	78	73	63	90	75	99	72	73	85	85	91	89	67	84	79	100	95	0	101	105	0	105	109	1	1	1	1	1	1	2	1	1	1	2	4	1	1	2	2	1	2	1	1	1	1	1	2	2	1	1	2	2	2	2	1	2	1	1	1	2	2	3	2	1	3	2	2	1	1	2	3	2	1	2	1	2	2	1	2	1	1	1	2	2	2	2	3	2	1	2	5	1	1	1	2	3	2	2	2	1	1	3	2	1	1	2	2	1	2	4	1	2	2	2	2	2	2	3	1	1	1	2	5	2	1	1	3	1	2	1	1	2	1
28000	-906.710445032900680	-913.565932983860080	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.578329064433890	-1	4	8	10	17	13	21	26	19	15	21	25	26	26	26	27	28	29	26	31	29	30	31	34	33	24	33	30	31	33	46	35	30	37	36	37	41	36	42	39	41	41	37	34	41	43	44	47	49	46	41	44	50	46	53	53	45	46	52	47	52	54	57	50	59	56	58	62	61	66	55	61	70	66	68	68	62	66	64	73	60	73	76	68	77	79	75	74	71	69	78	75	88	74	79	81	79	82	90	89	82	86	89	77	89	95	97	102	95	98	0	1	2	1	10	4	4	5	10	0	4	4	9	9	10	10	13	11	9	11	15	13	14	12	28	10	33	10	17	18	41	26	14	27	25	10	15	22	25	16	44	34	33	13	30	42	35	18	30	27	25	44	43	45	50	40	41	45	0	33	45	58	45	27	56	61	58	52	61	62	56	66	63	67	62	71	67	72	58	66	62	78	70	67	90	82	66	69	74	62	90	62	102	72	75	92	79	91	89	85	104	92	90	75	0	75	105	0	105	109	1	1	1	2	1	1	2	2	1	1	1	4	2	2	2	2	1	1	1	2	1	1	1	1	1	2	2	2	1	1	2	2	1	1	1	3	1	2	2	2	1	1	2	1	1	1	2	2	2	2	2	2	2	1	2	1	1	1	1	2	2	1	2	3	1	1	2	3	1	3	1	1	3	2	3	3	1	1	2	3	1	1	2	2	2	1	2	3	1	3	1	3	1	2	1	2	3	1	2	2	2	2	2	1	1	4	1	1	2	1
28500	-892.256449796107177	-899.111937747066577	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.690572088463960	2	6	9	14	19	17	19	22	16	14	23	26	25	25	24	24	32	28	30	26	31	29	29	27	33	34	33	36	31	31	45	30	31	30	29	39	41	41	37	34	41	39	37	35	41	48	40	46	44	42	36	47	47	47	46	50	49	56	47	47	49	50	55	51	58	53	58	59	62	67	54	59	70	64	66	69	68	68	72	65	65	72	72	71	78	81	80	78	75	69	75	84	83	82	79	80	78	79	94	86	90	89	90	83	84	96	99	102	100	95	0	1	1	1	9	3	4	5	10	0	4	6	9	9	10	10	9	11	14	11	16	16	9	12	35	15	33	25	9	18	44	15	14	14	16	26	19	22	25	23	44	43	33	29	30	42	35	30	30	42	14	44	42	45	50	40	29	45	0	42	54	48	45	53	52	61	62	52	66	74	56	66	81	58	67	71	58	72	67	66	58	78	70	74	90	82	54	78	79	81	90	74	84	69	84	90	90	91	93	81	104	104	98	84	0	101	105	0	110	105	1	1	2	2	1	1	1	1	1	1	1	2	1	2	2	2	2	1	1	1	1	1	3	1	1	2	1	1	3	1	2	1	1	1	1	1	2	2	1	2	2	1	2	1	1	1	1	2	2	1	1	2	1	1	1	2	2	2	1	1	1	1	2	1	2	1	2	2	2	1	1	1	2	2	2	2	1	2	2	2	2	1	1	1	2	1	5	2	1	1	1	2	2	4	2	1	2	1	2	2	2	1	4	2	1	2	2	1	1	3
29000	-883.379207377697412	-890.234695328656812	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.654823971991303	-1	5	6	13	19	20	22	23	16	13	18	22	23	26	24	25	34	34	26	26	29	29	31	31	23	30	27	33	29	30	42	35	30	35	40	36	37	36	37	37	35	43	42	34	40	48	43	41	48	38	42	48	48	48	54	52	45	56	51	46	50	47	60	54	57	59	60	54	61	67	59	64	67	63	72	71	67	65	73	73	69	68	74	76	78	80	70	77	77	80	76	86	90	82	74	83	82	83	94	88	87	89	92	89	88	85	100	101	95	96	0	1	1	2	9	1	11	5	10	0	4	3	9	9	10	9	29	30	15	11	16	16	14	12	10	14	15	16	14	20	40	9	27	33	38	15	13	22	28	19	14	34	33	19	30	34	35	18	45	33	36	31	42	45	50	52	31	45	0	43	54	45	62	43	56	61	62	52	61	67	65	54	45	58	62	71	74	69	81	61	62	78	70	95	91	82	66	82	75	67	58	90	80	87	74	85	85	91	89	85	106	101	98	73	0	75	105	0	105	105	1	2	1	1	1	3	1	1	1	1	1	2	1	2	2	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	3	1	1	1	2	2	2	1	2	2	2	2	2	2	1	1	2	1	2	1	1	1	2	1	1	1	3	1	1	1	2	2	3	1	1	2	2	2	1	1	3	4	1	5	2	1	1	1	4	3	1	1	1	1	2	1	2	1	3	2	1	3	3	1	1	1	1	2	2	1	1	2	3	1	3	2	1	1	2
29500	-878.516861336928628	-885.372349287888028	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.697508871982854	-1	6	10	12	20	21	18	28	18	14	24	30	26	24	25	27	33	28	29	27	31	27	31	33	27	29	32	33	29	34	42	34	35	41	31	35	38	37	41	40	41	35	41	43	38	45	44	40	44	40	41	50	51	46	48	49	51	56	50	43	44	50	52	46	59	52	60	63	62	64	64	62	66	59	70	70	65	68	72	73	63	71	70	71	78	80	74	79	76	75	79	87	76	78	79	81	82	83	94	90	81	89	89	92	90	86	98	101	94	103	0	1	2	3	9	2	4	5	10	0	4	6	9	9	10	10	29	11	13	7	16	15	16	12	10	15	14	10	13	20	19	16	27	42	15	28	19	28	28	15	25	27	33	41	20	34	35	18	30	42	16	31	64	61	50	40	31	63	0	43	45	45	45	42	40	61	58	52	63	58	65	66	67	58	74	71	62	69	73	72	58	72	70	74	90	82	72	82	77	79	90	93	67	87	79	90	90	91	95	90	95	95	98	106	0	93	105	0	105	105	1	1	1	1	1	2	2	2	1	1	2	2	1	1	3	2	1	1	1	2	1	1	2	1	3	1	2	2	1	1	1	1	1	2	1	1	2	1	1	3	2	1	1	1	1	1	2	2	2	1	3	1	1	1	2	2	1	1	1	1	1	2	2	1	3	1	1	2	2	1	1	2	1	1	3	2	2	1	1	3	1	1	1	2	1	2	2	2	1	1	1	2	1	1	2	1	1	1	3	4	1	3	1	2	1	1	1	1	1	2
30000	-884.988150891362466	-891.843638842321866	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.691197258209144	-6	0	1	9	18	17	24	24	16	11	26	22	20	26	23	26	28	33	20	28	28	30	29	32	29	18	31	36	28	34	46	33	35	34	30	38	41	34	40	34	36	41	38	41	42	44	40	42	40	45	38	48	51	45	50	52	48	56	51	47	52	51	58	46	59	59	61	61	63	61	63	61	64	65	69	72	68	67	75	70	62	72	74	77	78	79	76	81	72	71	77	85	89	80	84	86	83	82	95	86	86	81	92	92	85	88	97	100	96	101	0	1	1	3	9	2	4	5	10	0	7	6	9	15	10	10	15	20	9	11	16	26	14	12	26	10	14	10	15	7	35	25	27	27	26	26	17	15	15	13	15	34	27	25	30	43	15	7	30	34	22	44	64	45	50	44	41	45	0	42	54	30	45	46	56	61	58	52	66	58	56	66	67	81	67	71	58	69	61	72	58	78	70	89	90	82	72	82	75	67	90	74	102	87	62	97	85	85	92	97	102	77	98	101	0	101	105	0	105	109	1	1	2	1	1	2	2	1	1	1	1	1	1	1	2	3	2	1	1	1	1	2	1	2	2	2	1	2	1	1	1	1	1	1	2	2	2	2	2	2	2	1	1	3	1	1	1	4	1	2	2	2	2	1	1	2	1	2	1	1	2	2	2	1	1	1	1	2	2	1	1	1	1	1	2	2	1	1	2	2	1	1	1	2	1	2	2	1	1	1	1	3	1	1	4	1	1	1	2	1	1	2	2	1	1	1	1	1	2	1
30500	-867.495021732996634	-874.350509683956034	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.642380690594554	-6	3	7	12	18	22	16	26	16	12	21	29	24	26	19	26	35	30	28	29	28	31	30	32	30	29	30	27	29	33	51	27	34	40	36	35	35	37	41	40	37	38	39	31	42	46	43	47	44	45	37	46	49	47	53	47	46	56	49	41	51	51	58	52	57	60	59	58	63	67	63	60	65	64	64	66	61	65	73	72	65	69	73	73	78	79	72	80	77	74	77	85	85	74	68	85	82	83	93	81	87	85	89	87	88	96	99	104	97	102	0	1	1	1	9	2	4	5	10	0	7	6	9	13	10	15	29	11	13	11	15	16	14	6	15	15	14	15	13	20	38	15	27	42	21	32	19	15	16	41	44	27	27	13	30	60	35	18	18	42	32	40	60	45	50	40	41	62	0	33	54	54	45	53	56	54	62	52	66	67	65	54	67	62	62	71	58	66	63	78	62	78	70	95	79	82	72	82	77	74	90	73	79	72	77	85	90	91	89	90	102	95	98	93	0	101	109	0	105	109	1	1	3	1	1	3	1	1	1	1	1	2	1	1	1	2	1	2	1	1	2	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	4	2	1	2	1	2	1	2	2	1	2	3	2	2	1	1	2	1	2	2	1	1	1	1	1	3	1	2	2	2	2	1	1	1	2	1	3	2	1	1	1	4	2	3	1	1	2	2	2	2	2	1	2	1	2	2	2	1	1	2	1	2	2	1	2	1	1	1	2	1	1	2	1
31000	-908.213566124305999	-915.069054075265399	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.567935364978560	-4	4	10	13	18	22	24	26	15	13	21	26	22	23	25	26	31	31	17	32	31	25	28	35	34	35	29	29	30	34	45	33	27	42	38	40	40	41	42	37	35	38	40	40	39	45	44	43	46	43	37	43	49	45	52	43	45	52	52	45	50	53	58	54	58	54	58	60	60	66	61	61	64	65	65	66	63	62	69	67	66	68	75	72	74	80	73	76	61	76	76	85	91	82	81	84	78	85	91	90	86	90	86	92	84	94	92	101	101	104	0	1	1	3	9	3	11	14	10	0	4	6	9	19	10	10	13	11	9	11	16	10	14	12	29	29	33	16	9	18	41	16	13	33	25	15	13	22	15	14	29	33	27	41	30	43	35	20	30	42	16	29	34	45	50	40	38	49	0	27	45	45	45	43	40	54	58	52	66	62	65	66	58	89	67	71	58	66	75	61	89	78	70	75	67	82	66	82	62	79	85	81	92	69	84	90	90	85	95	97	95	95	97	101	0	101	105	0	107	109	1	1	2	1	1	1	1	1	1	1	1	2	2	1	2	2	2	2	1	2	1	2	1	1	1	1	1	1	2	1	2	1	1	3	1	2	2	4	3	4	1	2	2	2	1	2	1	2	3	1	2	2	1	1	2	2	1	2	1	3	2	2	2	3	3	1	1	4	1	2	1	2	2	1	2	2	2	1	1	2	2	2	2	1	3	2	2	2	3	1	1	3	1	4	3	2	1	1	2	2	1	2	1	1	1	1	1	1	1	1
