step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106
24000	-1131.112655707187059	-1129.683788270054492	-1.428867437132611	0.000609993073886	0.000219170631668	0.359300197085661	0.284654180737459	0	1	3	3	4	4	4	4	5	6	5	6	6	10	8	9	8	9	8	9	10	11	11	12	12	13	11	13	16	15	14	13	14	16	12	13	15	14	14	16	16	15	13	16	17	15	16	16	14	17	16	17	17	16	16	17	18	18	18	15	18	18	20	18	20	21	18	20	19	20	18	21	21	20	19	21	18	20	23	21	23	23	26	28	27	27	29	29	30	29	30	28	32	32	32	36	37	37	37	37	38	36	40	42	42	45	0	1	1	2	4	3	1	3	3	7	1	11	5	5	1	1	9	11	11	2	12	19	11	10	18	6	16	2	18	18	5	10	17	25	5	14	9	27	25	39	5	43	14	25	49	3	14	33	26	43	23	19	44	14	17	25	9	27	48	12	36	14	25	51	9	68	14	62	36	44	42	44	56	77	23	64	47	0	25	43	47	28	30	68	80	68	51	69	75	51	36	44	66	26	64	76	75	64	64	17	73	91	64	98	87	95	1	1	3	1	1	1	2	1	1	1	3	1	1	3	2	3	2	3	2	5	2	2	2	4	2	4	1	8	5	4	5	3	4	2	5	2	5	3	1	1	5	1	1	2	1	8	2	2	1	2	4	7	1	3	4	3	6	2	1	4	4	3	5	1	8	1	4	1	4	2	1	3	1	2	4	2	1	1	5	5	4	7	6	4	2	3	10	5	5	7	9	6	5	11	8	7	9	14	11	15	10	3	11	2	8	5
24500	-1228.601463282727991	-1227.175438072621318	-1.426025210106568	0.000626167279586	0.000227182713690	0.362814731935316	0.275416473322891	-2	1	3	3	4	5	5	5	6	4	5	5	6	9	7	8	7	8	8	9	10	10	11	11	11	12	12	13	15	15	14	12	14	16	13	13	14	15	13	17	15	15	15	17	17	15	16	15	16	17	16	16	17	15	17	17	16	18	17	19	18	18	19	18	19	22	20	21	20	20	19	23	20	19	22	22	20	21	22	21	22	23	26	27	27	27	30	30	29	29	30	29	32	30	32	34	37	37	36	36	38	37	40	41	40	46	0	1	1	2	3	4	10	4	5	2	4	4	2	9	7	10	4	8	8	8	4	19	5	4	4	4	6	5	8	12	19	14	6	19	12	4	5	6	12	9	21	12	26	54	14	14	24	5	22	43	8	24	49	9	14	47	14	17	21	43	5	43	21	23	39	56	50	44	52	13	3	47	34	48	52	69	64	0	59	65	39	8	64	50	59	43	41	14	69	44	50	39	76	51	43	39	82	45	60	76	76	99	45	103	92	99	1	1	2	2	1	1	1	1	1	1	1	2	4	2	2	2	2	3	2	2	3	1	4	2	3	5	3	4	5	5	3	2	3	4	4	5	5	4	3	7	5	4	2	1	4	4	2	4	3	1	4	2	1	3	4	1	3	5	2	1	6	1	7	3	3	2	2	2	2	5	7	4	3	2	2	1	1	1	4	1	4	8	4	6	4	7	7	11	5	6	6	10	4	6	9	9	7	12	9	9	8	1	12	1	6	4
25000	-1102.117961683976773	-1100.667097140895748	-1.450864543081121	0.000575536218932	0.000192939458213	0.335234259575822	0.288838010892372	-1	1	3	4	3	4	5	4	5	5	7	5	6	10	8	7	9	11	9	9	10	9	10	9	10	13	11	14	15	16	13	13	14	16	13	16	16	14	16	16	16	13	14	15	16	16	17	15	17	16	17	17	16	17	18	17	18	18	17	18	19	18	18	18	17	22	20	20	20	20	19	21	22	20	21	22	20	20	22	20	22	23	26	25	28	27	30	29	29	28	30	29	33	32	31	35	33	37	37	35	39	37	39	42	43	44	0	1	1	2	2	5	1	5	8	5	1	4	8	5	3	7	4	6	9	4	13	4	12	5	13	6	9	9	9	13	11	5	22	12	12	9	44	20	12	14	19	5	4	23	23	25	44	17	40	44	44	22	25	25	24	27	27	44	12	56	4	46	12	27	48	69	50	26	48	14	26	57	60	51	33	80	51	0	40	71	40	36	79	58	72	73	80	56	48	70	45	48	40	76	68	84	76	69	76	26	73	59	80	103	99	103	1	1	2	2	1	1	3	1	1	1	4	1	1	4	2	1	4	3	1	3	2	3	2	3	2	5	3	5	5	7	4	5	3	4	5	6	1	1	6	2	3	5	4	2	2	2	1	4	1	1	1	4	4	3	4	3	3	2	7	1	5	1	8	4	1	1	3	4	3	5	3	1	2	1	4	1	1	1	3	1	3	3	3	3	2	3	6	6	6	6	7	6	9	6	5	5	6	8	8	10	6	9	9	1	5	3
25500	-1134.237323335565634	-1132.826106957212232	-1.411216378353486	0.000620071666217	0.000237587079643	0.383160677366143	0.285508556118654	-1	1	3	2	4	4	6	4	4	6	7	6	6	8	7	7	9	11	5	10	9	8	11	13	12	12	12	12	15	14	14	13	14	17	14	14	15	15	15	15	17	16	15	17	18	17	17	16	17	18	17	15	17	16	17	17	17	17	17	18	19	18	20	20	19	20	21	21	19	19	19	21	18	18	21	21	21	20	21	21	19	23	24	28	27	27	28	30	29	29	28	28	32	29	30	35	36	37	36	36	38	37	38	43	42	46	0	1	1	2	3	3	1	3	4	8	1	5	5	10	3	1	16	19	5	7	19	7	5	6	16	11	20	8	5	12	17	22	17	52	12	16	17	10	12	36	8	16	12	36	34	16	17	36	11	48	52	17	30	33	17	23	40	52	36	20	33	59	59	69	48	42	36	81	36	2	62	52	57	27	25	74	20	0	40	48	31	77	51	45	52	52	17	45	66	37	53	39	47	76	30	39	72	48	61	41	67	46	66	99	87	101	1	1	2	1	1	1	3	1	1	1	4	1	1	1	2	5	1	3	1	3	3	1	3	4	3	2	1	4	6	4	5	2	3	1	3	2	3	5	4	1	6	2	5	1	1	5	4	1	5	1	2	2	2	1	3	4	1	1	3	2	3	1	2	1	2	2	3	1	2	7	1	4	1	3	3	1	7	1	4	2	2	1	4	5	4	7	11	7	4	6	5	6	5	4	9	8	7	12	8	11	10	9	9	4	6	5
26000	-1211.243368343511293	-1209.813351342786973	-1.430017000724217	0.000609023813805	0.000217975173604	0.357909114001209	0.321795867071700	0	1	4	2	3	5	5	5	6	7	7	6	6	9	7	8	8	11	7	8	9	11	11	12	11	12	12	14	14	15	13	13	14	16	10	15	15	15	15	17	17	14	15	17	17	15	16	14	16	18	18	15	18	16	19	18	19	18	17	19	19	18	18	18	18	22	21	20	20	20	17	23	21	20	21	20	20	20	22	21	22	22	25	27	27	24	29	28	28	30	30	28	30	32	31	36	36	37	37	37	39	36	39	42	43	45	0	1	1	2	2	2	1	4	5	4	1	5	3	5	8	1	7	11	8	6	3	21	4	20	9	21	1	32	35	3	17	18	8	42	9	42	9	9	42	42	25	19	12	36	52	8	12	21	29	39	24	32	46	12	46	17	18	47	31	37	8	71	24	49	54	63	37	54	29	42	37	77	63	50	8	49	56	0	36	45	38	61	67	55	80	55	83	70	79	47	40	85	75	27	50	68	76	50	49	27	49	82	60	94	98	102	1	1	1	1	1	4	2	2	2	3	3	2	1	5	2	5	2	2	1	1	2	1	5	2	4	1	5	1	1	5	2	1	5	1	2	1	3	4	1	2	3	2	5	1	1	4	4	1	1	2	2	1	1	4	1	6	4	1	2	2	6	1	3	1	1	3	3	1	4	3	1	2	1	1	7	2	1	1	4	3	2	3	3	4	3	1	3	7	4	8	4	1	4	11	6	7	8	9	10	12	12	7	12	8	3	5
26500	-1075.677645745486416	-1074.223407797580649	-1.454237947905824	0.000672543296268	0.000223250612494	0.331949799712847	0.294237496737815	-1	1	1	4	3	5	6	3	5	6	7	5	7	10	6	8	9	9	8	9	11	9	12	12	13	11	10	12	15	13	12	12	15	16	13	15	16	15	14	17	15	15	15	16	17	17	16	16	16	17	18	17	17	15	19	17	18	19	16	18	18	17	20	19	20	21	18	21	20	20	20	20	22	18	21	22	20	19	22	22	21	21	26	27	26	28	29	28	27	30	30	28	33	32	33	34	36	35	37	36	39	36	40	42	41	45	0	1	1	8	1	8	12	2	1	4	1	2	15	8	3	7	19	15	4	19	10	5	20	10	11	2	19	2	22	11	13	11	5	8	22	22	24	14	17	4	9	23	23	14	42	23	23	2	23	42	49	39	17	11	42	21	45	56	31	24	49	17	49	24	17	50	31	45	56	61	49	49	44	49	60	72	61	0	58	67	39	34	55	37	51	73	44	44	73	85	43	68	66	89	57	43	73	53	37	39	37	87	54	100	95	99	1	1	1	1	2	2	1	1	3	1	4	3	1	2	3	1	1	2	2	1	3	2	1	3	4	6	1	4	2	3	3	2	7	8	2	4	2	3	3	8	4	2	2	3	1	1	1	8	2	1	1	1	4	4	2	3	1	1	2	3	1	4	2	4	7	1	3	3	2	1	3	2	2	1	2	1	1	1	2	2	4	3	4	5	2	3	6	3	2	2	7	3	7	3	6	8	6	8	10	11	10	3	11	5	4	5
27000	-1123.314700518234758	-1121.872038131559293	-1.442662386675449	0.000548884447272	0.000188613621616	0.343630836241245	0.297706184856478	0	2	2	4	3	4	6	4	6	5	6	5	7	10	8	9	8	11	9	10	9	10	11	11	13	12	11	13	13	16	10	13	15	16	13	14	14	14	16	16	16	16	15	16	17	16	17	17	16	17	18	14	18	15	17	18	19	17	16	19	20	17	19	19	20	21	21	19	18	21	20	21	22	20	21	21	20	20	22	21	21	22	26	27	27	28	30	28	29	30	28	29	31	33	32	35	37	35	36	35	38	34	40	43	43	45	0	1	1	5	1	5	1	5	2	8	1	2	12	10	7	3	11	8	8	10	17	2	8	8	12	2	9	9	13	21	17	23	18	5	21	12	35	6	54	28	9	18	28	27	54	7	37	33	24	28	47	18	5	7	52	29	44	9	9	44	27	26	47	50	28	45	60	59	37	52	21	37	49	49	49	18	51	0	69	46	30	25	37	75	34	70	74	59	80	80	41	80	65	61	31	79	80	46	44	59	68	85	79	103	95	104	1	1	1	1	2	1	3	1	2	1	3	2	1	2	1	4	1	3	2	2	1	4	3	2	4	5	3	2	3	3	1	1	2	6	2	5	1	4	1	2	4	2	1	2	1	5	2	1	3	2	1	2	10	4	2	4	1	6	5	2	5	3	1	1	3	3	1	2	2	3	6	3	2	3	2	7	2	1	2	2	4	4	8	3	5	2	4	5	4	4	4	4	6	8	11	6	8	12	8	8	9	2	11	1	7	1
27500	-1182.975410610052222	-1181.551317075096222	-1.424093534955917	0.000619996761648	0.000226464575454	0.365267352126822	0.317878381523947	-2	0	4	2	3	5	4	4	6	6	7	6	6	9	7	8	8	11	9	10	10	10	12	13	12	12	11	14	16	15	13	13	15	14	14	14	12	15	16	15	16	15	14	17	17	15	16	16	17	18	18	15	17	15	18	16	18	18	18	19	19	18	19	19	17	22	20	21	19	20	19	22	21	20	22	22	20	21	22	20	22	23	25	28	27	26	29	29	29	30	30	30	32	33	33	33	36	36	35	36	36	36	39	42	42	46	0	1	1	2	1	5	1	4	3	3	1	3	6	9	3	1	9	20	9	6	6	13	4	10	18	13	11	12	52	25	11	6	11	26	11	14	6	9	37	12	24	27	25	30	27	2	3	35	34	39	29	43	11	20	35	17	26	37	40	25	39	27	49	33	21	25	50	61	29	7	31	39	36	31	30	35	21	0	8	44	29	11	27	26	11	30	35	37	72	26	26	80	81	31	80	68	31	72	55	56	65	88	58	100	102	102	1	1	3	1	3	1	4	1	1	1	4	1	1	3	2	4	1	1	1	1	2	1	5	3	1	2	3	4	1	2	2	5	4	1	4	4	3	4	2	3	2	1	1	2	2	7	5	1	2	1	1	1	5	3	2	4	2	2	2	4	2	5	1	3	3	6	1	1	1	9	2	3	2	4	3	4	5	1	8	1	4	7	5	7	8	5	8	8	4	8	7	4	5	8	7	6	9	7	8	11	12	5	8	3	3	5
28000	-1102.049897175332489	-1100.610671789380604	-1.439225385951978	0.000485740646553	0.000168716742957	0.347339149306088	0.302508109600868	-2	1	3	3	4	4	6	3	5	5	7	5	6	9	7	7	9	9	9	8	9	10	11	13	12	13	10	12	14	15	13	14	14	16	14	15	13	13	14	16	16	16	15	17	16	17	15	17	16	17	17	16	17	17	17	16	19	18	18	18	20	18	20	18	20	22	19	20	19	18	20	23	20	21	21	22	19	19	22	19	22	22	26	26	27	28	28	28	30	31	30	29	30	32	32	35	34	35	36	33	37	36	41	42	42	45	0	1	1	1	2	1	4	1	3	3	4	4	5	11	7	8	8	5	9	10	3	13	27	23	27	5	18	3	19	12	12	28	4	9	25	23	8	5	12	17	18	25	25	49	43	25	12	33	29	13	47	27	47	31	6	47	22	33	17	35	77	53	29	33	47	69	37	39	35	52	40	68	29	17	54	44	51	0	67	49	31	37	61	49	33	59	35	69	60	67	6	64	60	26	49	80	66	64	92	81	59	94	66	96	94	94	1	1	2	3	1	3	1	2	1	1	3	1	1	1	1	3	3	2	2	1	4	3	1	1	1	4	1	5	3	6	3	1	4	6	2	3	6	5	4	3	3	2	1	1	1	3	3	1	1	6	1	3	2	2	5	1	3	2	5	2	1	1	2	2	2	2	4	3	2	1	2	2	2	4	2	3	1	1	2	2	4	5	4	6	6	5	7	5	5	6	11	6	4	13	8	10	7	9	3	4	8	2	8	3	6	9
28500	-1066.808204001687955	-1065.399229964103370	-1.408974037584590	0.000602376780941	0.000232877492077	0.386597723294907	0.286475480022139	-1	1	3	3	4	4	5	4	6	5	7	6	7	10	8	8	9	10	9	9	11	11	10	10	13	12	11	13	15	16	13	14	15	16	13	14	16	14	15	16	17	16	14	14	17	16	16	15	15	16	17	14	17	14	17	17	19	18	18	18	19	16	19	20	19	22	20	21	19	21	20	23	20	20	21	19	20	21	23	21	21	22	26	27	28	26	28	29	30	30	30	28	33	32	33	36	36	36	38	36	39	38	40	43	42	45	0	1	1	2	4	2	1	3	10	3	3	8	5	3	7	7	13	10	2	13	17	24	12	9	21	8	17	5	52	12	17	8	9	31	23	2	52	21	21	48	31	17	17	14	29	19	52	21	18	17	27	27	38	17	52	9	26	21	52	19	39	25	12	48	49	51	42	44	58	34	17	39	62	62	21	26	17	0	58	37	27	36	59	80	69	32	37	37	49	64	64	64	39	31	80	64	75	70	81	39	38	96	75	88	94	96	1	1	2	1	1	1	2	1	1	1	2	1	2	3	1	2	1	3	3	1	2	1	2	2	2	4	1	4	1	4	2	3	6	1	2	7	2	2	2	1	2	3	4	2	1	3	1	2	2	4	3	2	2	3	2	5	4	3	2	6	2	3	8	2	2	4	2	4	1	3	5	6	2	3	5	3	7	1	2	1	4	5	4	2	3	6	5	7	7	4	5	4	8	10	6	8	6	6	7	9	18	1	10	8	5	5
29000	-1123.913519089621786	-1122.469012363161255	-1.444506726460592	0.000564391296660	0.000192846293371	0.341688992215981	0.287647803276479	-1	1	2	4	3	5	5	4	6	6	6	6	7	10	6	8	9	10	8	10	10	10	11	10	13	12	11	13	15	16	12	13	14	16	13	16	16	15	14	17	16	14	15	17	17	16	16	15	16	17	18	16	15	16	18	17	16	18	17	18	20	19	20	20	19	21	21	21	18	20	19	21	21	21	22	23	19	19	22	20	23	23	26	28	26	28	27	27	29	30	31	29	31	31	32	35	37	36	37	36	38	36	40	40	43	45	0	1	1	2	1	4	5	1	7	7	1	4	6	11	3	7	6	2	11	10	6	6	3	17	5	11	11	6	39	27	14	10	10	39	17	9	14	17	17	26	20	12	39	27	17	31	26	21	24	35	17	8	5	39	8	43	31	30	39	41	42	35	37	21	39	31	41	33	7	57	29	12	70	57	53	33	47	0	35	37	64	78	45	71	67	14	39	40	40	56	48	14	40	21	72	53	80	17	60	67	60	93	37	86	91	103	1	1	2	2	2	1	2	3	1	1	4	2	1	3	2	1	2	5	1	2	2	2	5	1	7	3	3	5	1	2	1	3	4	1	2	6	3	3	3	2	4	2	1	3	4	2	2	2	3	2	5	6	5	1	6	1	2	1	2	1	4	4	3	4	2	4	4	3	6	3	3	5	1	3	4	7	1	1	3	2	1	2	5	5	2	10	7	4	5	5	8	10	5	11	6	11	9	13	11	6	12	3	10	5	7	3
29500	-1063.238550752607125	-1061.809375993384947	-1.429174759222224	0.000506149960619	0.000181670701882	0.358926634429511	0.320431618406723	-1	1	3	3	3	4	4	3	5	5	7	5	7	9	8	8	8	9	9	9	10	11	12	12	12	12	12	14	15	14	13	14	14	16	13	15	16	14	15	16	17	13	14	15	17	16	15	17	16	17	18	16	17	17	18	16	18	19	18	19	19	19	19	19	20	20	20	20	19	19	19	22	21	20	20	23	21	20	22	22	23	22	26	27	25	28	29	29	30	30	30	28	33	32	33	36	37	36	37	36	39	37	40	42	41	45	0	1	1	2	2	8	1	2	8	5	3	7	5	8	3	3	7	9	8	5	5	10	6	10	18	7	19	19	2	35	12	13	35	12	17	12	27	18	17	43	28	25	13	17	37	35	31	18	30	47	44	7	44	14	56	21	24	53	21	22	22	37	33	35	44	37	63	56	40	35	21	17	59	57	42	21	47	0	63	53	54	78	70	45	65	30	37	24	35	61	55	35	24	83	28	64	26	56	54	55	68	93	71	97	76	93	1	1	2	1	1	1	4	1	1	1	3	1	3	3	2	3	2	2	2	3	3	3	4	4	2	7	1	3	7	1	3	3	1	6	2	6	3	3	2	2	2	1	3	4	1	1	2	3	1	1	2	6	2	4	2	2	4	1	3	4	3	2	3	4	3	2	1	2	1	2	5	6	1	2	3	9	3	1	1	3	3	1	3	5	2	7	6	7	8	5	5	8	13	3	7	7	11	10	9	12	7	2	8	3	9	6
30000	-1130.362334490220064	-1128.912927647983679	-1.449406842236313	0.000610494401031	0.000205542937619	0.336682756257899	0.389066998739750	-1	1	3	2	4	4	4	5	5	6	7	6	6	8	6	8	8	10	8	9	11	9	11	11	12	12	10	14	15	15	13	13	14	15	13	15	15	14	14	16	16	14	15	16	17	16	16	15	17	18	18	16	16	16	19	14	18	18	16	18	19	17	20	20	18	22	21	21	19	21	18	22	21	21	22	22	19	19	21	21	22	22	26	27	26	28	29	29	30	29	30	30	31	32	33	34	36	36	38	35	39	37	41	42	41	45	0	1	1	1	3	4	2	4	7	7	3	4	8	7	3	3	6	13	4	10	19	11	20	5	9	14	9	9	5	8	14	17	12	32	11	18	19	18	12	10	32	12	24	12	34	14	38	31	27	34	36	12	31	39	53	19	47	9	25	36	47	31	53	65	36	17	21	43	47	61	8	64	50	36	39	45	62	0	50	23	49	40	47	65	49	55	73	57	64	74	85	42	73	91	81	26	52	57	39	44	55	96	76	99	66	99	1	2	2	1	1	2	2	1	1	2	3	1	1	2	1	3	3	2	3	2	3	1	1	4	3	3	4	4	5	5	3	2	4	1	3	2	3	2	3	7	1	4	2	5	1	4	2	1	3	2	2	5	2	1	1	2	1	7	2	2	1	2	2	1	2	7	4	2	1	2	9	1	1	3	4	2	1	1	1	6	3	2	4	5	5	3	5	6	6	5	2	11	5	1	7	8	11	7	9	8	10	1	7	2	8	3
30500	-1114.168297956172637	-1112.730107804306044	-1.438190151866618	0.000522630084761	0.000182126093736	0.348479926904680	0.281780673959970	-2	1	3	4	4	4	5	5	5	6	7	6	7	10	7	8	7	9	8	8	10	10	12	11	12	13	11	13	14	13	14	14	15	16	13	16	15	14	14	16	16	14	14	17	17	16	17	16	16	17	19	15	17	16	18	15	17	18	18	18	20	18	18	20	19	20	20	20	19	20	18	20	21	20	21	22	21	20	22	19	23	22	27	28	28	28	30	29	30	31	31	29	32	30	32	36	37	36	34	36	38	36	41	41	43	46	0	1	1	3	1	3	1	3	3	3	10	3	2	7	5	1	2	2	8	6	6	10	8	2	22	17	4	19	2	12	22	7	10	12	25	35	35	4	25	37	38	16	24	37	42	25	37	42	38	46	8	18	13	9	18	35	16	40	37	46	38	8	36	13	18	63	50	36	52	53	37	58	60	33	33	32	42	0	68	25	53	51	37	77	69	49	85	28	60	38	87	34	87	85	65	81	30	80	66	53	54	90	66	100	88	101	1	1	4	1	3	1	3	1	2	3	1	1	4	2	1	7	3	4	2	2	3	2	4	4	1	3	3	3	4	3	2	7	4	4	1	2	2	4	1	1	1	4	1	1	1	3	1	1	1	1	8	2	4	6	4	1	4	1	2	1	4	8	2	5	4	1	1	2	2	2	1	1	1	2	2	5	3	1	1	2	3	1	7	3	3	7	1	8	6	11	1	7	1	1	7	7	10	6	6	7	13	3	9	2	7	4
31000	-1026.117671718123802	-1024.679930072957859	-1.437741645165878	0.000600183263700	0.000209450573806	0.348977698102753	0.352571110208377	-1	0	3	2	4	5	4	4	5	7	7	6	6	10	7	8	9	10	7	10	10	11	11	11	12	13	12	12	15	15	13	13	13	16	12	14	15	13	15	15	16	15	15	17	17	17	16	15	15	17	19	16	16	15	19	17	18	17	18	18	18	19	19	19	19	22	20	20	20	20	18	22	22	20	21	23	20	20	22	20	23	23	26	27	27	27	30	29	30	31	30	28	32	32	32	35	37	36	37	36	38	37	39	41	41	46	0	1	1	2	4	3	1	3	8	8	1	3	7	9	3	3	10	19	13	11	1	14	13	10	9	2	9	17	28	35	17	8	17	35	17	17	9	5	28	5	14	9	12	39	29	31	39	17	27	48	35	14	8	33	29	36	12	38	52	30	42	39	58	49	52	44	39	27	39	48	36	52	35	52	62	51	52	0	39	61	26	78	58	46	58	69	85	80	79	52	72	51	87	87	71	85	52	87	76	93	83	95	61	103	81	103	1	1	2	1	1	1	3	1	1	1	3	1	1	3	1	2	1	2	1	1	6	1	3	2	3	6	3	1	1	2	2	4	2	1	2	2	6	3	2	4	2	4	4	1	1	3	1	3	1	2	4	3	6	1	1	1	5	2	1	2	3	3	1	2	1	3	2	5	2	1	2	3	4	3	1	2	2	1	3	1	6	2	4	4	5	3	1	4	4	9	4	5	1	1	6	3	7	3	7	2	6	3	11	2	8	4
31500	-1072.811105386721920	-1071.414821131182407	-1.396284255539538	0.000480068905120	0.000196091479090	0.408465278627137	0.310087033373294	-1	1	3	3	4	4	4	4	5	5	6	6	6	9	8	7	8	10	7	9	10	10	11	13	13	11	12	12	16	15	13	14	12	14	13	15	14	14	15	14	16	12	15	16	18	17	16	17	15	17	18	13	17	16	18	16	19	15	17	18	20	19	19	19	20	20	19	20	20	20	18	22	20	21	20	23	20	20	22	22	22	22	26	27	27	26	28	28	30	30	30	29	31	33	32	34	37	35	37	36	38	37	41	42	43	45	0	1	1	2	3	2	1	3	3	4	1	6	3	6	7	3	19	6	8	10	6	8	2	26	12	14	3	8	5	17	12	4	11	8	42	42	9	8	18	21	8	17	17	17	9	36	31	41	21	12	59	12	37	36	18	39	47	42	49	41	39	30	18	41	40	62	52	22	36	9	42	67	71	50	52	36	49	0	73	58	59	78	58	75	58	69	74	71	39	63	60	66	83	85	37	93	43	30	87	94	31	89	41	97	97	103	1	1	2	2	1	1	2	1	1	1	4	1	1	2	2	2	1	4	3	1	2	2	5	1	4	2	5	5	7	4	3	4	5	5	1	2	4	5	3	2	6	2	4	5	7	2	2	1	3	5	1	3	2	1	4	1	2	3	1	1	3	2	5	1	3	1	4	6	3	6	4	1	2	2	4	5	2	1	1	3	4	1	5	4	6	3	2	6	12	5	5	4	3	2	10	1	12	9	7	2	12	4	12	2	5	2
32000	-1092.195124864580293	-1090.759812716113856	-1.435312148466397	0.000488981484766	0.000171980777503	0.351712248542153	0.299155365676704	0	2	3	4	3	5	4	5	6	7	6	4	6	10	7	7	7	10	8	9	8	10	12	12	12	10	12	11	14	14	11	13	14	16	14	15	16	14	15	17	16	16	15	17	18	16	16	16	16	17	18	16	17	16	18	17	19	19	18	18	19	19	19	19	19	22	19	20	19	21	20	23	21	20	20	21	19	20	23	22	23	23	25	26	28	28	30	30	29	30	30	28	32	31	29	35	35	37	36	36	38	38	40	42	40	46	0	1	1	2	2	5	1	5	3	8	3	5	8	9	3	3	5	9	5	8	2	10	8	19	12	13	18	6	18	21	9	9	27	18	9	12	29	18	23	32	5	31	28	48	34	33	22	31	21	22	29	38	49	22	9	21	48	31	12	22	29	35	40	34	30	69	22	67	47	46	52	37	57	17	38	75	34	0	76	33	49	78	77	67	79	48	56	68	76	56	40	41	48	68	79	76	40	75	66	95	83	88	79	101	102	105	1	1	2	1	1	1	2	1	2	2	2	1	1	2	2	2	3	2	3	1	4	3	4	3	4	2	1	3	1	4	3	3	1	2	5	5	1	2	2	3	5	2	3	1	2	1	3	3	4	3	1	1	1	4	5	4	1	6	10	4	3	3	1	2	2	2	5	1	2	3	2	3	2	5	4	1	1	1	2	4	3	2	3	3	2	6	7	6	4	5	7	6	7	5	3	6	6	7	7	5	8	5	8	2	2	5
