step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89
5000	-636.826611008011923	-635.145090356022706	-1.681520651989200	0.000015448262168	0.000023952478970	1.550496664831245	0.690187818243639	-1	2	1	1	4	6	7	7	9	8	8	11	9	11	11	12	12	12	13	11	8	11	12	11	14	11	14	16	15	16	15	17	14	16	16	18	17	19	18	16	18	17	16	16	19	18	21	17	19	18	22	20	18	19	21	19	18	19	20	21	19	20	20	20	21	21	22	21	21	23	21	23	20	23	21	20	20	24	23	25	24	23	24	25	25	25	24	27	26	0	3	1	1	2	5	5	6	5	6	8	9	0	2	10	8	14	13	26	21	5	0	14	13	18	21	9	23	33	22	23	17	19	9	24	12	31	30	30	24	42	43	33	33	31	29	61	35	32	34	36	56	40	46	57	42	18	30	39	73	53	20	34	38	40	62	76	56	42	64	40	60	19	52	76	53	43	47	71	64	60	71	79	49	60	75	69	86	86	1	1	1	2	1	1	1	1	2	1	1	1	1	3	1	2	1	1	2	1	2	1	1	1	1	1	2	2	1	2	2	2	1	3	2	3	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	4	1	1	1	1	4	2	1	2	1	1	1	2	2	2	1	3	2	1	1	2	1	1	3	1	1	1	3	2	2	2	1	1
5500	-578.926199189907607	-577.505512233416653	-1.420686956490958	0.000023060530734	0.000020249117839	0.878085507772466	0.722550078929855	0	3	1	2	3	4	5	7	8	8	6	10	10	10	12	13	12	12	12	12	11	12	13	13	11	11	13	15	15	15	15	14	15	16	18	17	17	17	19	17	19	17	17	16	18	17	21	18	19	19	21	19	18	18	20	20	18	18	21	21	19	20	21	20	22	22	22	21	21	23	22	22	20	22	22	20	21	23	22	25	24	23	23	24	25	25	26	26	26	0	4	1	1	4	2	1	3	8	6	2	9	0	8	10	21	12	13	13	13	11	0	14	25	13	10	9	25	19	22	14	21	19	26	24	5	31	30	58	24	34	33	19	29	32	29	62	44	37	48	54	43	40	37	57	42	24	30	39	73	53	57	34	30	62	34	76	56	42	64	76	73	43	47	57	53	55	47	40	70	73	53	79	63	72	75	69	85	75	1	1	1	1	1	1	2	2	1	2	1	1	1	2	2	1	1	1	1	1	2	1	2	1	1	2	1	2	2	1	2	1	2	4	3	7	1	1	1	2	2	2	2	1	2	2	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	3	1	4	2	1	2	2	1	1	1	1	2	1	1	2	1	1	2	2	1	2	2	1	1	1	1
6000	-563.640550463120462	-562.271511023001267	-1.369039440119244	0.000054606849235	0.000026509666284	0.485464125022600	0.634178545882812	-1	3	1	2	4	7	7	6	9	9	9	11	8	11	11	12	11	10	11	13	10	13	14	12	13	13	15	15	14	16	15	17	16	16	18	17	17	18	19	17	19	18	18	16	17	16	20	19	18	19	22	19	18	19	20	20	19	18	20	20	19	20	20	19	21	21	22	22	21	23	23	22	22	21	22	23	22	23	23	24	24	24	24	24	23	25	26	28	27	0	3	1	1	1	5	2	4	6	6	8	11	0	6	10	13	9	13	13	12	8	0	20	9	24	10	12	23	19	22	10	31	29	16	25	14	29	30	58	25	37	19	46	19	27	29	61	20	20	34	36	42	40	33	24	42	25	30	39	41	26	38	50	38	57	34	47	56	41	38	47	60	60	54	65	40	62	47	67	64	60	76	71	67	72	71	69	84	86	1	1	1	1	2	1	2	3	1	1	2	1	1	3	1	1	1	2	1	1	2	1	1	2	1	2	2	1	2	1	2	2	1	2	2	2	1	1	1	2	1	3	2	4	1	1	1	3	2	2	3	1	1	2	4	1	3	1	1	1	2	1	1	1	1	1	1	1	1	2	3	1	1	1	1	2	1	2	1	2	2	1	1	1	1	1	3	2	1
6500	-529.328015607853331	-527.658117778265705	-1.669897829587629	0.000137394005463	0.000029299956065	0.213254981294550	0.563782951998285	-1	3	1	3	4	5	6	7	9	8	8	11	9	11	13	12	13	13	13	13	12	12	11	10	13	11	14	15	14	16	16	16	15	16	17	19	15	19	19	17	17	17	17	16	18	16	21	18	19	19	21	19	19	19	20	19	18	21	20	19	19	20	19	21	21	23	22	20	19	22	22	21	22	22	21	22	21	24	23	24	23	24	25	24	24	26	26	27	26	0	3	1	1	4	1	2	5	6	4	7	6	0	8	21	26	2	24	26	7	10	0	8	13	24	13	14	17	26	22	29	27	18	20	37	27	29	22	30	16	30	33	29	29	14	16	48	29	32	34	52	32	26	32	57	42	28	59	39	46	40	53	34	30	28	50	55	56	42	38	57	46	43	46	55	55	38	61	55	64	74	47	74	67	53	67	37	83	55	1	1	1	1	1	2	1	1	1	2	1	4	1	2	1	1	4	1	1	3	2	1	2	1	2	1	1	1	1	2	1	1	1	1	1	2	1	3	2	2	1	1	1	1	3	2	1	2	2	2	1	1	4	2	2	1	2	1	1	2	1	1	1	2	2	2	2	1	1	2	3	2	3	2	1	1	1	1	1	1	1	2	2	1	2	2	4	1	3
7000	-530.035322570560311	-528.264554819434579	-1.770767751125738	0.000158953859882	0.000029203239279	0.183721485598271	0.609164499412916	0	3	1	3	4	5	6	7	8	8	9	11	9	10	12	12	12	12	13	12	10	14	14	12	13	11	14	15	15	16	15	16	15	17	18	19	16	18	17	17	19	17	17	17	18	17	20	19	20	18	19	18	18	19	20	20	19	20	21	21	19	20	21	21	22	22	22	22	20	23	22	22	22	23	22	23	22	23	24	25	24	24	25	24	24	25	25	27	26	0	3	1	1	4	4	4	7	3	6	8	11	0	6	14	14	12	13	18	9	5	0	17	13	18	9	17	20	19	22	24	16	19	9	40	27	20	30	30	25	30	29	19	18	27	19	52	53	14	26	28	31	24	39	44	41	33	39	39	46	46	52	50	38	55	50	61	56	43	30	35	46	33	75	52	67	53	61	65	30	71	67	62	49	48	62	69	86	74	1	1	1	1	1	2	2	1	4	1	2	1	1	2	1	1	1	2	1	2	3	1	1	1	1	1	1	1	2	1	1	2	2	6	1	3	1	1	1	3	2	1	2	3	2	2	1	1	4	2	2	2	3	1	2	1	2	1	2	2	1	1	2	2	1	1	1	1	1	3	2	2	3	1	2	1	2	1	1	5	1	1	3	2	2	3	2	1	1
7500	-619.908232917225178	-618.164172244451606	-1.744060672773563	0.000200709884554	0.000038283395129	0.190739958890084	0.452687763258245	-1	3	1	2	3	7	6	7	8	8	9	11	10	11	12	13	11	11	12	13	10	13	13	13	13	13	14	16	14	15	13	17	13	15	16	17	18	17	18	16	17	16	17	15	16	17	21	17	19	18	22	20	16	19	20	17	18	20	20	20	17	20	21	21	21	22	22	21	20	22	23	23	22	22	21	22	22	23	23	24	24	24	24	25	25	25	25	27	26	0	1	1	1	4	3	3	3	6	4	6	11	0	10	21	21	3	13	13	12	8	0	14	18	18	15	21	23	19	22	11	23	19	17	24	45	30	30	22	24	27	33	29	33	16	19	29	31	36	16	32	34	24	38	53	42	13	30	39	42	33	42	50	38	25	50	69	46	18	38	76	40	57	62	28	48	39	53	28	22	73	76	67	60	42	69	47	82	78	1	2	2	2	1	3	2	2	1	2	1	2	1	1	1	2	5	1	1	1	2	1	1	1	1	1	2	1	1	2	2	2	1	2	2	1	2	1	2	2	1	2	1	1	1	4	3	2	1	2	2	2	1	1	2	1	4	2	1	2	2	2	2	2	3	1	1	2	5	2	1	4	2	1	2	2	2	3	2	4	2	1	1	2	5	3	2	3	2
8000	-550.404312417444885	-548.641573292572616	-1.762739124872248	0.000177387892010	0.000032954994429	0.185779277581629	0.663625770616897	-1	2	1	3	2	7	6	8	7	9	9	11	10	12	12	10	13	12	12	12	9	12	14	13	14	13	14	16	14	15	16	16	15	17	17	18	16	18	18	16	18	17	18	16	17	18	21	19	19	17	20	19	19	20	19	21	18	20	19	19	19	21	20	19	20	23	23	22	21	22	23	22	22	22	22	20	22	23	23	24	25	22	25	25	24	26	25	25	26	0	3	1	3	1	4	2	4	4	4	8	10	0	4	6	8	12	13	13	8	2	0	2	13	19	9	17	23	20	22	25	8	29	10	25	27	29	30	30	24	37	33	33	19	17	24	41	34	27	26	36	31	57	35	24	46	35	39	39	43	57	52	26	30	25	63	76	69	37	38	82	52	42	34	54	53	54	75	76	70	60	46	79	73	46	71	77	67	83	1	1	1	1	2	1	2	1	2	3	1	1	1	5	2	1	2	1	1	2	2	1	4	2	1	4	1	1	1	1	2	2	1	3	1	2	1	1	1	2	1	1	1	2	1	3	1	1	2	2	1	1	1	2	3	2	1	1	1	1	1	1	3	3	3	2	1	1	2	2	1	1	2	3	1	1	1	1	2	1	2	3	1	1	2	2	1	1	1
8500	-624.830418589153169	-623.308695530488308	-1.521723058664906	0.000145618105928	0.000040829899368	0.280390265400509	0.628028870452334	-1	2	1	3	3	6	6	8	9	8	9	11	9	9	12	13	11	12	11	12	12	14	12	13	14	13	15	16	14	16	16	16	15	15	17	18	17	19	18	17	19	17	16	17	18	17	21	17	19	19	21	18	19	20	20	21	19	21	19	21	19	19	21	20	21	22	22	22	20	22	21	23	20	21	21	22	22	23	22	25	24	23	24	25	23	25	25	27	25	0	3	1	3	1	2	5	7	4	5	4	14	0	6	12	17	6	19	13	17	14	0	6	13	26	20	23	25	18	22	29	7	29	20	25	27	30	30	11	25	48	29	13	29	32	33	46	34	6	34	45	31	40	30	25	42	40	59	9	44	31	52	41	30	61	50	53	62	43	64	31	69	52	38	37	53	53	61	62	38	62	19	82	85	31	78	52	80	65	1	1	1	1	2	2	2	1	2	3	4	1	1	2	1	1	2	1	2	1	1	1	3	2	1	1	2	1	1	1	1	4	1	1	2	2	1	1	3	1	1	1	2	2	1	1	3	1	6	2	1	1	1	2	4	2	1	2	3	2	2	1	1	1	1	1	2	2	2	1	3	3	1	1	2	1	1	2	2	2	2	5	1	1	3	1	5	1	2
9000	-592.302291458896661	-590.555839995996962	-1.746451462899682	0.000120902577895	0.000022982488977	0.190090975534408	0.478921059131741	-1	2	1	2	3	6	7	8	8	8	8	12	7	11	12	13	12	10	11	11	10	13	14	13	11	12	14	16	15	16	15	17	16	17	16	17	17	17	17	16	19	15	18	16	18	18	18	19	20	17	22	19	19	19	20	19	20	20	19	20	18	21	21	20	22	23	22	21	21	23	22	21	22	22	21	23	22	24	24	24	24	20	23	24	25	24	26	27	26	0	3	1	3	4	1	2	5	7	6	1	9	0	6	10	26	5	13	18	13	3	0	15	25	13	21	21	19	25	22	26	8	29	6	18	27	19	30	30	24	33	18	42	29	32	19	40	50	26	17	32	24	18	44	47	42	35	59	39	46	18	14	34	30	75	63	55	48	41	38	40	60	60	57	61	82	48	74	65	30	73	35	40	82	72	71	43	68	78	1	1	1	1	1	4	4	1	1	1	5	2	1	3	2	1	5	2	1	2	5	1	1	1	2	1	2	2	2	2	2	4	1	3	4	1	2	1	1	2	1	2	3	1	1	3	1	1	5	2	2	2	4	2	1	3	2	1	1	1	4	5	3	1	1	1	1	1	1	3	2	1	1	2	2	1	1	1	1	4	1	3	4	2	2	1	3	3	1
9500	-623.739191418351879	-622.316512729926671	-1.422678688425200	0.000112662662406	0.000041358274101	0.367098320044247	0.490565661245748	-1	2	1	2	3	5	7	6	8	8	9	10	9	12	12	11	13	11	12	12	11	13	12	13	14	13	15	16	14	17	14	15	15	15	18	19	16	17	19	16	19	17	16	17	18	18	21	17	20	18	22	20	18	18	20	21	19	20	19	20	19	21	20	20	22	22	22	21	20	22	22	21	20	23	21	22	23	23	22	24	24	22	21	24	24	25	25	27	27	0	3	1	1	2	4	6	6	2	6	3	8	0	2	10	5	4	13	13	21	8	0	10	13	13	21	14	11	19	22	15	26	24	17	24	27	31	22	30	25	33	29	25	25	4	33	61	12	36	17	32	61	40	38	53	73	24	30	30	46	48	49	34	30	53	63	53	33	43	30	47	46	43	43	41	61	46	47	61	64	60	54	20	68	57	53	85	87	78	1	1	1	2	1	3	2	1	3	1	4	2	1	4	2	4	6	1	2	1	2	1	2	2	2	1	1	3	2	2	1	1	1	1	2	2	1	2	1	1	3	1	1	1	8	2	1	3	1	3	3	1	1	1	1	1	3	3	2	1	1	1	3	2	2	1	2	2	2	2	1	2	2	4	1	2	2	1	1	2	2	3	3	2	4	3	1	1	2
10000	-585.679159835812584	-583.953177691461406	-1.725982144351131	0.000167507231210	0.000032795999335	0.195788558486089	0.518241389587774	0	3	1	1	3	7	6	7	9	7	7	9	9	11	12	12	11	11	11	12	11	12	14	11	13	13	15	15	14	15	15	17	15	17	16	19	17	18	18	16	19	17	14	16	19	16	20	18	18	18	22	18	17	20	21	21	19	19	20	21	19	21	19	21	22	23	21	20	20	21	23	22	22	22	21	21	22	20	24	24	24	23	24	23	25	25	25	27	27	0	3	1	1	3	4	2	3	2	5	7	10	0	3	17	21	2	13	13	8	10	0	10	13	13	19	14	29	19	22	26	27	13	20	29	49	22	30	30	33	53	18	18	31	6	29	24	34	27	31	32	44	40	38	53	69	24	30	38	52	40	57	34	38	53	34	48	33	44	22	53	26	78	43	53	53	47	24	74	64	42	47	67	29	73	44	72	50	86	1	1	1	1	1	2	1	3	2	2	1	1	1	4	1	1	3	1	1	2	1	1	3	1	1	1	1	1	2	2	1	2	3	2	1	1	2	2	2	1	1	4	1	1	6	1	4	1	1	3	3	1	1	1	3	1	5	2	1	2	2	1	1	1	2	5	1	2	1	3	3	4	1	4	2	1	1	4	1	2	3	2	2	4	2	4	2	4	1
10500	-553.283861376718050	-551.705249024067143	-1.578612352650868	0.000160733571908	0.000040136475454	0.249708103771699	0.574489974699086	-1	1	1	2	4	6	6	8	8	9	7	11	10	12	13	13	12	13	12	10	11	13	13	12	14	12	14	16	15	17	14	16	15	17	17	18	17	18	18	16	19	18	17	16	18	16	19	19	17	19	20	19	18	20	20	19	18	20	19	20	18	20	18	19	22	23	23	22	21	23	22	20	23	22	21	22	22	22	23	24	24	22	25	24	25	25	23	26	26	0	1	1	1	4	3	4	11	6	11	7	10	0	4	11	21	8	13	13	8	5	0	9	13	24	10	12	23	13	22	21	27	13	17	24	16	22	14	30	29	43	18	40	18	27	33	44	49	23	63	31	29	29	44	40	42	24	39	39	46	40	45	34	30	61	34	54	33	57	30	53	35	76	54	41	35	15	42	82	30	69	61	55	66	42	71	33	79	41	1	1	1	1	1	2	2	1	1	1	1	1	1	5	3	1	2	2	2	1	3	1	3	1	1	1	1	1	3	2	2	1	2	3	2	3	3	3	1	1	1	3	1	1	4	1	1	1	2	1	2	2	1	2	2	1	2	1	1	2	1	1	1	1	2	3	1	3	2	3	2	2	1	1	1	3	4	2	1	3	1	2	2	1	3	1	4	2	3
11000	-586.667655337860424	-585.121442971226998	-1.546212366633478	0.000139623669563	0.000037163397498	0.266168319556130	0.525688844092905	-1	2	1	1	4	5	7	8	9	8	9	11	9	11	12	12	13	11	11	12	11	13	12	10	13	12	13	16	14	16	14	15	16	16	18	19	16	18	18	16	19	17	18	17	18	17	17	16	19	19	21	18	19	20	20	21	18	20	20	21	19	20	18	19	22	23	22	21	21	23	20	22	20	20	21	21	22	22	23	25	25	24	25	24	24	25	26	27	27	0	3	1	1	4	4	6	4	8	7	4	11	0	10	11	12	12	13	13	10	8	0	3	13	19	7	15	29	16	22	18	27	18	5	24	48	27	22	30	31	29	19	25	19	17	19	24	15	17	63	49	37	18	44	42	33	28	38	39	41	57	40	23	30	55	50	71	42	28	64	31	73	44	37	55	47	22	57	67	64	55	55	76	67	69	75	69	79	75	1	1	1	1	2	2	2	3	1	1	3	1	1	1	1	1	1	2	1	1	3	1	5	1	1	3	1	1	1	1	1	1	3	6	4	2	2	2	1	1	2	4	3	2	3	3	4	1	4	1	1	1	3	2	3	3	1	2	1	1	1	2	2	1	1	2	1	2	4	2	2	1	1	2	1	2	2	2	1	2	3	2	2	1	2	3	2	2	4
11500	-547.399601825491800	-545.673849684676838	-1.725752140815004	0.000143480406319	0.000028101275916	0.195854448958696	0.596301012670618	0	3	1	2	3	6	7	6	7	9	8	11	10	11	11	12	12	12	12	13	11	14	12	12	13	13	15	15	15	16	14	13	16	16	17	18	17	18	18	16	18	17	15	17	17	17	20	18	19	17	22	20	19	19	20	21	19	21	19	20	19	21	20	18	21	23	22	20	20	20	23	21	21	21	21	21	22	23	24	24	25	22	24	24	25	23	24	25	26	0	3	1	1	4	4	5	4	6	4	4	8	0	6	11	15	2	13	13	21	6	0	6	13	24	21	11	21	19	22	17	16	19	29	40	32	31	22	30	25	33	43	25	18	23	19	54	22	23	12	6	18	40	44	46	68	46	39	39	41	25	55	34	30	47	34	54	46	41	64	53	60	29	41	57	47	38	57	61	30	72	57	47	54	72	62	52	58	71	1	1	1	1	1	2	2	2	1	2	2	2	1	3	2	1	4	1	1	1	1	1	2	1	1	1	4	2	2	1	1	1	2	1	1	3	1	1	2	1	2	1	1	3	2	3	1	2	3	2	8	3	1	1	2	1	1	1	1	1	3	1	2	1	1	2	2	1	1	1	2	1	3	1	1	1	2	2	2	3	2	2	3	3	2	1	2	2	1
12000	-572.674752094266069	-570.955525287094929	-1.719226807171127	0.000223754478594	0.000044245631359	0.197741880460463	0.571333340063580	-1	2	1	2	3	6	7	7	9	9	7	11	10	11	11	13	12	12	13	11	11	13	13	12	14	13	15	16	15	17	15	16	16	17	17	18	18	17	18	17	17	17	16	16	18	17	19	18	17	17	22	19	18	20	21	21	20	21	20	20	19	20	21	20	19	23	21	21	20	23	23	21	22	22	21	22	23	21	23	26	24	22	24	24	23	25	26	28	24	0	1	1	3	4	3	1	3	8	11	4	10	0	8	11	15	12	13	13	9	11	0	12	13	18	13	17	25	13	22	20	12	26	16	44	27	21	22	30	25	17	29	19	19	23	19	49	18	2	9	27	42	24	34	47	42	61	38	39	40	53	27	48	22	25	50	61	28	40	37	57	19	19	60	47	24	37	24	75	30	46	55	47	58	69	65	81	73	40	1	2	1	1	1	2	5	3	1	1	1	1	1	3	2	1	1	1	1	1	2	1	1	1	1	1	2	1	3	2	2	3	2	2	1	1	2	2	1	2	2	1	1	2	3	1	1	3	7	4	3	1	3	2	1	2	1	2	1	2	1	1	2	3	2	2	1	3	2	2	2	3	4	1	1	5	2	5	1	4	4	1	3	1	2	2	1	3	4
12500	-548.803153243492829	-547.297272916540805	-1.505880326952054	0.000120852710090	0.000035121552052	0.290614517672098	0.651481102812991	0	3	1	2	3	6	6	7	8	8	9	11	9	9	13	11	11	13	12	12	11	13	13	12	14	13	15	16	14	15	15	15	15	16	17	18	18	19	18	17	19	17	18	15	18	17	21	18	16	19	22	19	18	19	21	20	19	21	21	19	19	19	20	21	20	20	22	22	20	22	22	21	23	23	21	20	22	21	24	24	24	24	23	25	24	25	25	27	24	0	1	1	1	4	3	1	4	6	6	10	9	0	8	10	11	6	13	13	9	14	0	2	13	19	21	9	15	18	22	25	16	19	12	18	32	34	30	30	31	49	33	29	13	32	29	48	28	8	34	49	43	25	35	61	44	40	39	39	33	43	34	34	22	40	50	76	69	19	38	76	44	72	47	40	52	66	61	83	22	52	53	47	76	54	83	69	84	65	1	2	1	1	1	2	3	2	1	1	1	3	1	1	2	1	3	2	2	1	2	1	4	2	1	1	3	2	1	1	1	2	2	3	2	2	1	2	1	2	2	1	2	3	1	2	1	1	3	2	2	1	1	1	2	3	1	2	2	2	1	1	1	5	2	1	1	1	4	1	1	3	1	1	2	1	1	1	1	5	2	3	1	2	2	1	1	1	1
13000	-631.526827148517100	-629.795764256044436	-1.731062892472704	0.000243898505635	0.000047400187584	0.194343903257558	0.586677425843920	-2	3	2	2	3	5	5	6	7	9	7	12	9	12	10	13	11	12	13	10	9	14	13	11	13	11	14	15	14	16	15	16	15	15	17	17	16	18	18	16	17	18	18	16	18	16	21	18	19	17	22	18	18	20	20	20	18	19	21	20	20	19	20	21	21	23	23	21	20	23	21	20	23	22	20	23	21	24	23	25	23	24	24	24	24	24	23	26	26	0	3	1	1	3	3	4	5	7	6	6	17	0	8	3	24	10	13	20	13	6	0	11	13	24	10	17	20	18	22	2	12	29	14	16	21	28	30	30	25	23	46	40	29	23	13	57	27	32	34	49	34	19	14	53	43	40	30	52	62	57	30	34	22	57	63	77	46	20	39	53	19	69	38	53	68	58	77	47	39	33	65	65	65	60	79	43	78	86	1	1	1	2	1	1	1	2	1	1	1	1	1	3	3	1	1	1	1	1	2	1	3	1	1	1	1	2	1	1	6	1	1	1	2	4	1	1	2	1	2	2	1	1	2	4	1	2	2	1	1	1	1	4	1	1	1	2	1	1	1	2	2	3	1	1	1	2	3	3	1	4	3	2	1	2	1	2	1	2	4	1	1	1	2	1	2	1	1
13500	-611.699672844316865	-610.202247998968232	-1.497424845348661	0.000175185924179	0.000051935804612	0.296461059047163	0.480301709235054	-1	2	1	1	3	5	7	8	8	9	8	12	10	11	12	13	12	12	13	13	11	13	14	13	13	11	14	14	13	15	15	16	15	16	16	18	16	17	17	17	17	17	16	16	17	17	20	15	19	17	22	20	18	20	20	21	17	21	20	21	18	20	19	20	22	23	22	18	20	23	21	21	21	21	21	22	21	23	23	25	25	23	24	25	24	24	25	27	26	0	1	1	1	4	1	4	4	3	7	1	3	0	10	7	18	26	13	13	15	5	0	14	13	13	10	21	13	13	22	10	15	25	12	24	32	27	30	16	29	14	33	19	28	27	43	24	12	32	34	41	53	24	39	28	29	13	30	41	46	40	40	34	38	24	34	19	29	61	38	25	61	13	53	40	55	38	75	55	64	33	76	55	54	72	75	74	89	40	1	1	2	1	1	3	2	3	3	1	4	6	1	1	3	1	1	1	2	1	4	1	2	1	1	1	2	1	2	1	3	2	1	1	2	1	1	1	2	2	3	2	2	1	2	1	3	2	1	1	2	1	2	2	3	3	3	3	2	2	1	2	1	1	3	3	3	1	1	2	4	1	4	2	1	1	3	1	1	3	4	1	2	2	2	2	2	1	3
14000	-571.886697689466587	-570.312466315016195	-1.574231374450343	0.000176581930167	0.000044463212964	0.251799337122315	0.545530409600854	0	2	1	3	1	6	7	7	8	9	8	11	10	10	12	12	12	12	12	13	11	13	13	12	13	13	13	15	14	16	16	16	15	16	17	18	17	18	19	15	18	18	18	14	18	16	20	16	19	18	20	19	19	18	20	20	20	20	20	18	18	21	20	20	20	22	22	21	21	20	22	23	21	23	21	20	22	23	23	25	25	24	23	23	24	25	26	27	27	0	3	1	1	1	1	4	5	3	8	6	4	0	11	7	13	7	13	13	14	10	0	11	13	18	18	10	20	19	22	29	17	19	15	33	17	18	30	38	25	31	29	29	24	21	29	18	28	15	34	36	31	48	9	41	42	28	38	39	31	31	44	50	22	61	50	41	43	29	30	55	69	41	66	55	25	56	31	65	30	19	47	53	75	46	78	42	52	79	1	1	1	2	1	3	2	3	3	1	1	4	1	1	3	1	2	1	1	1	1	1	2	1	1	1	3	1	1	1	1	2	2	2	1	2	3	1	1	1	1	2	2	1	4	1	3	1	5	1	1	2	2	6	1	1	2	1	1	1	1	6	1	4	1	3	2	2	4	2	1	1	2	1	1	3	1	3	1	5	5	2	2	1	2	1	4	3	3
14500	-604.457428830899858	-602.791834261005533	-1.665594569894306	0.000121861328930	0.000026166572767	0.214724170469444	0.523758200437449	-1	3	2	1	3	6	7	6	8	9	9	12	8	10	11	12	11	11	12	12	10	14	13	13	13	13	14	15	13	16	14	16	15	17	16	16	18	17	18	17	19	17	17	16	18	17	20	18	19	19	20	18	18	19	20	19	18	21	20	21	20	21	20	20	22	20	21	21	21	22	23	23	21	22	22	21	22	23	24	22	22	23	24	24	23	24	24	28	26	0	4	1	1	3	2	6	4	6	6	4	9	0	9	6	18	10	13	18	14	9	0	10	18	13	17	26	23	19	22	19	27	25	28	16	27	36	30	38	25	35	31	25	25	32	25	25	34	8	34	36	33	40	28	40	42	40	38	39	29	37	36	34	38	76	50	57	56	13	30	35	73	43	56	52	24	73	43	75	30	37	75	65	38	73	61	69	59	86	1	1	2	1	1	1	1	3	1	2	4	2	1	1	2	1	1	2	1	2	1	1	2	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	2	2	1	2	2	1	6	2	2	1	1	2	1	1	1	2	1	4	1	2	1	3	1	1	1	2	6	3	3	1	2	1	3	3	1	3	1	2	2	1	1	2	1	2	1	3	1
